row_id,source,original_file,company_name,tweet_id,tweet_url,created_at,text,humor_presence_binary,original_presence_value,label_source_detail
wendys_all_h1_01096,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Uber Technologies,1824432081109135689,https://x.com/Uber/status/1824432081109135689,Fri Aug 16 13:04:39 +0000 2024,Nice!! @DMRussini 🙌,1,1,coder3
wendys_all_h1_01097,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,AT&T,1692242600219271623,https://x.com/ATT/status/1692242600219271623,Thu Aug 17 18:30:50 +0000 2023,Back to school then: 🔲 Pencils 🔲 Paper 🔲 Binders Back to school now: 🔲 Tablet 🔲 Chargers 🔲 Stylus Shop all our best back to school deals for your most connected year: https://t.co/3QMBwHSbqF,0,0,coder3
wendys_all_h1_01098,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Goldman Sachs Group,1956019287191150814,https://x.com/GoldmanSachs/status/1956019287191150814,Thu Aug 14 15:45:13 +0000 2025,"Credit markets have held up well despite economic concerns – but investor demand has started to shift. Jonny Fine, global head of investment grade credit at Goldman Sachs, separates the signal from the noise. https://t.co/PwyyIFswUL",0,0,coder3
wendys_all_h1_01099,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Ingram Micro Holding,1859990257984262624,https://x.com/IngramMicroInc/status/1859990257984262624,Fri Nov 22 16:00:09 +0000 2024,Our @IngramMicro_PH Tibok 2.0: Concert for a Cause was more than just a night of music—it was a reminder of what we can achieve together. Funds raised support Cribs Foundation and their work with neglected and abused children. Thank you! #ingrammicro #ingrammicroph https://t.co/3DnAXQMTSM,1,1,coder3
wendys_all_h1_01100,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Publix Super Markets,1940757416422887540,https://x.com/Publix/status/1940757416422887540,Thu Jul 03 13:00:00 +0000 2025,Our pharmacies will be closed on July 4. Our stores will be open regular hours. 🇺🇸,0,0,coder3
wendys_all_h1_01101,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,General Dynamics,1843294282821857706,https://x.com/generaldynamics/status/1843294282821857706,Mon Oct 07 14:16:18 +0000 2024,"Last Friday, we were pleased to present a donation of $500,000 benefitting three organizations providing hurricane relief in Savannah and Brunswick – @UWCE, @RedCross and Second Harvest of Coastal Georgia. In the coming days, Gulfstream’s West Chatham and Glynn County locations will each serve as drive-through distribution centers for Second Harvest as they work to make food and water available. Keep an eye on https://t.co/PwOEQO5Foh for more details on food pickup logistics. 🔗: https://t.co/3DtPBkljkn",0,0,coder3
wendys_all_h1_01102,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Comcast,1901675057757257731,https://x.com/comcast/status/1901675057757257731,Mon Mar 17 16:40:39 +0000 2025,EPIC sneak peek alert ⬇️,0,0,coder3
wendys_all_h1_01103,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Walmart,1701657489689698522,https://x.com/walmart/status/1701657489689698522,Tue Sep 12 18:02:15 +0000 2023,"BRB, planning trips to the Flower Kingdom this fall 🌼 Pre-order #SuperMarioBrosWonder now &amp; get an exclusive free Trading Card Pack: https://t.co/7mJaCm7zaN https://t.co/Q2Br0PG0qr",1,1,coder3
wendys_all_h1_01104,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Freddie Mac,1945906623265796472,https://x.com/FreddieMac/status/1945906623265796472,Thu Jul 17 18:01:06 +0000 2025,"Automating income, asset and employment assessment with Freddie Mac’s Loan Product Advisor® (LPA) boosts efficiency. When paired with automated collateral evaluation (ACE), the time and cost savings significantly increase for lenders and borrowers. https://t.co/0dJ5k67D0a https://t.co/JGJCMLok6D",0,0,coder3
wendys_all_h1_01105,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Nationwide,1803186723221840118,https://x.com/nationwide/status/1803186723221840118,Tue Jun 18 22:03:11 +0000 2024,RT @MiLB: We continue to be in awe of the legends who came through the Negro Leagues. https://t.co/3qcMACkFXJ,1,1,coder3
wendys_all_h1_01106,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Prudential Financial,1156242859781234690,https://x.com/Prudential/status/1156242859781234690,Tue Jul 30 16:39:14 +0000 2019,"RT @PhilWaldeck: Fewer than half of workers participate in retirement plans offered by their employers. We traveled to Seattle, which has b…",0,0,coder3
wendys_all_h1_01107,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Walt Disney,1894417095724863576,https://x.com/Disney/status/1894417095724863576,Tue Feb 25 16:00:06 +0000 2025,Celebrate the 20th anniversary of Star Wars: Episode III - Revenge of the Sith with the theatrical re-release. Experience it in theaters beginning April 25. Art by Matt Ferguson. Learn more: https://t.co/WlFKKrmUIm https://t.co/VmaGavzGDM,0,0,coder3
wendys_all_h1_01108,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,McKesson,1494045926654099458,https://x.com/mckesson/status/1494045926654099458,Wed Feb 16 20:28:01 +0000 2022,"Many patients diagnosed with chronic conditions deal with the emotional exhaustion of not only managing their symptoms, but the complex process of accessing their prescribed therapies. Learn how AMP is better connecting people to life-changing medications: https://t.co/xfb9qhuRIH https://t.co/Cx6Ok8OvMh",0,0,coder3
wendys_all_h1_01109,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Enterprise Products Partners,1682179075442630656,https://x.com/EProd_Careers/status/1682179075442630656,Fri Jul 21 00:01:59 +0000 2023,"If you’re ready to start a new career in Midland, TX, the Enterprise Products team awaits you. Click here to learn more about this fantastic opportunity. https://t.co/PgamFNdcdI",0,0,coder3
wendys_all_h1_01110,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Tesla,2052190048708358160,https://x.com/tesla/status/2052190048708358160,Thu May 07 00:53:30 +0000 2026,En route with @tesla_semi https://t.co/ZfuOjaeLH1,1,1,coder3
wendys_all_h1_01111,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Cigna Group,1460346272334991365,https://x.com/Cigna/status/1460346272334991365,Mon Nov 15 20:37:37 +0000 2021,"For the fifth straight year, Cigna has been recognized as a global industry leader in corporate sustainability by Dow Jones. Learn more about how we’re bringing our mission to life with Cigna Connects. https://t.co/ZHUIOcr3Tl #CignaNews https://t.co/TETTEFb8I6",0,0,coder3
wendys_all_h1_01112,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,RTX,1260684496288038913,https://x.com/RTX_News/status/1260684496288038913,Wed May 13 21:33:00 +0000 2020,"Did you know: It's @MATHCOUNTS Week, a fun and interactive virtual math competition open to all! Check out a complete schedule of events here: https://t.co/Wd2geq5qJD #StillCounting #MATHCOUNTSatHome https://t.co/gwCnZCGKqo",0,0,coder3
wendys_all_h1_01113,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Publix Super Markets,1897678559495258620,https://x.com/Publix/status/1897678559495258620,Thu Mar 06 16:00:00 +0000 2025,Anytime is the right time for a Publix glazed croissant break. 🥐,1,1,coder3
wendys_all_h1_01114,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Humana,1732788084826095913,https://x.com/humana/status/1732788084826095913,Thu Dec 07 15:44:07 +0000 2023,Learn more about the announcement and the details of the SBTi initiative: https://t.co/b7gbC0RYmI,0,0,coder3
wendys_all_h1_01115,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Cencora,1716815251889668336,https://x.com/CencoraGlobal/status/1716815251889668336,Tue Oct 24 13:53:47 +0000 2023,"Our supplier diversity efforts include supporting our customers' initiatives and investment in minority-owned enterprises. In 2022, we partnered with @saintjosephs for a pro-bono course to offer marketing services to diverse local businesses. https://t.co/UBh8QEtri5 https://t.co/jgQJBhlO60",0,0,coder3
wendys_all_h1_01116,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Publix Super Markets,1713192938052677792,https://x.com/Publix/status/1713192938052677792,Sat Oct 14 14:00:00 +0000 2023,#NationalDessertDay is a perfect excuse to visit our Bakery. What’s your favorite sweet treat? 🍪,1,1,coder3
wendys_all_h1_01117,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Uber Technologies,2008313072557994219,https://x.com/Uber/status/2008313072557994219,Mon Jan 05 23:02:03 +0000 2026,The future is here and it’s Autonomous ⚡️ https://t.co/8jgSHWsU1u,1,1,coder3
wendys_all_h1_01118,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,JPMorgan Chase,1503702562247127041,https://x.com/jpmorgan/status/1503702562247127041,Tue Mar 15 12:00:02 +0000 2022,"Anu Aiyengar, Global co-head of M&amp;A, is leading a team through record levels of M&amp;A activity and uncertainty.",0,0,coder3
wendys_all_h1_01119,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Bank of America,1563602799283253248,https://x.com/bankofamerica/status/1563602799283253248,Sat Aug 27 19:02:12 +0000 2022,@BankofAmerica Winter Village @bryantparknyc will be here soon ❄️! Four NYC minority-owned businesses will be selected to showcase their products in a rent free booth. Apply by September 18 for a chance to be selected for the #SmallBusinessSpotlight! https://t.co/uxcNSRJQXl https://t.co/JGtAy4YdPC,0,0,coder3
wendys_all_h1_01120,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Microsoft,1858928374321688604,https://x.com/microsoft/status/1858928374321688604,Tue Nov 19 17:40:36 +0000 2024,Nearly 800 powertrain design engineers at @TOYOTA_PR are leveraging AI agents built on Azure OpenAI Service and Cosmos DB to supercharge innovation at the world’s largest automaker. https://t.co/FIwaJtRd0a #MSIgnite,0,0,coder3
wendys_all_h1_01121,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Energy Transfer,2001315721393893409,https://x.com/energytransfer/status/2001315721393893409,Wed Dec 17 15:37:05 +0000 2025,"We’re proud to support Meals on Wheels Houston and its mission to deliver nourishment, care, and connection to our neighbors in need.",0,0,coder3
wendys_all_h1_01122,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Walmart,1844739737879298428,https://x.com/walmart/status/1844739737879298428,Fri Oct 11 14:00:01 +0000 2024,This is your sign that you should shop the Deals while you still can.,1,1,coder3
wendys_all_h1_01123,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Nvidia,2061321380184883290,https://x.com/nvidia/status/2061321380184883290,Mon Jun 01 05:38:09 +0000 2026,"The ""Healthy Taiwan"" initiative is setting a global standard for healthcare. 🏥 Foxconn and top medical centers are partnering with NVIDIA to tackle clinician shortages using AI workforces and live Nurabot nursing robots. #NVIDIAGTC Read the release ⬇️ https://t.co/afdIQLFV5q",1,1,coder3
wendys_all_h1_01124,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,HCA Healthcare,2053233558358257733,https://x.com/hcahealthcare/status/2053233558358257733,Sat May 09 22:00:02 +0000 2026,"As we recognize #MotherDay &amp; #NursesWeek, we’re celebrating Lori Conaway &amp; her daughters, Autumn &amp; Lauren — a family of HCA Healthcare nurses united by compassion &amp; care. Learn about their story, inspired by a mom’s 35-year career: https://t.co/3VJls0OYOX. https://t.co/SjB1NO37bp",1,1,coder3
wendys_all_h1_01125,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Ingram Micro Holding,1920833190484226149,https://x.com/IngramMicroInc/status/1920833190484226149,Fri May 09 13:28:14 +0000 2025,Thrilled to share that Ingram Micro Gulf has been honored with the Go-to-Market Excellence Award at Partner Summit Crowd Tour Dubai 2025! Thank you to the @CrowdStrike team for this recognition which is a testament to our shared vision for #cybersecurity excellence. #IngramMicro https://t.co/Eirl2ALCmL,1,1,coder3
wendys_all_h1_01126,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,American Express,1445506961269661701,https://x.com/americanexpress/status/1445506961269661701,Tue Oct 05 21:51:30 +0000 2021,"Pull up a chair and dig in: @amandahesser of @Food52 is serving up a helping of business expertise on the next Office Hours. Join the discussion tomorrow, Wed 9/6 at 1PM ET on https://t.co/SwdLE7bAvM. Hosted by author &amp; entrepreneur @Suneel. #AmexBusiness https://t.co/KVv0DrwK8O",0,0,coder3
wendys_all_h1_01127,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Bristol-Myers Squibb,1524003822548492289,https://x.com/bmsnews/status/1524003822548492289,Tue May 10 12:30:00 +0000 2022,"An auto-immune disease with no known cause, #lupus can affect many organ systems in different ways. Explore our fact sheet to learn more about this serious condition, affecting millions of people worldwide. https://t.co/tDIz0CHbr9 #WorldLupusDay",0,0,coder3
wendys_all_h1_01128,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,FedEx,1563545847417016323,https://x.com/fedex/status/1563545847417016323,Sat Aug 27 15:15:53 +0000 2022,It's FedEx Cares weekend in Daytona for the last race of the regular season. We're joined by members of the Accion Opportunity Fund and FedEx E-Commerce Learning Lab as part of FedEx Cares' continued support of women and minority-owned small businesses. Let's go @dennyhamlin! https://t.co/e8Trb721A4,1,1,coder3
wendys_all_h1_01129,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Uber Technologies,2016574453149323372,https://x.com/Uber/status/2016574453149323372,Wed Jan 28 18:09:50 +0000 2026,"Congrats to @RaquelUrtasun, @LiorRon, and the rest of the @Waabi_ai team, on another exciting milestone. Can’t wait to launch the Waabi robotaxi on @Uber!",1,1,coder3
wendys_all_h1_01130,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,State Farm Insurance,2022433091537494028,https://x.com/StateFarm/status/2022433091537494028,Fri Feb 13 22:09:58 +0000 2026,"It's been an honor to be a part of the journey. Congrats on an amazing career, CP3. https://t.co/NoTXDYGmCr",1,1,coder3
wendys_all_h1_01131,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Massachusetts Mutual Life,1587897335514030080,https://x.com/massmutual/status/1587897335514030080,Wed Nov 02 20:00:01 +0000 2022,We’re here to help you build the future you want for you and your family. And it all starts with a conversation. Find a financial professional near you. https://t.co/H03rzwV5OL https://t.co/o6WCM5RHI3,0,0,coder3
wendys_all_h1_01132,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Nationwide,1803163367110045793,https://x.com/nationwide/status/1803163367110045793,Tue Jun 18 20:30:22 +0000 2024,It’s the Montgomery Gray Sox at Rickwood Field! https://t.co/OJhtKVqHVN,0,0,coder3
wendys_all_h1_01133,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Albertsons,1351681939451772929,https://x.com/albertsons/status/1351681939451772929,Wed Jan 20 00:04:22 +0000 2021,"And lastly, fingerling –season and roast them for a quick and delicious side dish! Shop fresh with us: https://t.co/kVA8oTjG5u https://t.co/rtBKJitGVa",1,1,coder3
wendys_all_h1_01134,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Albertsons,1412521176631500808,https://x.com/albertsons/status/1412521176631500808,Tue Jul 06 21:17:46 +0000 2021,"This May, #NourishingNeighbors raised $18 million to feed children and families this summer — $9 million through check stand donations from our generous customers and $9 million matched by Albertsons Companies! Read more about the program: https://t.co/aeFJEck9tL",0,0,coder3
wendys_all_h1_01135,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Morgan Stanley,1988007338289070283,https://x.com/morganstanley/status/1988007338289070283,Mon Nov 10 22:14:19 +0000 2025,"Our CIO and Chief U.S. Equity Strategist Mike Wilson unpacks why stocks are likely to stay resilient despite uncertainties related to Fed rates, government shutdown and tariffs. Tune into the latest Thoughts on the Market. https://t.co/UBdnPu0EHS https://t.co/TXUGJT1Enq",0,0,coder3
wendys_all_h1_01136,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,USAA,1530881660451016704,https://x.com/usaa/status/1530881660451016704,Sun May 29 12:00:04 +0000 2022,"A visitor at the USAA Poppy Wall of Honor in Washington, D.C., over Memorial Day weekend captures the moment while reflecting on the men and women who lost their lives in military service. #PoppyInMemory https://t.co/84UOKY0XUN",0,0,coder3
wendys_all_h1_01137,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Liberty Mutual Insurance Group,1083721441898582017,https://x.com/LibertyMutual/status/1083721441898582017,Fri Jan 11 13:45:00 +0000 2019,Keep winter outside where it belongs by using caulk around windows and installing weather stripping around doors. https://t.co/cAbas4B2SH,0,0,coder3
wendys_all_h1_01138,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Walmart,1712504239245705688,https://x.com/walmart/status/1712504239245705688,Thu Oct 12 16:23:22 +0000 2023,"Got holiday guests? ❄️☃️🎁 Don't stress the mess with online-only deals this week on home appliances &amp; much more!​ So, will you clean the air with the Miko Home Air Purifier or the carpet with the iHome Nova S1 Pro Vacuum?",1,1,coder3
wendys_all_h1_01139,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Walt Disney,1977711409308803079,https://x.com/Disney/status/1977711409308803079,Mon Oct 13 12:21:58 +0000 2025,"RT @DisneyPlus: On December 12, the streaming event of an era comes to Disney+. Get ready for Taylor Swift | The Eras Tour | The Final Show…",0,0,coder3
wendys_all_h1_01140,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Charter Communications,2048546950664909273,https://x.com/CharterNewsroom/status/2048546950664909273,Sun Apr 26 23:37:07 +0000 2026,He really did it. https://t.co/2XrQUKFArQ,1,1,coder3
wendys_all_h1_01141,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Sysco,1565746412385898496,https://x.com/sysco/status/1565746412385898496,Fri Sep 02 17:00:09 +0000 2022,"Keystone’s high-performance cleaning and sanitizing products have everything you need to keep your restaurant clean from the flattop to the fryer, from the bathroom to the back of the house, and beyond. Click here to see product options. https://t.co/QKl6TM0X00 https://t.co/ex5V2LdbJV",0,0,coder3
wendys_all_h1_01142,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Nationwide,1732105412055359641,https://x.com/nationwide/status/1732105412055359641,Tue Dec 05 18:31:25 +0000 2023,We're thrilled to be the presenting sponsor of the Walter Payton @NFL Man of the Year award for 10 years. We congratulate this year's nominees and thank them for making a difference in our communities. #WPMOY https://t.co/1YaseKLswe,1,1,coder3
wendys_all_h1_01143,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Johnson & Johnson,1389637194827145220,https://x.com/JNJNews/status/1389637194827145220,Tue May 04 17:45:00 +0000 2021,"#JNJ is proud to be recognized in @FastCompany's 2021 #FCWorldChangingIdeas for our work to ensure the global health workforce emerges from #COVID19 better equipped &amp; more supported. Together with our partners, see how we're helping #BacktheFrontline: https://t.co/LUDjmUn8Vx https://t.co/1IIjjE2jgs",1,1,coder3
wendys_all_h1_01144,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,AT&T,2026716100738871774,https://x.com/ATT/status/2026716100738871774,Wed Feb 25 17:49:07 +0000 2026,RT @SamsungMobile: It's go-time! 🤩 Bookmark this megathread for all things #GalaxyUnpacked. Comment #GalaxyAI if you’re feeling the excitem…,1,1,coder3
wendys_all_h1_01145,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Chevron,2044855857121243640,https://x.com/chevron/status/2044855857121243640,Thu Apr 16 19:10:02 +0000 2026,The Energy Edit: Chevron's 2025 Annual Report is here. Take a look. https://t.co/D5nOhwQjgD https://t.co/8M2tlrsnYM,0,0,coder3
wendys_all_h1_01146,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Bristol-Myers Squibb,1633460057030668293,https://x.com/bmsnews/status/1633460057030668293,Wed Mar 08 13:30:00 +0000 2023,"Like many with #AFib, the most common type of irregular heartbeat, @kaj33 ignored shortness of breath, chest pain, heart racing &amp; other common symptoms. However, he discovered that AFib shouldn’t be ignored. Learn more about Kareem’s AFib story: https://t.co/ITBbiBaZvf",0,0,coder3
wendys_all_h1_01147,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Massachusetts Mutual Life,1331221030040309763,https://x.com/massmutual/status/1331221030040309763,Tue Nov 24 13:00:01 +0000 2020,"Planning to retire in 2021? Be sure to test your budget, review your health insurance, and time your Social Security benefits carefully.",0,0,coder3
wendys_all_h1_01148,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Tyson Foods,1161643619121582081,https://x.com/tysonfoods/status/1161643619121582081,Wed Aug 14 14:19:55 +0000 2019,Day 2 of our Animal Welfare Advisory Panel’s sessions included lively discussions on how to best collaborate with our supply chain to ensure the success of our commitment to having the most transparent welfare practices in food. #RaisingExpectations https://t.co/1PT3ng8TT0,0,0,coder3
wendys_all_h1_01149,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,McKesson,1757792841474900346,https://x.com/mckesson/status/1757792841474900346,Wed Feb 14 15:44:06 +0000 2024,"What’s on the horizon for independent #pharmacy? Crystal Lennartz, our new President of Health Mart &amp; Health Mart Atlas, discusses our solutions, services &amp; advocacy efforts to elevate the role independent pharmacies play in people’s lives. https://t.co/UT10mmNiJf https://t.co/e3uPf9DMff",0,0,coder3
wendys_all_h1_01150,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Enterprise Products Partners,1681264843394015235,https://x.com/EProd_Careers/status/1681264843394015235,Tue Jul 18 11:29:09 +0000 2023,"If you’re ready to start a new career in Lake Charles, LA, the Enterprise Products team awaits you. Click here to learn more about this fantastic opportunity. https://t.co/1GUT7kOBTu #OperationsJobs",0,0,coder3
wendys_all_h1_01151,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,AT&T,1873066383669330399,https://x.com/ATT/status/1873066383669330399,Sat Dec 28 18:00:00 +0000 2024,My mom just asked if she could use her tablet to make a phone call... this is gonna be a loooooooong winter break...,1,1,coder3
wendys_all_h1_01152,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,MetLife,1551560473891553287,https://x.com/metlife/status/1551560473891553287,Mon Jul 25 13:30:18 +0000 2022,"From helping you navigate life’s unexpected moments to supporting our employees’ physical, mental and emotional well-being, enacting meaningful change in people’s lives is part of our commitment to sustainability at MetLife. Learn more: https://t.co/WT40jWear7 #Sustainability https://t.co/IdGgWTzk09",0,0,coder3
wendys_all_h1_01153,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Travelers,1503415671841071104,https://x.com/travelers/status/1503415671841071104,Mon Mar 14 17:00:02 +0000 2022,Former U.S. Secretary of Defense Chuck Hagel joins host Joan Woodward March 16 to discuss the geopolitical challenges facing the United States and what they mean for businesses on #WednesdayswithWoodward. Register now: https://t.co/OvpGPnyn50 https://t.co/furxoEMLEy,0,0,coder3
wendys_all_h1_01154,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Cigna Group,1506300293855723527,https://x.com/Cigna/status/1506300293855723527,Tue Mar 22 16:02:30 +0000 2022,"We asked our leaders to lend their wisdom to the next generation of women leaders. See what advice Noelle Eder, Executive Vice President and Global Chief Information Officer at Cigna, shared in the full article. https://t.co/qWoUXhi1JD #CignaNews #WomensHistoryMonth https://t.co/M5I5GLr9yW",0,0,coder3
wendys_all_h1_01155,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,McKesson,1574451264938823680,https://x.com/mckesson/status/1574451264938823680,Mon Sep 26 17:30:08 +0000 2022,"In the spring of 2019, St. Joseph's Health decided to maximize its current Patient Assistance Program (PAP) by partnering with McKesson RxO. Download the case study to learn how we helped them save millions in PAP recovery. https://t.co/Plek1W4ypv https://t.co/nL2TVDUTZl",0,0,coder3
wendys_all_h1_01156,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Albertsons,1414726806347784192,https://x.com/albertsons/status/1414726806347784192,Mon Jul 12 23:22:09 +0000 2021,Albertsons chocolate chip cookies top 2 and they not 2,1,1,coder3
wendys_all_h1_01157,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,PepsiCo,1572948758781894657,https://x.com/pepsico/status/1572948758781894657,Thu Sep 22 13:59:42 +0000 2022,"From brand-led initiatives designed to uplift Hispanic communities to unlocking economic opportunities for Hispanic-owned small businesses, we’re committed to investing in Hispanic people, businesses, and communities: https://t.co/yNMrEXmNfT https://t.co/WmF19Xec8L",0,0,coder3
wendys_all_h1_01158,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,TD Synnex,1491796600393375752,https://x.com/tdsynnex/status/1491796600393375752,Thu Feb 10 15:30:00 +0000 2022,"After a virtual real estate property sold for $2.43 million in the metaverse, it's finally time that we learn what the #metaverse is and why there's such significant market value: https://t.co/TGkuGMlvFe",0,0,coder3
wendys_all_h1_01159,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,United Airlines Holdings,1695101635452706950,https://x.com/united/status/1695101635452706950,Fri Aug 25 15:51:38 +0000 2023,Please line up according to your boarding group. 😉⬇️ Still holding out hope for a surprise episode... #TheSummerITurnedPretty #TSITP https://t.co/Frkhy6eDDl,1,1,coder3
wendys_all_h1_01160,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Exxon Mobil,1257656323623223296,https://x.com/exxonmobil/status/1257656323623223296,Tue May 05 13:00:08 +0000 2020,#Think2020 is now streaming. Let's get thinking💡 Join our digital event to gain the critical insights you need to adapt and recover from the impacts of COVID-19: https://t.co/kWYbKzBaTG https://t.co/LGJHgpuQ7N,0,0,coder3
