후보_ID,표본_층화,Fortune_순위,회사명,X_계정,트윗_ID,트윗_URL,작성일시,본문,유머_존재여부,유머_유형,배정_코더,검토_상태,총_인게이지먼트,로그_총_인게이지먼트,웬디스_유머_존재여부,웬디스_유머_점수,웬디스_유머_유형,웬디스_유형_점수,풀체인_유머_존재여부,풀체인_유머_유형,분류기_불일치,불확실성_점수
B00803,wendys_transfer_aggressive_b2,77,AbbVie,@abbvie,1.78098E+18,https://x.com/abbvie/status/1780980192917234151,Thu Apr 18 15:22:21 +0000 2024,"[Video description: On-screen text reads, “Immunology News.”]",0,,coder2,pending,0,0,1,0.595754,aggressive,0.337611,non_humor,not_applicable,1,0.808492
B00568,wendys_transfer_aggressive_b2,2,Walmart,@walmart,1.72807E+18,https://x.com/walmart/status/1728067321812357206,Fri Nov 24 15:05:30 +0000 2023,"If you still have the energy to set up a tree after eating twice your body weight in turkey, more power to you.",1,1,coder2,pending,156,5.056245805,1,0.681057,aggressive,0.324574,humor,affiliative,0,0.637886
B00018,wendys_transfer_aggressive_b2,9,Exxon Mobil,@exxonmobil,1.25632E+18,https://x.com/exxonmobil/status/1256318898632159232,Fri May 01 20:25:41 +0000 2020,#AllTogether,1,2,coder2,pending,75,4.33073334,1,0.525364,aggressive,0.337457,ambiguous,ambiguous_or_review,0,0.949272
B01237,humor_presence_uncertain_b2,77,AbbVie,@abbvie,1.70638E+18,https://x.com/abbvie/status/1706383068833911145,Mon Sep 25 19:00:01 +0000 2023,"Did you know #migraine is one of the highest causes of disability for people under age 50? During #MigraineAwarenessWeek, learn about the global impact of this disease and our focus on preserving personhood. https://t.co/Bakk1MhO60",0,,coder2,pending,9,2.302585093,1,0.532415,aggressive,0.267628,ambiguous,ambiguous_or_review,0,0.93517
B00864,random_fortune_sample_b2,31,StoneX Group,@StoneX_Official,2.01702E+18,https://x.com/StoneX_Official/status/2017017572936290431,Thu Jan 29 23:30:38 +0000 2026,"Arlan Suderman, Chief Commodities Economist at StoneX, breaks down what the sweeping purge inside the Central Military Commission means for U.S. soybean exports, global commodity flows, and ongoing U.S.–China trade negotiations.

Watch the full video: https://t.co/gsYUXMx6qf 

#China #Soybeans #OOTT",0,,coder2,pending,3,1.386294361,1,0.660869,affiliative,0.322113,ambiguous,ambiguous_or_review,0,0.678262
B00466,classifier_disagreement_b2,36,Goldman Sachs Group,@GoldmanSachs,1.87928E+18,https://x.com/GoldmanSachs/status/1879279827166843106,Tue Jan 14 21:30:00 +0000 2025,"REMINDER: $GS earnings will be released at approximately 7:25am ET Wednesday, January 15th on this account. Check back here for the full release.",0,,coder2,pending,41,3.737669618,1,0.563818,affiliative,0.352742,non_humor,not_applicable,1,0.872364
B00027,high_engagement_posts_b2,43,Tesla,@tesla,2.04525E+18,https://x.com/tesla/status/2045249971721548072,Fri Apr 17 21:16:06 +0000 2026,"Police Vehicle Operating Cost

Tesla 5yr of $19k, Explorer 5yr of $84k

https://t.co/zVa2O3ZjHn https://t.co/NkGdiIHUf3",0,,coder2,pending,3907,8.270781013,0,0.176077,non_humorous,0,non_humor,not_applicable,0,0.352154
B01168,firm_balanced_sample_b2,69,Nationwide,@nationwide,1.65494E+18,https://x.com/nationwide/status/1654939089123045377,Sat May 06 20:00:00 +0000 2023,jingle jingle jingle jingle,1,2,coder2,pending,10,2.397895273,1,0.525364,aggressive,0.337457,non_humor,not_applicable,1,0.949272
B01483,humor_presence_uncertain_b2,3,UnitedHealth Group,@UnitedHealthGrp,2.0516E+18,https://x.com/UnitedHealthGrp/status/2051596033654702129,Tue May 05 09:33:05 +0000 2026,"Insurer will reduce required authorizations by 30%, easing access to some tests, surgeries and therapy. https://t.co/htOoOWr6Z8",0,,coder2,pending,29,3.401197382,0,0.499674,non_humorous,0,ambiguous,ambiguous_or_review,0,0.999348
B00360,type_uncertain_b2,59,MetLife,@metlife,1.58236E+18,https://x.com/metlife/status/1582363367800418306,Tue Oct 18 13:30:00 +0000 2022,"For Gustavo Cordo, VP of Corporate Development and M&amp;A, heritage and community are embedded in his professional role and daily practice. #AllTogetherPossible #HispanicHeritageMonth

Are you looking for an inclusive workplace? View our open roles: https://t.co/k3c7HBA5rF",1,2,coder2,pending,1,0.693147181,1,0.612901,affiliative,0.349561,humor,self_enhancing,0,0.774198
B01302,type_uncertain_b2,60,HCA Healthcare,@hcahealthcare,1.74049E+18,https://x.com/hcahealthcare/status/1740493006698905760,Thu Dec 28 22:00:44 +0000 2023,"If frigid temps are taking hold where you live, it's a good time to review winter safety tips. Older adults are especially vulnerable as they have a higher risk of health problems and weather-related injuries. Keep the season fun and festive with these pointers. https://t.co/0VBbmNcmu6",0,,coder2,pending,3,1.386294361,1,0.665548,affiliative,0.362679,ambiguous,ambiguous_or_review,0,0.668904
B01173,random_fortune_sample_b2,1,Amazon,@amazon,2.0274E+18,https://x.com/amazon/status/2027398332482465882,Fri Feb 27 15:00:04 +0000 2026,Father and Son. Behold your first look at Kratos and Atreus in the God of War series now in production. Their journey to the highest peak begins. https://t.co/KCnElm4OpL,1,3,coder2,pending,14728,9.597573618,1,0.687145,affiliative,0.367678,humor,affiliative,0,0.62571
B00610,type_uncertain_b2,25,Home Depot,@HDCares,8.3275E+17,https://x.com/HDCares/status/832749724918808577,Sat Feb 18 00:33:00 +0000 2017,@penny_matilda What happened? Please send more details/contact info/tweet to TeamSocial@homedepot.com so we can address.,0,,coder2,pending,0,0,1,0.539508,affiliative,0.332261,non_humor,not_applicable,1,0.920984
B00818,random_fortune_sample_b2,82,Oracle,@oracle,2.01413E+18,https://x.com/oracle/status/2014126870741090709,Thu Jan 22 00:04:01 +0000 2026,"Our data center financing in Saline Township, Michigan is moving forward on time and as planned with financing expected to close in the next 30 days.",0,,coder2,pending,82,4.418840608,1,0.594196,self-enhancing,0.31056,humor,self_enhancing,0,0.811608
B00831,high_engagement_posts_b2,44,Walt Disney,@Disney,1.75535E+18,https://x.com/Disney/status/1755345409898066256,Wed Feb 07 21:38:53 +0000 2024,RT @DisneyPlus: Just Announced (Taylor’s Version) https://t.co/bfmS5s2Y1w,0,,coder2,pending,1693,7.434847875,0,0.308712,non_humorous,0,non_humor,not_applicable,0,0.617424
B00168,random_fortune_sample_b2,71,Delta Air Lines,@Delta,1.50955E+18,https://x.com/Delta/status/1509546401394573313,Thu Mar 31 15:01:22 +0000 2022,"Small changes make big differences 🌱

In partnership with @WearThePurpose, our Delta One amenity kits eliminate 90,000 pounds of plastic waste from our flights and provide jobs to 250 artisans in Mexico. 

Learn more in a new documentary, coming to Delta Studio. https://t.co/nTZeT3t4sk",1,3,coder2,pending,135,4.912654886,0,0.42848,non_humorous,0,ambiguous,ambiguous_or_review,0,0.85696
B00467,random_fortune_sample_b2,90,Ingram Micro Holding,@IngramMicroInc,1.77518E+18,https://x.com/IngramMicroInc/status/1775176442558533878,Tue Apr 02 15:00:19 +0000 2024,"Happy Anniversary @IngramMicroMx! 🙌 We are celebrating 37 years of existence! Thanks to everyone who has been part of the Ingram Micro Mexico story, let's continue to bring the promise of technology to every corner of Mexico. #ingrammicro #ingrammicromexico https://t.co/TosomfMje5",1,2,coder2,pending,2,1.098612289,1,0.543283,affiliative,0.453231,ambiguous,ambiguous_or_review,0,0.913434
B00441,humor_presence_uncertain_b2,76,Galaxy Digital,@galaxydigital,1.05509E+18,https://x.com/galaxydigital/status/1055091275882487814,Wed Oct 24 13:38:57 +0000 2018,"It's late October, and many #nonprofits anticipate a busy holiday #volunteer season ahead. But how can you sustain volunteers' enthusiasm into the new year -- and beyond? Read these tips for turning your seasonal volunteers into year-round supporters! https://t.co/FXjpjl9bLe",0,,coder2,pending,1,0.693147181,1,0.560726,affiliative,0.461632,ambiguous,ambiguous_or_review,0,0.878548
B00202,high_engagement_posts_b2,16,Nvidia,@nvidia,2.05209E+18,https://x.com/nvidia/status/2052091408643756296,Wed May 06 18:21:32 +0000 2026,"Two frontier labs. One accelerated computing platform. Congrats to @SpaceX and @AnthropicAI on the new compute partnership, powered by 220,000+ NVIDIA GPUs inside Colossus 1. The future of AI runs on NVIDIA.",0,,coder2,pending,14452,9.578657284,0,0.455063,non_humorous,0,humor,affiliative,1,0.910126
B01395,wendys_transfer_aggressive_b2,15,Cardinal Health,@cardinalhealth,1.7556E+18,https://x.com/cardinalhealth/status/1755595149793513947,Thu Feb 08 14:11:15 +0000 2024,RT @JennyBeckner: Keep your specimens at the appropriate temperatures to help ensure stability and preserve integrity of your critical samp…,0,,coder2,pending,1,0.693147181,1,0.585276,aggressive,0.350062,humor,affiliative,0,0.829448
B00393,random_fortune_sample_b2,93,USAA,@usaa,1.79255E+18,https://x.com/usaa/status/1792551165491552566,Mon May 20 13:41:16 +0000 2024,Four Gold Star Families find fellowship by sharing a meal and stories of their fallen loved ones. #MemorialDay #PoppyInMemory https://t.co/iTQwwzWllY,0,,coder2,pending,804,6.690842277,1,0.503331,affiliative,0.325285,ambiguous,ambiguous_or_review,0,0.993338
B00097,random_fortune_sample_b2,52,Lowe's,@lowes,1.45823E+18,https://x.com/lowes/status/1458231984686239747,Wed Nov 10 00:36:12 +0000 2021,"Today, we’re hosting several service members and their families for a special night to help with their transition back home.

@Lowes | #SaluteToService https://t.co/XRT3anO5xW",0,,coder2,pending,633,6.452048954,1,0.508099,affiliative,0.418957,ambiguous,ambiguous_or_review,0,0.983802
B00213,high_engagement_posts_b2,35,AT&T,@ATT,1.99214E+18,https://x.com/ATT/status/1992136756343525722,Sat Nov 22 07:43:09 +0000 2025,"Really tricky conditions, but happy to be on the front row here in Las Vegas! Excited for the race 💪 https://t.co/h7CfPZ1z9p",1,3,coder2,pending,31553,10.35945564,1,0.574271,affiliative,0.31307,ambiguous,ambiguous_or_review,0,0.851458
B01344,low_engagement_posts_b2,90,Ingram Micro Holding,@IngramMicroInc,1.83788E+18,https://x.com/IngramMicroInc/status/1837880551958552727,Sun Sep 22 15:44:04 +0000 2024,"Happy Fall, everyone! Time to cozy up in those sweaters and embrace the changing leaves. Wishing you all a delightful and warm fall equinox! 🍁 #ingrammicro https://t.co/SoGlu7FtWe",1,2,coder2,pending,1,0.693147181,1,0.554485,affiliative,0.369117,ambiguous,ambiguous_or_review,0,0.89103
B00626,classifier_disagreement_b2,20,Bank of America,@bankofamerica,2.0246E+18,https://x.com/bankofamerica/status/2024601398017417318,Thu Feb 19 21:46:03 +0000 2026,"""I can't wait to make World Cup memories with you."" 🤘

Dear Houston 🧡 @DaMarcusBeasley 

#USMNT x @BankofAmerica https://t.co/UcjRhf5KLk",1,2,coder2,pending,234,5.459585514,0,0.314318,non_humorous,0,humor,self_enhancing,1,0.628636
B00663,classifier_disagreement_b2,21,Chevron,@chevron,1.69231E+18,https://x.com/chevron/status/1692310335464636600,Thu Aug 17 23:00:00 +0000 2023,"Did you know that Chevron is ramping up production in the Partitioned Zone between the Kingdom of Saudi Arabia and the State of Kuwait? Learn more here. 
https://t.co/6JJNMiKQy4",0,,coder2,pending,140,4.94875989,1,0.661261,aggressive,0.33865,non_humor,not_applicable,1,0.677478
B01111,wendys_transfer_aggressive_b2,42,Target,@target,1.55703E+18,https://x.com/target/status/1557026291651690498,Tue Aug 09 15:29:30 +0000 2022,"carts, always carts",1,3,coder2,pending,1206,7.095893221,1,0.545273,aggressive,0.346538,ambiguous,ambiguous_or_review,0,0.909454
B01051,type_uncertain_b2,93,USAA,@usaa,1.64288E+18,https://x.com/usaa/status/1642882396277153794,Mon Apr 03 13:31:01 +0000 2023,"This month, we celebrate the resilient and adaptable children of our military members. We recognize the countless sacrifices they make in support of their military family, and we appreciate the unique perspectives they’ll carry with them throughout their lives. #MOMC https://t.co/nkXjpH6AnR",0,,coder2,pending,2517,7.831220215,1,0.55989,affiliative,0.435418,ambiguous,ambiguous_or_review,0,0.88022
B00583,firm_balanced_sample_b2,72,Publix Super Markets,@Publix,1.55448E+18,https://x.com/Publix/status/1554482150564663297,Tue Aug 02 15:00:00 +0000 2022,Ain’t no party like a #PubSub party! What sub are you picking up today? #RetroPublix,1,3,coder2,pending,62,4.143134726,1,0.601184,affiliative,0.341154,non_humor,not_applicable,1,0.797632
B00481,type_uncertain_b2,22,Ford Motor,@Ford,1.84366E+18,https://x.com/Ford/status/1843659751214727586,Tue Oct 08 14:28:32 +0000 2024,Free as a Bronco on the trail. We love a throwback like this 1970’s vintage inspired Bronco Free Wheeling appearance package new for 2025. https://t.co/g3Soe7cQHj,1,3,coder2,pending,1204,7.094234846,1,0.538238,affiliative,0.383111,ambiguous,ambiguous_or_review,0,0.923524
B00429,type_uncertain_b2,71,Delta Air Lines,@Delta,1.48137E+18,https://x.com/Delta/status/1481374325064228868,Wed Jan 12 21:15:36 +0000 2022,"More flexibility for your travel plans. Existing eCredit holders will have an additional year for rebooking, until December 31, 2023, for travel throughout 2024.",0,,coder2,pending,531,6.276643489,1,0.602213,affiliative,0.334391,ambiguous,ambiguous_or_review,0,0.795574
B00628,classifier_disagreement_b2,78,Prudential Financial,@Prudential,1.15872E+18,https://x.com/Prudential/status/1158720116663758848,Tue Aug 06 12:42:58 +0000 2019,Today I am heading to the @hearst wellness lab with @Prudential to host a series of #MoneyDates. Looking forward to a day filled with #FinancialWellness and manicure meditations! https://t.co/q8ERjuQ5x8,1,2,coder2,pending,5,1.791759469,0,0.315109,non_humorous,0,humor,self_enhancing,1,0.630218
B01478,random_fortune_sample_b2,30,Marathon Petroleum,@MarathonPetroCo,1.92564E+18,https://x.com/MarathonPetroCo/status/1925641548806365589,Thu May 22 19:54:56 +0000 2025,Answer: ✅ True. Asphalt pavement is one of the most recycled products in the U.S. Millions of tons of asphalt pavement materials are reused each year to pave new and existing roads. (Source: @Asphalt_Inst),0,,coder2,pending,7,2.079441542,1,0.587084,affiliative,0.297766,ambiguous,ambiguous_or_review,0,0.825832
B00247,type_uncertain_b2,79,TJX,@tjmaxx,7.05208E+17,https://x.com/tjmaxx/status/705208188031934464,Thu Mar 03 01:48:28 +0000 2016,@BrynSamantha Our customer service team can address any issue for you. Please give them a call at 1-800-926-6299 M-F between 9AM-6PM EST.,0,,coder2,pending,1,0.693147181,1,0.648916,affiliative,0.41082,non_humor,not_applicable,1,0.702168
B01220,type_uncertain_b2,91,General Dynamics,@generaldynamics,1.62093E+18,https://x.com/generaldynamics/status/1620926242227625984,Wed Feb 01 23:25:06 +0000 2023,"For #BlackHistoryMonth we honor Raye Montague. As a @USNavy typist she learned to use UNIVAC computers &amp; was promoted to computer systems analyst. Raye was the 1st to design a ship using a computer &amp; created the basic design for the FFG-7 class, for which BIW built the lead ship. https://t.co/wEYlz1viTe",0,,coder2,pending,12,2.564949357,1,0.593204,affiliative,0.306546,humor,self_enhancing,0,0.813592
B00446,high_engagement_posts_b2,93,USAA,@usaa,1.66317E+18,https://x.com/usaa/status/1663168567242633216,Mon May 29 13:01:01 +0000 2023,Every poppy on #MemorialDay tells a unique story of service and sacrifice. Take a moment today to share your tribute to these fallen heroes using #PoppyInMemory. https://t.co/tGcPYhCim3,0,,coder2,pending,4232,8.350666241,1,0.560058,affiliative,0.405637,humor,affiliative,0,0.879884
B01441,random_fortune_sample_b2,71,Delta Air Lines,@Delta,1.63822E+18,https://x.com/Delta/status/1638220172065382404,Tue Mar 21 16:45:00 +0000 2023,"Because you can shoot for the Stars (&amp; miles) by linking your Starbucks Rewards and SkyMiles accounts, drop your go-to coffee order &amp; we’ll tell you where your next vacation should be ☕✈️👇",1,2,coder2,pending,456,6.124683391,1,0.683703,affiliative,0.384278,humor,self_enhancing,0,0.632594
B00384,humor_presence_uncertain_b2,20,Bank of America,@bankofamerica,1.66142E+18,https://x.com/bankofamerica/status/1661419148474187784,Wed May 24 17:09:27 +0000 2023,"Soul Popped Popcorn blends everyone's favorite - soul food &amp; snacks. During #SmallBusinessMonth, you can shop this authentically flavored popcorn along with products from other women-owned businesses on our Bank of America Marketplace by @SenecaWomen --&gt; https://t.co/6nIqHVE2ce https://t.co/V82OZw9WnO",1,3,coder2,pending,32,3.496507561,0,0.357567,non_humorous,0,ambiguous,ambiguous_or_review,0,0.715134
B01126,random_fortune_sample_b2,15,Cardinal Health,@cardinalhealth,1.71209E+18,https://x.com/cardinalhealth/status/1712086035893543371,Wed Oct 11 12:41:34 +0000 2023,"During this Breast Cancer Awareness Month, learn how innovative #radiopharmaceuticals are helping bring new hope to #cancer patients.  https://t.co/qFgv9MazFF. https://t.co/1gLf59LB3H",0,,coder2,pending,22,3.135494216,0,0.335161,non_humorous,0,non_humor,not_applicable,0,0.670322
B00362,classifier_disagreement_b2,55,Sysco,@sysco,1.61355E+18,https://x.com/sysco/status/1613551453494444034,Thu Jan 12 15:00:19 +0000 2023,"Over the holiday season, Sysco Carolinas had the honor to work alongside Operation Homefront to provide food and gifts for over 200 military families. 
The organization works to build strong and secure military families so they can thrive in the communities they protect. https://t.co/wByP9r7eO0",0,,coder2,pending,8,2.197224577,1,0.524821,aggressive,0.341458,non_humor,not_applicable,1,0.950358
B00660,low_engagement_posts_b2,89,Enterprise Products Partners,@EProd_Careers,1.67857E+18,https://x.com/EProd_Careers/status/1678567405675745280,Tue Jul 11 00:50:30 +0000 2023,"If you are a highly motivated achiever with a passion for success, we invite you to learn more about Enterprise Products. Apply today! https://t.co/ZfLx4zF90l",1,2,coder2,pending,0,0,0,0.468452,non_humorous,0,non_humor,not_applicable,0,0.936904
B01423,random_fortune_sample_b2,90,Ingram Micro Holding,@IngramMicroInc,1.96651E+18,https://x.com/IngramMicroInc/status/1966508404429541384,Fri Sep 12 14:25:14 +0000 2025,"Big congrats to Ingram Micro’s @SahooSanj for being named a Top AI Leader for 2026 by Rethink Industries. His visionary work is redefining how retail uses AI to innovate, adapt, and thrive. Congrats Sanjib!

See full list here: https://t.co/uTzFoWFWbr https://t.co/D76KTIh4oM",1,2,coder2,pending,5,1.791759469,0,0.48667,non_humorous,0,ambiguous,ambiguous_or_review,0,0.97334
B00567,firm_balanced_sample_b2,43,Tesla,@tesla,2.01086E+18,https://x.com/tesla/status/2010855480009302079,Mon Jan 12 23:24:40 +0000 2026,A robot car you can own today,1,3,coder2,pending,6267,8.743212603,1,0.555254,affiliative,0.427042,ambiguous,ambiguous_or_review,0,0.889492
B01235,firm_balanced_sample_b2,6,CVS Health,@cvshealth,1.4679E+18,https://x.com/cvshealth/status/1467901649561788425,Mon Dec 06 17:00:00 +0000 2021,#CVSHealth has been named to the 2021 Dow Jones Sustainability Indices (#DJSI) North America and World Indices. Read more about our various initiatives and how we’re continuing to make a positive impact on our people and our planet. https://t.co/zpTBq2eX2X,0,,coder2,pending,11,2.48490665,1,0.557138,affiliative,0.406007,ambiguous,ambiguous_or_review,0,0.885724
B00988,random_fortune_sample_b2,88,Intel,@intel,2.00834E+18,https://x.com/intel/status/2008338195591647251,Tue Jan 06 00:41:53 +0000 2026,"We’re pumped and ready to roll for #CES2026! With so much to talk about, how could we not be? https://t.co/eOBshMaIS1",1,2,coder2,pending,95,4.564348191,1,0.6309,affiliative,0.473467,ambiguous,ambiguous_or_review,0,0.7382
B01305,random_fortune_sample_b2,31,StoneX Group,@StoneX_Official,2.00611E+18,https://x.com/StoneX_Official/status/2006111623816048769,Tue Dec 30 21:14:17 +0000 2025,"Can Bitcoin navigate a mixed 2026 outlook as cycles fade and liquidity builds? 

Read our Bitcoin outlook: https://t.co/Gs5cqd6Vtw https://t.co/ua7UkiWrZd",0,,coder2,pending,0,0,0,0.299952,non_humorous,0,ambiguous,ambiguous_or_review,0,0.599904
B00953,classifier_disagreement_b2,77,AbbVie,@abbvie,1.83606E+18,https://x.com/abbvie/status/1836057737798545735,Tue Sep 17 15:00:51 +0000 2024,"@POLITICOStudio [“…We estimate that by 2030, if we achieve hepatitis C elimination goals, we can avert over two million deaths from liver disease, including liver cancer. Join us as we work to help eliminate Hepatitis C.”]",0,,coder2,pending,1,0.693147181,1,0.598985,affiliative,0.411894,non_humor,not_applicable,1,0.80203
B00736,type_uncertain_b2,89,Enterprise Products Partners,@EProd_Careers,1.68128E+18,https://x.com/EProd_Careers/status/1681276415902388224,Tue Jul 18 12:15:08 +0000 2023,"Enterprise Products is the name to know in energy…and we want to know more about what would make you a great Operator, Pipeline (Middletown, OH). Apply today! https://t.co/hokURB2rJO #TechnicianJobs",0,,coder2,pending,0,0,1,0.595557,affiliative,0.323209,non_humor,not_applicable,1,0.808886
B00335,wendys_transfer_aggressive_b2,76,Galaxy Digital,@galaxydigital,1.02649E+18,https://x.com/galaxydigital/status/1026486235177672705,Mon Aug 06 15:12:44 +0000 2018,"RT @Habitat_org: The late Vera Z. Dwyer wanted to have an impact in her northern Indiana community. This year, the charitable trust that co…",0,,coder2,pending,5,1.791759469,1,0.56212,aggressive,0.320369,ambiguous,ambiguous_or_review,0,0.87576
B01419,classifier_disagreement_b2,72,Publix Super Markets,@Publix,1.56895E+18,https://x.com/Publix/status/1568947478677934081,Sun Sep 11 13:00:03 +0000 2022,"We honor all the victims, heroes, and survivors of September 11, 2001. We will never forget. https://t.co/IlD6LhRcHA",0,,coder2,pending,138,4.934473933,1,0.508745,affiliative,0.481674,non_humor,not_applicable,1,0.98251
B00804,type_uncertain_b2,32,State Farm Insurance,@StateFarm,2.05541E+18,https://x.com/StateFarm/status/2055411687159689666,Fri May 15 22:15:08 +0000 2026,Cade took the floor and made his presence felt! 👏 https://t.co/9Akk3Yi4ux,1,2,coder2,pending,40,3.713572067,1,0.52384,affiliative,0.35076,ambiguous,ambiguous_or_review,0,0.95232
B00099,wendys_transfer_aggressive_b2,9,Exxon Mobil,@exxonmobil,1.44031E+18,https://x.com/exxonmobil/status/1440308684794458116,Tue Sep 21 13:35:24 +0000 2021,#Carboncapture &amp; storage: reimagining Houston’s role as energy capital of the world &amp; adding momentum toward the city’s ambitions to be carbon neutral by 2050. Hear from Mayor @SylvesterTurner below 👇 &amp; learn more from 11 companies who support CCS here: https://t.co/ssPu7UfIuF,0,,coder2,pending,35,3.583518938,1,0.609918,aggressive,0.371067,non_humor,not_applicable,1,0.780164
B00954,low_engagement_posts_b2,74,TD Synnex,@tdsynnex,1.74514E+18,https://x.com/tdsynnex/status/1745144564778734075,Wed Jan 10 18:04:22 +0000 2024,"It's CES 2024 week! 🖥️📱🔈💻🎧🤖 All the latest and greatest consumer electronics trends will be on display in Las Vegas, and TD SYNNEX New Age Electronics will be on site to connect with attendees and show how we're leading the way in AI adoption: https://t.co/xuVEfmEag7 https://t.co/7VXKCuROaN",1,3,coder2,pending,0,0,1,0.601096,affiliative,0.459742,humor,affiliative,0,0.797808
B00029,high_engagement_posts_b2,44,Walt Disney,@Disney,2.03611E+18,https://x.com/Disney/status/2036112378710962230,Mon Mar 23 16:06:34 +0000 2026,"RT @DisneyStudios: The ocean is calling. Join Moana, Maui, Heihei, and Pua on an unforgettable adventure. 🌊 

Disney's #Moana only in theat…",1,2,coder2,pending,2438,7.799343398,0,0.464731,non_humorous,0,ambiguous,ambiguous_or_review,0,0.929462
B00283,humor_presence_uncertain_b2,49,RTX,@RTX_News,1.85861E+18,https://x.com/RTX_News/status/1858612343581667447,Mon Nov 18 20:44:48 +0000 2024,📰 NEWS: Raytheon's Advanced Technology team secures @USArmy contract to enhance battlefield logistics with directed energy wireless power beaming. The capabilities will ease logistics and safeguard locations for U.S. troops. Learn more: https://t.co/kIqzkJalU9,0,,coder2,pending,101,4.624972813,0,0.411646,non_humorous,0,non_humor,not_applicable,0,0.823292
B00955,low_engagement_posts_b2,25,Home Depot,@HDCares,8.31209E+17,https://x.com/HDCares/status/831208825743093763,Mon Feb 13 18:30:01 +0000 2017,@ColoradoSEOguy Was the store able to help once you spoke with them? -TeamCare,0,,coder2,pending,0,0,1,0.616358,affiliative,0.392122,non_humor,not_applicable,1,0.767284
B01444,random_fortune_sample_b2,19,Centene,@centene,1.81576E+18,https://x.com/centene/status/1815763827625013732,Tue Jul 23 15:00:06 +0000 2024,"On National Disability Independence Day, we honor passing of the Americans with Disabilities Act. We're committed to a supportive, accessible workplace and proud to receive a top score on the 2024 Disability Equality Index from @DisabilityIN. #NationalDisabilityIndependenceDay https://t.co/WgUt9HF5hT",0,,coder2,pending,4,1.609437912,0,0.463677,non_humorous,0,humor,self_enhancing,1,0.927354
B00539,type_uncertain_b2,34,Humana,@humana,1.59007E+18,https://x.com/humana/status/1590072021924331522,Tue Nov 08 20:01:26 +0000 2022,"We recently spoke with Tricia Holland, Senior Program Delivery Professional and Vice President of SALUTE NRG about what it means to be an NRG leader, part of a #MilitaryFamily, and the unique challenges that veterans and #MilitaryFamilies face. https://t.co/NVcC1vjk8s",0,,coder2,pending,2,1.098612289,1,0.648209,affiliative,0.495785,humor,self_enhancing,0,0.703582
B00084,random_fortune_sample_b2,72,Publix Super Markets,@Publix,1.55506E+18,https://x.com/Publix/status/1555055937655906304,Thu Aug 04 05:00:01 +0000 2022,"The ‘90s were an important time for Publix, from our expansion beyond Florida to our first sub shop. We look back fondly on this decade as the last we shared with our beloved founder. His unforgettable legacy lives on today in every Publix associate. #RetroPublix https://t.co/A7t9cRjSWb",0,,coder2,pending,69,4.248495242,1,0.594371,affiliative,0.394517,humor,self_enhancing,0,0.811258
B01323,classifier_disagreement_b2,83,Cisco Systems,@Cisco,1.8894E+18,https://x.com/Cisco/status/1889404041584632180,Tue Feb 11 20:00:01 +0000 2025,"Tune into our #CSCOQ2FY25 Earnings Call at 1:30 pm PT on Wednesday, Feb 12th. Follow highlights here: https://t.co/9Nd2yaT6lw

$CSCO https://t.co/qKbhKv7g9C",0,,coder2,pending,16,2.833213344,1,0.546403,affiliative,0.352183,non_humor,not_applicable,1,0.907194
B01219,humor_presence_uncertain_b2,39,Morgan Stanley,@morganstanley,1.5904E+18,https://x.com/morganstanley/status/1590403854868262912,Wed Nov 09 18:00:01 +0000 2022,"The Morgan Stanley Alliance for Children’s Mental Health gathered an expert panel to discuss how this digital shift impacts family well-being, and what strategies parents and caregivers can use to adapt. Watch the replay here: https://t.co/r3kOt19sHf https://t.co/rDO4Nv1qqw",0,,coder2,pending,13,2.63905733,1,0.591089,affiliative,0.306299,ambiguous,ambiguous_or_review,0,0.817822
B00584,classifier_disagreement_b2,39,Morgan Stanley,@morganstanley,2.06231E+18,https://x.com/morganstanley/status/2062309606030811624,Wed Jun 03 23:05:00 +0000 2026,Chief Fixed Income Strategist Vishy Tirupattur takes a look at how credit markets are adapting to fund the new phase of AI capex. Tune into the latest Thoughts on the Market. https://t.co/Hdwlmc0Qru https://t.co/lBNnUyc5Hu,0,,coder2,pending,12,2.564949357,0,0.485119,non_humorous,0,humor,affiliative,1,0.970238
B00782,humor_presence_uncertain_b2,68,Merck,@merck,1.3669E+18,https://x.com/merck/status/1366900591570649095,Tue Mar 02 23:57:51 +0000 2021,"RT @WhiteHouse: Today, President Biden announced a breakthrough collaboration between Johnson &amp; Johnson, Merck, and the federal government…",0,,coder2,pending,4178,8.337827262,0,0.425533,non_humorous,0,ambiguous,ambiguous_or_review,0,0.851066
B00749,random_fortune_sample_b2,55,Sysco,@sysco,1.84337E+18,https://x.com/sysco/status/1843373159061520427,Mon Oct 07 19:29:43 +0000 2024,"Through our Cutting Edge Solutions platform, we've introduced labor-saving, on-trend products from Sweet Street like:
•Basque Cheesecakes
•Citrus Olive Oil Cakes
•Ube Cheesecakes
•Yuzu Cheesecakes

Check out their offerings at Sysco, here: https://t.co/0hCrg23ZB8",0,,coder2,pending,1,0.693147181,1,0.500323,affiliative,0.370898,non_humor,not_applicable,1,0.999354
