후보_ID,표본_층화,Fortune_순위,회사명,X_계정,트윗_ID,트윗_URL,작성일시,본문,유머_존재여부,유머_유형,배정_코더,검토_상태,총_인게이지먼트,로그_총_인게이지먼트,웬디스_유머_존재여부,웬디스_유머_점수,웬디스_유머_유형,웬디스_유형_점수,풀체인_유머_존재여부,풀체인_유머_유형,분류기_불일치,불확실성_점수
B00682,random_fortune_sample_b2,77,AbbVie,@abbvie,1968202202612461944,https://x.com/abbvie/status/1968202202612461944,Wed Sep 17 06:35:47 +0000 2025,"[“..., psoriatic arthritis, vitiligo, hidradenitis suppurativa and alopecia areata, 3 oral presentations, 3 symposia. A robust portfolio and a shared commitment to improving outcomes for patients. See how we're working to raise standards of care at the 2025 congress.]",0,,coder3,pending,2,1.098612289,1,0.620253,affiliative,0.376013,ambiguous,ambiguous_or_review,0,0.759494
B01409,classifier_disagreement_b2,38,Wells Fargo,@wellsfargo,1904261941318566315,https://x.com/wellsfargo/status/1904261941318566315,Mon Mar 24 20:00:00 +0000 2025,UPDATE: Tickets have officially SOLD OUT!,0,,coder3,pending,14,2.708050201,1,0.570864,affiliative,0.30628,non_humor,not_applicable,1,0.858272
B00659,random_fortune_sample_b2,15,Cardinal Health,@cardinalhealth,1661332610738450432,https://x.com/cardinalhealth/status/1661332610738450432,Wed May 24 11:25:35 +0000 2023,"Cardinal Health is committed to reducing the occurrence of #VTE around the world. Join us at the Euroanaesthesia Congress 2023 in Glasgow, June 03-05, 2023, to learn more. For #HCP's only. https://t.co/e2fPYhpCce #yourVTEprophylaxispartner #EA23 @ESAIC_org https://t.co/eTrCB9HTRM",0,,coder3,pending,6,1.945910149,0,0.411156,non_humorous,0,non_humor,not_applicable,0,0.822312
B00235,high_engagement_posts_b2,43,Tesla,@tesla,2049139968178635116,https://x.com/tesla/status/2049139968178635116,Tue Apr 28 14:53:34 +0000 2026,This is how electric cars vs gasoline cars look under thermal imaging. https://t.co/p0vNs6hL2B,0,,coder3,pending,60529,11.01089439,0,0.388423,non_humorous,0,non_humor,not_applicable,0,0.776846
B00286,random_fortune_sample_b2,11,Microsoft,@microsoft,1931790593300275532,https://x.com/microsoft/status/1931790593300275532,Sun Jun 08 19:09:03 +0000 2025,That's a wrap on showcase! Let's review: https://t.co/3NMLm9yJbC,0,,coder3,pending,2736,7.914617709,1,0.502561,affiliative,0.374522,non_humor,not_applicable,1,0.994878
B01022,humor_presence_uncertain_b2,59,MetLife,@metlife,1369271718460657665,https://x.com/metlife/status/1369271718460657665,Tue Mar 09 12:59:52 +0000 2021,Make a little history of your own—by starting a small business! These steps will help you get started: https://t.co/FMrRaoroX5 #WomensHistoryMonth https://t.co/PpyoLXQ0b6,0,,coder3,pending,12,2.564949357,0,0.455935,non_humorous,0,ambiguous,ambiguous_or_review,0,0.91187
B00547,classifier_disagreement_b2,20,Bank of America,@bankofamerica,1582038719414034440,https://x.com/bankofamerica/status/1582038719414034440,Mon Oct 17 15:59:58 +0000 2022,"For a safe and easy way to access your bank statements—go paperless! Securely view, download or send statements right from the Mobile Banking app.",0,,coder3,pending,37,3.63758616,1,0.649223,affiliative,0.407275,non_humor,not_applicable,1,0.701554
B00907,random_fortune_sample_b2,56,American Express,@americanexpress,1443606570332565511,https://x.com/americanexpress/status/1443606570332565511,Thu Sep 30 16:00:01 +0000 2021,Card Members can get #AmexPresale tickets to @macbethbway starring Daniel Craig and Ruth Negga now thru 10/6 at 9:59am ET https://t.co/8d112ibx53 Terms Apply. #MacbethBway https://t.co/5nOfd2lcCw,0,,coder3,pending,32,3.496507561,0,0.471401,non_humorous,0,ambiguous,ambiguous_or_review,0,0.942802
B01349,humor_presence_uncertain_b2,91,General Dynamics,@generaldynamics,1530251021963759616,https://x.com/generaldynamics/status/1530251021963759616,Fri May 27 18:14:08 +0000 2022,"NASSCO Environmental Engineer, Sierra Landaiche is passionate about leading our energy savings team and coming up with sustainable commute options.

Check out her interview with the Port of San Diego👇 

#MaritimeMonth",0,,coder3,pending,5,1.791759469,0,0.494718,non_humorous,0,ambiguous,ambiguous_or_review,0,0.989436
B00701,high_engagement_posts_b2,43,Tesla,@tesla,2016269367022125430,https://x.com/tesla/status/2016269367022125430,Tue Jan 27 21:57:32 +0000 2026,"Your media settings &amp; other preferences will automatically sync when you're added to another Tesla as a driver &amp; have Cloud Profiles set up

Works for service loaners, rentals &amp; @robotaxi alike",1,3,coder3,pending,4447,8.400209836,1,0.634104,affiliative,0.352089,ambiguous,ambiguous_or_review,0,0.731792
B00132,classifier_disagreement_b2,37,Comcast,@comcast,1811059494324928700,https://x.com/comcast/status/1811059494324928700,Wed Jul 10 15:26:45 +0000 2024,"Coming soon to Black Experience on @Xfinity, @Peacock, and @Xumoplay—#CultureCapitalSeries, the story of nine game-changing entrepreneurs turning their vision into legacy 🔥 https://t.co/WC1fJYorI5 https://t.co/Y5bWYMyy1L",0,,coder3,pending,8,2.197224577,0,0.358562,non_humorous,0,humor,affiliative,1,0.717124
B01418,high_engagement_posts_b2,43,Tesla,@tesla,2063683167421399093,https://x.com/tesla/status/2063683167421399093,Sun Jun 07 18:03:03 +0000 2026,Camp Mode comes standard with every Tesla 🏕️,0,,coder3,pending,5149,8.546751994,0,0.487928,non_humorous,0,non_humor,not_applicable,0,0.975856
B00859,random_fortune_sample_b2,89,Enterprise Products Partners,@EProd_Careers,1680004936715866113,https://x.com/EProd_Careers/status/1680004936715866113,Sat Jul 15 00:02:44 +0000 2023,"Enterprise Products is the name to know in energy…and we want to know more about what would make you a great Coordinator, Control Systems &amp; Cybersecurity. Apply today! https://t.co/tI4aqvMWhJ #CyberSecurity",0,,coder3,pending,0,0,1,0.59578,affiliative,0.327282,non_humor,not_applicable,1,0.80844
B00947,wendys_transfer_aggressive_b2,68,Merck,@merck,1354480430871961606,https://x.com/merck/status/1354480430871961606,Wed Jan 27 17:24:34 +0000 2021,Dr. Mike Robertson has spent his career fighting for #HIV prevention. Learn why he’s optimistic about a bright future.,0,,coder3,pending,10,2.397895273,1,0.624129,aggressive,0.38747,non_humor,not_applicable,1,0.751742
B00996,firm_balanced_sample_b2,32,State Farm Insurance,@StateFarm,2022373612230246537,https://x.com/StateFarm/status/2022373612230246537,Fri Feb 13 18:13:37 +0000 2026,Can’t wait to add more memories to the wall 🔜 https://t.co/I61xbHdzIe,0,,coder3,pending,28,3.36729583,0,0.384001,non_humorous,0,ambiguous,ambiguous_or_review,0,0.768002
B00348,humor_presence_uncertain_b2,59,MetLife,@metlife,1567214805290713088,https://x.com/metlife/status/1567214805290713088,Tue Sep 06 18:15:01 +0000 2022,Our DEI podcast series Inclusion Begins with Me: Conversations That Matter is now a global chart topper! This month @brittandreatta speaks on the need for community that takes the concept of ‘team’ to a whole new level. Listen now: https://t.co/NQJGXRgfWr https://t.co/qacPkcI15K,0,,coder3,pending,6,1.945910149,0,0.380885,non_humorous,0,non_humor,not_applicable,0,0.76177
B00525,humor_presence_uncertain_b2,89,Enterprise Products Partners,@EProd_Careers,1680266892567777280,https://x.com/EProd_Careers/status/1680266892567777280,Sat Jul 15 17:23:39 +0000 2023,"Think you would excel as our next Chemist, Senior Lab? Consider Enterprise Products as YOUR pipeline for career success! Apply today. https://t.co/SVrQRTjnL2 #ChemistJobs",0,,coder3,pending,0,0,1,0.596873,affiliative,0.332755,non_humor,not_applicable,1,0.806254
B00124,wendys_transfer_aggressive_b2,100,Massachusetts Mutual Life,@massmutual,1205242421333741568,https://x.com/massmutual/status/1205242421333741568,Thu Dec 12 21:46:00 +0000 2019,Amid sports rivalries on ice and snow are special moments of mutual support. #LiveMutual,0,,coder3,pending,2,1.098612289,1,0.553953,aggressive,0.322181,ambiguous,ambiguous_or_review,0,0.892094
B01058,humor_presence_uncertain_b2,14,Cigna Group,@Cigna,1456287087922188290,https://x.com/Cigna/status/1456287087922188290,Thu Nov 04 15:47:52 +0000 2021,"Did you know that November is #NationalDiabetesMonth? Watch as Dr. Deb Fuller, Cigna’s National Dental Director, shares some of the oral health challenges associated with diabetes and what can be done to help prevent them. https://t.co/vWsjoi0R3b #CignaDental https://t.co/qFPHuu5M7B",0,,coder3,pending,4,1.609437912,1,0.630062,affiliative,0.374357,ambiguous,ambiguous_or_review,0,0.739876
B01251,humor_presence_uncertain_b2,18,Elevance Health,@elevancehealth,1415332256634212355,https://x.com/elevancehealth/status/1415332256634212355,Wed Jul 14 15:28:00 +0000 2021,Lack of transportation is a barrier to the COVID-19 vaccine an estimated 15 million Americans are facing. We’re working to change that. Learn why reliable transportation is important to health and how our partnership with @Lyft is improving vaccine access.,0,,coder3,pending,9,2.302585093,1,0.542804,self-enhancing,0.391313,ambiguous,ambiguous_or_review,0,0.914392
B00405,firm_balanced_sample_b2,24,Citigroup,@Citi,1848399943762911636,https://x.com/Citi/status/1848399943762911636,Mon Oct 21 16:24:22 +0000 2024,"""This is a dynamo U.S. economy. Particularly the consumer is very robust.""

@Citi Global Chief Economist Nathan Sheets sees plenty of reason for optimism stateside, but more questions and structural challenges facing China: https://t.co/emDFG816ry",0,,coder3,pending,13,2.63905733,0,0.366807,non_humorous,0,ambiguous,ambiguous_or_review,0,0.733614
B01355,random_fortune_sample_b2,35,AT&T,@ATT,2013558714691665930,https://x.com/ATT/status/2013558714691665930,Tue Jan 20 10:26:22 +0000 2026,RT @SuptDotres: Championships are won long before kickoff—they start with having the right tools to compete. In honor of the National Champ…,0,,coder3,pending,11,2.48490665,1,0.537992,affiliative,0.360452,ambiguous,ambiguous_or_review,0,0.924016
B00474,classifier_disagreement_b2,95,Liberty Mutual Insurance Group,@LibertyMutual,1469406018614538246,https://x.com/LibertyMutual/status/1469406018614538246,Fri Dec 10 20:37:49 +0000 2021,The newsstand is now closed. Thanks to everyone who swung by!,1,4,coder3,pending,199,5.298317367,1,0.528933,aggressive,0.342769,non_humor,not_applicable,1,0.942134
B00181,wendys_transfer_aggressive_b2,91,General Dynamics,@generaldynamics,1580625978191392770,https://x.com/generaldynamics/status/1580625978191392770,Thu Oct 13 18:26:14 +0000 2022,"RT @GD_LandSystems: Our booth stole the show at AUSA 2022! Look for more of the AbramsX, StrykerX, Stryker Leonidas and TRX Breacher as the…",0,,coder3,pending,6,1.945910149,1,0.550528,aggressive,0.287531,ambiguous,ambiguous_or_review,0,0.898944
B00222,classifier_disagreement_b2,31,StoneX Group,@StoneX_Official,2033989371565613368,https://x.com/StoneX_Official/status/2033989371565613368,Tue Mar 17 19:30:30 +0000 2026,"Join our team at the Grain Origination Workshop in the StoneX West Des Moines office, April 22–23, 2026.

Learn how to evaluate market opportunities, analyze risk, and apply tools employed by top industry leaders.

https://t.co/9okgVopniw 

#Grain #OOTT #OATT https://t.co/Blp5m3RC30",0,,coder3,pending,2,1.098612289,1,0.509773,affiliative,0.286879,non_humor,not_applicable,1,0.980454
B00051,firm_balanced_sample_b2,91,General Dynamics,@generaldynamics,1506979258526277635,https://x.com/generaldynamics/status/1506979258526277635,Thu Mar 24 13:00:28 +0000 2022,Elevating aviation to an art form. #ArtOfExcellence https://t.co/1qefSySQ1b,1,2,coder3,pending,76,4.343805422,0,0.462617,non_humorous,0,ambiguous,ambiguous_or_review,0,0.925234
B01242,type_uncertain_b2,71,Delta Air Lines,@Delta,1420120189795020800,https://x.com/Delta/status/1420120189795020800,Tue Jul 27 20:33:32 +0000 2021,"It’s been great to see so many of you back in the skies this summer; however, we realize that the return to travel has come with challenges. We know you expect more from us and want to make sure your next experience is a great one.",1,2,coder3,pending,936,6.842683282,1,0.629924,affiliative,0.41296,ambiguous,ambiguous_or_review,0,0.740152
B01404,random_fortune_sample_b2,16,Nvidia,@nvidia,2036928009366540789,https://x.com/nvidia/status/2036928009366540789,Wed Mar 25 22:07:36 +0000 2026,"🧵 We are expanding our open model families—including Nemotron, Cosmos, and BioNeMo—to advance development in agentic AI, physical AI, healthcare, and more. 👇 https://t.co/I5mjQN2fft",0,,coder3,pending,552,6.315358002,0,0.493857,non_humorous,0,ambiguous,ambiguous_or_review,0,0.987714
B01258,random_fortune_sample_b2,85,Charter Communications,@CharterNewsroom,1524123826786902017,https://x.com/CharterNewsroom/status/1524123826786902017,Tue May 10 20:26:51 +0000 2022,"Celebrate AAPI Heritage Month with Asian-Themed Films from Spectrum On Demand, Including 'Shang-Chi and the Legend of the Ten Rings,' 'Blade of the Immortal,' 'The Opening Act' and 'Yesterday' Beginning May 10. Learn More: https://t.co/8biFP4GPyM https://t.co/UqsTQ1XwP2",0,,coder3,pending,7,2.079441542,0,0.395186,non_humorous,0,ambiguous,ambiguous_or_review,0,0.790372
B00438,high_engagement_posts_b2,99,Nike,@nike,1858943241665610176,https://x.com/nike/status/1858943241665610176,Tue Nov 19 18:39:40 +0000 2024,"Thank you for giving everything, @RafaelNadal. https://t.co/Cvye6Lpt20",1,2,coder3,pending,124141,11.72918135,0,0.27046,non_humorous,0,non_humor,not_applicable,0,0.54092
B01422,high_engagement_posts_b2,44,Walt Disney,@Disney,1988653015172280744,https://x.com/Disney/status/1988653015172280744,Wed Nov 12 17:00:00 +0000 2025,"A sequel? For spring? Groundbreaking. Meryl Streep, Anne Hathaway, Emily Blunt, and Stanley Tucci return in The Devil Wears Prada 2, in theaters May 1, 2026. Watch the teaser trailer now. https://t.co/QzcIn4f6G0",0,,coder3,pending,55911,10.93153431,0,0.475725,non_humorous,0,humor,affiliative,1,0.95145
B01463,humor_presence_uncertain_b2,56,American Express,@americanexpress,1438880431202525184,https://x.com/americanexpress/status/1438880431202525184,Fri Sep 17 15:00:02 +0000 2021,"American Express® Card Members, you're invited to experience Italian cuisine from home. Elevate your cooking through virtual demonstrations with chefs Nancy Silverton, Ryan Hardy, and Jon Shook &amp; Vinny Dotolo. Terms Apply. Purchase a ticket: https://t.co/WDDlq9WOHG https://t.co/6V3fUGqAbw",0,,coder3,pending,16,2.833213344,0,0.440248,non_humorous,0,humor,affiliative,1,0.880496
B01061,random_fortune_sample_b2,35,AT&T,@ATT,1885152814944624811,https://x.com/ATT/status/1885152814944624811,Fri Jan 31 02:27:10 +0000 2025,Spieth 🤝 Steele… Pebble Beach is not ready for this challenge ⛳️ https://t.co/BCejyxPTb6,1,1,coder3,pending,26,3.295836866,0,0.387857,non_humorous,0,non_humor,not_applicable,0,0.775714
B01415,type_uncertain_b2,77,AbbVie,@abbvie,1807360983142117605,https://x.com/abbvie/status/1807360983142117605,Sun Jun 30 10:30:12 +0000 2024,"[Video description: An icon depicting a clock moving from day to night. On-screen text reads, “For people living with Parkinson’s Disease, symptoms can continue all day long.”]",0,,coder3,pending,2,1.098612289,1,0.607862,affiliative,0.328363,ambiguous,ambiguous_or_review,0,0.784276
B00877,low_engagement_posts_b2,31,StoneX Group,@StoneX_Official,2027436176785764494,https://x.com/StoneX_Official/status/2027436176785764494,Fri Feb 27 17:30:27 +0000 2026,"StoneX will host a Canadian Producer Risk Academy in April.

Join us to learn how StoneX evaluates market conditions and price risk to support clearer marketing decisions throughout the year.

Register: https://t.co/hYLwXxW3em https://t.co/WtwNNpx4Hg",0,,coder3,pending,0,0,0,0.362514,non_humorous,0,non_humor,not_applicable,0,0.725028
B01250,firm_balanced_sample_b2,59,MetLife,@metlife,1610327800031879175,https://x.com/metlife/status/1610327800031879175,Tue Jan 03 17:30:40 +0000 2023,"From helping you navigate life’s unexpected moments to supporting our employees’ physical, mental and emotional well-being, enacting meaningful change in people's lives is part of our commitment to sustainability at MetLife. Learn more: https://t.co/g5NFI7F5Uz #Sustainability https://t.co/TdMtg0Qfu4",0,,coder3,pending,7,2.079441542,0,0.433477,non_humorous,0,ambiguous,ambiguous_or_review,0,0.866954
B01125,wendys_transfer_aggressive_b2,16,Nvidia,@nvidia,1952755459695235484,https://x.com/nvidia/status/1952755459695235484,Tue Aug 05 15:35:56 +0000 2025,"Don’t miss the live keynote by our CEO Jensen Huang at #NVIDIAGTC in Washington, D.C.",0,,coder3,pending,424,6.052089169,1,0.585982,aggressive,0.323794,non_humor,not_applicable,1,0.828036
B00998,random_fortune_sample_b2,79,TJX,@tjmaxx,1210213679616020480,https://x.com/tjmaxx/status/1210213679616020480,Thu Dec 26 15:00:00 +0000 2019,Prices this low only come twice a year. Start saving in store &amp; online. Shop now: https://t.co/2RgkfucWkd https://t.co/Mte6NkdOrF,0,,coder3,pending,56,4.043051268,0,0.322871,non_humorous,0,non_humor,not_applicable,0,0.645742
B01124,type_uncertain_b2,41,Dell Technologies,@Dell,2029679355874476321,https://x.com/Dell/status/2029679355874476321,Thu Mar 05 22:04:02 +0000 2026,No sharing required. 🍽️,1,3,coder3,pending,51,3.951243719,1,0.64232,self-defeating,0.371157,ambiguous,ambiguous_or_review,0,0.71536
B00631,classifier_disagreement_b2,25,Home Depot,@HDCares,748509899668193280,https://x.com/HDCares/status/748509899668193280,Thu Jun 30 13:34:01 +0000 2016,@sadontape Oh no! So sorry for the troubles. Please return this to the store and we will gladly exchange. -TeamCare,0,,coder3,pending,0,0,1,0.654605,affiliative,0.349304,non_humor,not_applicable,1,0.69079
B01285,low_engagement_posts_b2,25,Home Depot,@HDCares,826463452289970176,https://x.com/HDCares/status/826463452289970176,Tue Jan 31 16:13:36 +0000 2017,@tannersmith748 We just checked online and we do not see any dehumidifier in stock at that store.,0,,coder3,pending,0,0,1,0.652859,affiliative,0.376056,non_humor,not_applicable,1,0.694282
B00985,humor_presence_uncertain_b2,25,Home Depot,@HDCares,846109581361266688,https://x.com/HDCares/status/846109581361266688,Sun Mar 26 21:20:18 +0000 2017,@ddarnance What’s going on? Email us add’l details/contact info/tweet to TeamSocial@homedepot.com so we can address this.,0,,coder3,pending,0,0,1,0.564648,affiliative,0.417602,ambiguous,ambiguous_or_review,0,0.870704
B00613,high_engagement_posts_b2,78,Prudential Financial,@Prudential,1123605062377459712,https://x.com/Prudential/status/1123605062377459712,Wed May 01 15:08:17 +0000 2019,"America is changing. And with it, the financial challenges we face.

So we’re traveling across America, learning what real people are facing, and helping all of us get on the path to #FinancialWellness. https://t.co/wqo9L5X6Ym",0,,coder3,pending,1813,7.503289631,1,0.564187,affiliative,0.416996,humor,self_enhancing,0,0.871626
B00910,wendys_transfer_aggressive_b2,16,Nvidia,@nvidia,2062557490210852947,https://x.com/nvidia/status/2062557490210852947,Thu Jun 04 15:30:00 +0000 2026,"Building autonomous vehicles, robots, and vision AI takes more data than any team can collect on their own. 

At #CVPR2026, NVIDIA announced physical AI agent skills to help speed development: composable workflows that automate data generation, simulation, policy training and evaluation, powered by Cosmos 3. 

Read the blog: https://t.co/osWtEASPa3",0,,coder3,pending,411,6.021023349,1,0.585619,aggressive,0.357734,humor,affiliative,0,0.828762
B01167,high_engagement_posts_b2,44,Walt Disney,@Disney,1795792076812272116,https://x.com/Disney/status/1795792076812272116,Wed May 29 12:19:29 +0000 2024,"It's time to set sail ⛵️🌊 Check out the new poster for Disney’s #Moana2, coming to theaters November 27, 2024! https://t.co/cY8D4OU83V",0,,coder3,pending,2157,7.676937146,0,0.401759,non_humorous,0,humor,affiliative,1,0.803518
B01499,wendys_transfer_aggressive_b2,72,Publix Super Markets,@Publix,1580543883355688961,https://x.com/Publix/status/1580543883355688961,Thu Oct 13 13:00:01 +0000 2022,The best way to start the day is with a fresh cup of coffee and the new weekly ad. ☕,1,3,coder3,pending,59,4.094344562,1,0.515831,aggressive,0.338758,ambiguous,ambiguous_or_review,0,0.968338
B00308,random_fortune_sample_b2,12,JPMorgan Chase,@jpmorgan,1584579827977392128,https://x.com/jpmorgan/status/1584579827977392128,Mon Oct 24 16:17:25 +0000 2022,The payments landscape is rapidly evolving. Explore how the digitalization of payments can drastically alter customers’ lives.,0,,coder3,pending,62,4.143134726,1,0.582582,self-enhancing,0.329456,ambiguous,ambiguous_or_review,0,0.834836
B00973,high_engagement_posts_b2,11,Microsoft,@microsoft,1937999694250287111,https://x.com/microsoft/status/1937999694250287111,Wed Jun 25 22:21:48 +0000 2025,"The real benchmark for AI progress is whether it makes a real difference in people’s lives — in healthcare, education, and productivity.

Thanks to @ycombinator for having me at AI Startup School. https://t.co/o54T268cpA",0,,coder3,pending,7448,8.915835074,0,0.439491,non_humorous,0,ambiguous,ambiguous_or_review,0,0.878982
B00425,wendys_transfer_aggressive_b2,11,Microsoft,@microsoft,1907108195375439925,https://x.com/microsoft/status/1907108195375439925,Tue Apr 01 16:30:00 +0000 2025,"From increasing efficiency to driving engagement, discover the Microsoft solutions that are designed to help frontline workers do their best work. https://t.co/LinGpOT3xC",0,,coder3,pending,136,4.919980926,1,0.576142,aggressive,0.327697,ambiguous,ambiguous_or_review,0,0.847716
B00021,low_engagement_posts_b2,89,Enterprise Products Partners,@EProd_Careers,1678495356332687360,https://x.com/EProd_Careers/status/1678495356332687360,Mon Jul 10 20:04:12 +0000 2023,Enterprise Products is an organization rich in energy-related opportunities. Could this one be right for you? Click here to find out. https://t.co/55WZo4J4q4,0,,coder3,pending,0,0,1,0.562539,affiliative,0.416024,ambiguous,ambiguous_or_review,0,0.874922
B00458,random_fortune_sample_b2,55,Sysco,@sysco,1884996394618073401,https://x.com/sysco/status/1884996394618073401,Thu Jan 30 16:05:36 +0000 2025,"To learn about opportunities to grow with us at Sysco, visit https://t.co/VLkKvm5mBb!",0,,coder3,pending,1,0.693147181,1,0.525005,affiliative,0.401661,non_humor,not_applicable,1,0.94999
B00656,high_engagement_posts_b2,51,Progressive,@progressive,1852428161759261095,https://x.com/progressive/status/1852428161759261095,Fri Nov 01 19:11:04 +0000 2024,@GloTheofficial Burrrtiful!! 🔥🔥🔥,1,2,coder3,pending,1386,7.23489842,0,0.283363,non_humorous,0,ambiguous,ambiguous_or_review,0,0.566726
B00292,random_fortune_sample_b2,35,AT&T,@ATT,1691508524273037436,https://x.com/ATT/status/1691508524273037436,Tue Aug 15 17:53:53 +0000 2023,42779 8837329. https://t.co/1un2V1eP1T,2,,coder3,pending,270,5.602118821,0,0.045542,non_humorous,0,non_humor,not_applicable,0,0.091084
B00696,random_fortune_sample_b2,25,Home Depot,@HDCares,796090411186028544,https://x.com/HDCares/status/796090411186028544,Tue Nov 08 20:41:59 +0000 2016,"@Lauren_Bum So sorry! For support from our Home Installs team,  pls send order details/contact info to TeamSocial@homedepot.com. –TeamCare",0,,coder3,pending,0,0,0,0.478906,non_humorous,0,non_humor,not_applicable,0,0.957812
B00987,humor_presence_uncertain_b2,93,USAA,@usaa,1624053218069123072,https://x.com/usaa/status/1624053218069123072,Fri Feb 10 14:30:35 +0000 2023,"When a claim exceeds the limit of your home or auto liability insurance, a personal umbrella policy can help cover the rest and give you peace of mind. Learn more: https://t.co/5Qn9HoMuk1 https://t.co/9Hx20XluCt",0,,coder3,pending,18,2.944438979,0,0.428622,non_humorous,0,non_humor,not_applicable,0,0.857244
B00151,humor_presence_uncertain_b2,51,Progressive,@progressive,2065168060948815887,https://x.com/progressive/status/2065168060948815887,Thu Jun 11 20:23:29 +0000 2026,"Congratulations to our driver and friend, Denny Hamlin, on being named one of Time Magazine’s most influential people in sports for 2026. An iconic honor for an iconic driver. @dennyhamlin @JoeGibbsRacing https://t.co/msyAUT9guP",0,,coder3,pending,28,3.36729583,0,0.449395,non_humorous,0,non_humor,not_applicable,0,0.89879
B00560,random_fortune_sample_b2,46,PepsiCo,@pepsico,1639265941346197507,https://x.com/pepsico/status/1639265941346197507,Fri Mar 24 14:00:31 +0000 2023,"We’re partnering with farmers and farmer-facing organizations around the world to promote and support the spread of regenerative agriculture techniques. Thank you to @practicalfarmer, @ilcorn, @OutcomesFund and many others for helping support this work! https://t.co/UZvsnHTRXt",1,2,coder3,pending,30,3.433987204,0,0.476206,non_humorous,0,ambiguous,ambiguous_or_review,0,0.952412
B00981,random_fortune_sample_b2,93,USAA,@usaa,1710049960677269567,https://x.com/usaa/status/1710049960677269567,Thu Oct 05 21:50:56 +0000 2023,"New intel from #CODEBOWLIV: The Call of Duty Endowment (C.O.D.E.) Warrior pack was announced for @CallofDuty #MW3. 🎮

If you're a U.S. military member or veteran, claim the pack on behalf of @USAA right now at https://t.co/1Re54sgVsc. 

While supplies last. Quantities limited. https://t.co/2MUgeojSXC",0,,coder3,pending,338,5.826000107,1,0.535936,affiliative,0.454582,humor,affiliative,0,0.928128
B01427,random_fortune_sample_b2,92,Uber Technologies,@Uber,1836146660629528744,https://x.com/Uber/status/1836146660629528744,Tue Sep 17 20:54:12 +0000 2024,"Did you miss our 'Only on Uber' event? You can catch the full event in the YouTube link below.

Explore new Driver app features designed to help make the driver and courier experience with the Uber platform safer, fairer, and easier. 

🎥 https://t.co/4dzW8sY5Q0 https://t.co/zKb2lESSFG",0,,coder3,pending,179,5.192956851,0,0.386025,non_humorous,0,humor,self_enhancing,1,0.77205
B00186,humor_presence_uncertain_b2,18,Elevance Health,@elevancehealth,1604869375315648516,https://x.com/elevancehealth/status/1604869375315648516,Mon Dec 19 16:00:50 +0000 2022,"Payer and provider collaboration can help health companies harness key data that enables them to better serve the whole health of each person. #healthcareIT #ehr
https://t.co/NDW0wgg1I6",0,,coder3,pending,16,2.833213344,1,0.569431,affiliative,0.344463,ambiguous,ambiguous_or_review,0,0.861138
B00090,humor_presence_uncertain_b2,41,Dell Technologies,@Dell,2002771043207790594,https://x.com/Dell/status/2002771043207790594,Sun Dec 21 16:00:01 +0000 2025,First day of Winter = fresh start 💙 How do you digitally declutter?,1,3,coder3,pending,20,3.044522438,1,0.553061,affiliative,0.326783,non_humor,not_applicable,1,0.893878
B00485,random_fortune_sample_b2,71,Delta Air Lines,@Delta,1649780212073201665,https://x.com/Delta/status/1649780212073201665,Sat Apr 22 14:20:28 +0000 2023,"Earth is our home, and the future of our planet depends on the actions we take today.  

Follow along as we reflect on some of our accomplishments from 2022 and our vision for a more sustainable future – a thread 🧵 https://t.co/XiI4NNznmX",0,,coder3,pending,179,5.192956851,0,0.493221,non_humorous,0,humor,self_enhancing,1,0.986442
B00409,firm_balanced_sample_b2,62,New York Life Insurance,@NewYorkLife,1452677095314927625,https://x.com/NewYorkLife/status/1452677095314927625,Mon Oct 25 16:43:03 +0000 2021,"No one can tell the future. That's why preparing for retirement can often feel so overwhelming. Fortunately, with a little help, you can prepare for whatever comes your way. Read this article and get started today.",0,,coder3,pending,10,2.397895273,1,0.607745,affiliative,0.372115,ambiguous,ambiguous_or_review,0,0.78451
B00497,firm_balanced_sample_b2,35,AT&T,@ATT,1755660177619996801,https://x.com/ATT/status/1755660177619996801,Thu Feb 08 18:29:39 +0000 2024,"Participating in the #ATTSlamDunk at 2024 #NBAAllStar… @FCHWPO!

#StateFarmSaturday: 2/17, 8:00pm/et on TNT https://t.co/6zdlWdTneJ",0,,coder3,pending,1747,7.466227556,0,0.40105,non_humorous,0,humor,affiliative,1,0.8021
B00311,type_uncertain_b2,55,Sysco,@sysco,1641092856306868225,https://x.com/sysco/status/1641092856306868225,Wed Mar 29 15:00:01 +0000 2023,"Looking for the very best? We’ve got you covered. 

Sales consultant Kortney teamed up with produce specialist Ryan to help a customer find just what they were looking for. Combined industry knowledge rooted in genuine customer service gets the job done every day here at Sysco.💙 https://t.co/YpWaFY0cII",0,,coder3,pending,9,2.302585093,1,0.557122,affiliative,0.423239,non_humor,not_applicable,1,0.885756
B01374,random_fortune_sample_b2,83,Cisco Systems,@Cisco,2041247230091288895,https://x.com/Cisco/status/2041247230091288895,Mon Apr 06 20:10:38 +0000 2026,Thrilled to welcome Pete Shimer to @Cisco’s Board of Directors! Pete’s vast experience will bring incredible insight to our Board as Cisco looks to capture the massive opportunities ahead: https://t.co/B8PxqjcbJn,0,,coder3,pending,64,4.17438727,0,0.413155,non_humorous,0,ambiguous,ambiguous_or_review,0,0.82631
