no,id,tweet_url,text,final_humor_binary,final_humor_source,final_humor_label_available,pred_humor_final_050,prediction_set,p_humor_final_tfidf_logreg,log1p_p_humor_final_tfidf_logreg,model_humor,p_humor,p_humor_ml,reply_count,favorite_count,retweet_count,quote_count,bookmark_count,view_count,created_year,created_month,created_day,created_time,is_quote_status,is_retweet_text,engagement_total,engagement_favorite_retweet,favorite_count,retweet_count,reply_count,quote_count,bookmark_count,log1p_engagement_total,log1p_engagement_favorite_retweet,log1p_favorite_count,log1p_retweet_count,log1p_reply_count,log1p_quote_count,log1p_bookmark_count
486,1455253881135538184,https://x.com/Wendys/status/1455253881135538184,"Ghosts, ghouls, monsters. None of these are nearly as terrifying as cold and soggy fries. Try Wendy’s new hot and crispy fries and save yourself the scares.

https://t.co/l2VERKj3PO",1,coder2,1,1,labeled,0.696038,0.528295,1,0.5646,0.662123,139,478,29,6,4,,2021,11,1,19:22:17,False,false,656,507,478,29,139,6,4,6.487684018484611,6.230481447578482,6.171700597410915,3.4011973816621555,4.941642422609304,1.9459101490553132,1.6094379124341003
487,1455209020629950464,https://x.com/Wendys/status/1455209020629950464,https://t.co/DXk93t9deq,0,coder2,1,0,labeled,0.045542,0.044535,0,0.3475,0.08009,176,8058,326,15,35,,2021,11,1,16:24:01,False,false,8610,8384,8058,326,176,15,35,9.060795734696166,9.034199674257309,8.994544758324512,5.7899601708972535,5.176149732573829,2.772588722239781,3.58351893845611
488,1454154005559627781,https://x.com/Wendys/status/1454154005559627781,"Add a spooky thrill with a quick story of fright and freezing to your next drive thru visit. Don't worry, you're safe…you’re at Wendy's...right? https://t.co/7R4UXJ3WiK",1,coder1,1,1,labeled,0.752153,0.560846,1,0.5571,0.463243,97,646,42,10,15,,2021,10,29,18:31:46,False,false,810,688,646,42,97,10,15,6.698268054115413,6.535241271013659,6.472346294500901,3.7612001156935624,4.584967478670572,2.3978952727983707,2.772588722239781
489,1453805031463993346,https://x.com/Wendys/status/1453805031463993346,Changing name to Meat,1,coder2,1,1,labeled,0.655817,0.504295,1,0.5295,0.40964,5564,235880,22389,5745,980,,2021,10,28,19:25:04,False,false,270558,258269,235880,22389,5564,5745,980,12.508245468087729,12.46176082832011,12.37108271954924,10.0163697095928,8.624252263709645,8.656259239539235,6.8885724595653635
490,1453783325517262852,https://x.com/Wendys/status/1453783325517262852,Fries or sauce forks: what do you call them where you're from???,1,coder2,1,1,labeled,0.726396,0.546036,1,0.5933,0.406322,406,2715,72,39,7,,2021,10,28,17:58:49,False,false,3239,2787,2715,72,406,39,7,8.083328608786376,7.933079771880415,7.906915488678587,4.290459441148391,6.008813185442595,3.6888794541139363,2.0794415416798357
491,1453067485343801349,https://x.com/Wendys/status/1453067485343801349,Dave’s single so why can’t you be? Grow up.,1,coder1,1,1,labeled,0.748028,0.558488,1,0.6260,0.283672,377,6996,673,155,26,,2021,10,26,18:34:19,False,false,8227,7669,6996,673,377,155,26,9.015298250772847,8.945071894361302,8.853236764745898,6.513230110912307,5.934894195619588,5.049856007249537,3.295836866004329
492,1451578964280025096,https://x.com/Wendys/status/1451578964280025096,repost if you dip your phone i̶̹̦̔͌̊̍͒̉͊̀ņ̷̖̯̩̯̈́͑̀̀̌͊̃ͅ ̷̡̬̤̺̖̫͐̔͌͜t̸̹̠̥́̄͆̕̚͜͝h̴̡̠͕̩͕͉̅̀́͜ė̴̺̄ ̷̢̭̖̱̦̇͆̅̎ẅ̴̻͈̝̩̰͈́͑͛̑̅̍̈́̽ͅḛ̴̈͗̃͂n̷͍̜͇̮̩̳̈̚͝d̴̥̘̤̞̟̙͉͊̿́y̴̢̫͖͍͖͐͂̀͜s̴̨̱̠̳͝͠ ̵̧̯̰͚̩̒͗f̵̡̙̗̻̬̑͌͊̈́̓r̶̞̬͔̞͖̈́̐̉o̷͎̐́s̶̬̮̝̬̝̘͉̊͗̃̈́̒͝ͅt̵̢͍̳͚͉̙͓͔̏̾́y̴̯̐̍̿̓̚͝͝,1,coder1,1,1,labeled,0.684614,0.521536,1,0.5538,0.40964,387,9356,1640,99,49,,2021,10,22,15:59:28,False,false,11531,10996,9356,1640,387,99,49,9.352881058758292,9.305377787310935,9.143880005275912,7.403061091090091,5.961005339623274,4.605170185988092,3.912023005428146
493,1451256272007872517,https://x.com/Wendys/status/1451256272007872517,When you eat all the fries otw home: “T’was just the appetizer.”,1,coder2,1,1,labeled,0.696157,0.528365,1,0.6219,0.440845,172,2796,117,26,5,,2021,10,21,18:37:12,False,false,3116,2913,2796,117,172,26,5,8.044626279767337,7.97728198675515,7.936302693201959,4.770684624465665,5.153291594497779,3.295836866004329,1.791759469228055
494,1450114742375362565,https://x.com/Wendys/status/1450114742375362565,"Alright friendys, Fanta has 3 new Mystery Mixes, and you could win $10,000 if you guess any of the flavors. Best case scenario? You win $10k. Worst case scenario? You enjoy a delicious new beverage. That’s what we call a win/win.#WhatTheFanta #Sweepstakes

https://t.co/nnx7w1wTsX https://t.co/L5iczmWZjM",1,coder1,1,1,labeled,0.610564,0.476584,1,0.5198,0.313253,2490,1095,206,175,6,,2021,10,18,15:01:11,False,false,3972,1301,1095,206,2490,175,6,8.287276755814599,7.171656822768514,6.999422467507961,5.332718793265369,7.820439515262181,5.170483995038151,1.9459101490553132
495,1448326668599320576,https://x.com/Wendys/status/1448326668599320576,Wendy’s is _____,,,0,1,unlabeled,0.631401,0.489439,1,0.5440,0.467222,366,1009,49,21,8,,2021,10,13,16:36:01,False,false,1453,1058,1009,49,366,21,8,7.282073658093465,6.9650803456014065,6.917705609835305,3.912023005428146,5.905361848054571,3.091042453358316,2.1972245773362196
496,1446136625977774083,https://x.com/Wendys/status/1446136625977774083,"We’ve tapped the energy of the universe to discover your drink destiny. Get your #SodiacSign below, share it as a reply, and get your custom SodaScope!",,,0,1,unlabeled,0.674451,0.515486,1,0.5098,0.658623,292,1584,154,184,102,,2021,10,7,15:33:34,False,false,2316,1738,1584,154,292,184,102,7.748028524432376,7.461065514354283,7.368339686311381,5.043425116919247,5.680172609017068,5.220355825078325,4.634728988229636
497,1445105618357002243,https://x.com/Wendys/status/1445105618357002243,"where the things that should be fresh are frozen, and the things that should be frozen are out of order.",1,coder2,1,1,labeled,0.66314,0.508708,1,0.5334,0.437437,724,24544,2474,609,139,,2021,10,4,19:16:42,True,false,28490,27018,24544,2474,724,609,139,10.257343526911063,10.204295601206814,10.108263446492153,7.813995675002791,6.586171654854675,6.413458957167357,4.941642422609304
498,1445088131145940995,https://x.com/Wendys/status/1445088131145940995,Can you lend us a hand? We might lend one back,1,coder1,1,1,labeled,0.606637,0.474143,1,0.5366,0.40964,2001,5613,126,67,9,,2021,10,4,18:07:13,False,false,7816,5739,5613,126,2001,67,9,8.96405612822033,8.655214489313613,8.633018756921828,4.844187086458591,7.601901959875166,4.219507705176107,2.302585092994046
499,1445048052235051010,https://x.com/Wendys/status/1445048052235051010,"if u were the person who ran the McDonald's account for a day, what would u tweet",1,coder2,1,1,labeled,0.567932,0.449757,1,0.5512,0.464597,7200,20513,592,2124,117,,2021,10,4,15:27:58,False,false,30546,21105,20513,592,7200,2124,117,10.32702176010517,9.957312639231036,9.928862858867356,6.385194398997726,8.881975184248867,7.661527081358517,4.770684624465665
500,1442946786688057344,https://x.com/Wendys/status/1442946786688057344,"Did you know that every time there’s a pick-six, a Breakfast Baconator gets its six-strips-of-bacon wings?",1,coder2,1,1,labeled,0.700744,0.531066,1,0.5520,0.413197,168,1621,42,4,4,,2021,9,28,20:18:17,False,false,1839,1663,1621,42,168,4,4,7.517520850603031,7.416979621381154,7.3914152346753585,3.7612001156935624,5.1298987149230735,1.6094379124341003,1.6094379124341003
501,1442530592109645832,https://x.com/Wendys/status/1442530592109645832,"Best breakfast sandwich, no bull shirt.",1,coder1,1,1,labeled,0.675079,0.515861,0,0.4859,0.411832,84,1582,63,7,6,,2021,9,27,16:44:28,True,false,1742,1645,1582,63,84,7,6,7.463363045520021,7.406103381237015,7.367077059881012,4.1588830833596715,4.442651256490317,2.0794415416798357,1.9459101490553132
502,1442528227717693445,https://x.com/Wendys/status/1442528227717693445,Them Breakfast Baconators From @Wendys Be The Shirt.,1,coder2,1,1,labeled,0.659288,0.506388,0,0.4782,0.450024,0,50,0,1,0,,2021,9,27,16:35:05,False,false,51,50,50,0,0,1,0,3.9512437185814275,3.9318256327243257,3.9318256327243257,0.0,0.0,0.6931471805599453,0.0
503,1441797252536692744,https://x.com/Wendys/status/1441797252536692744,"RT @CFBONFOX: The game of the week is finally here!

Catch Notre Dame vs Wisconsin with @RJ_Young, @geoffschwartz and special guests @desho…",,,0,0,unlabeled,0.374454,0.318057,0,0.4245,0.473799,0,0,38,0,0,,2021,9,25,16:10:26,False,true,38,38,0,38,0,0,0,3.6635616461296463,3.6635616461296463,0.0,3.6635616461296463,0.0,0.0,0.0
504,1441794626281607179,https://x.com/Wendys/status/1441794626281607179,"The game of the week is finally here!

Catch Notre Dame vs Wisconsin with @RJ_Young, @geoffschwartz and special guests @deshonekizer &amp; @Chris_Guwap live from Soldier Field (brought to you by @Wendys) https://t.co/hi4YcW15Ri",,,0,0,unlabeled,0.368713,0.313871,0,0.4062,0.433059,17,223,38,4,1,,2021,9,25,16:00:00,False,false,283,261,223,38,17,4,1,5.648974238161206,5.568344503761097,5.4116460518550396,3.6635616461296463,2.8903717578961645,1.6094379124341003,0.6931471805599453
505,1441107722926104591,https://x.com/Wendys/status/1441107722926104591,"Don’t you ever take the fries at the bottom of the bag for granted. One day, they may not be there (emotional).",,,0,1,unlabeled,0.707689,0.535141,1,0.5347,0.442172,351,6694,383,57,17,,2021,9,23,18:30:30,False,false,7502,7077,6694,383,351,57,17,8.923058219545728,8.864746660905409,8.809116258125274,5.950642552587727,5.863631175598097,4.060443010546419,2.8903717578961645
506,1440695066108989455,https://x.com/Wendys/status/1440695066108989455,"Newb School &gt; literally any other learning institution. 

Order $20+ of Wendy’s on Uber Eats and unlock NEWB SCHOOL to watch your favorite streamers share their wisdom.🎓",,,0,1,unlabeled,0.537449,0.430125,0,0.4577,0.498235,56,495,29,22,20,,2021,9,22,15:10:45,False,false,622,524,495,29,56,22,20,6.434546518787453,6.263398262591624,6.206575926724928,3.4011973816621555,4.04305126783455,3.1354942159291497,3.044522437723423
507,1440360796404400131,https://x.com/Wendys/status/1440360796404400131,"RT @CFBONFOX: Another fun week of College Football is in the books 🙌

Set a reminder to join @RJ_Young and @GeoffSchwartz tomorrow as they…",0,coder1,1,0,labeled,0.34719,0.298021,0,0.4288,0.454401,0,0,20,0,0,,2021,9,21,17:02:29,False,true,20,20,0,20,0,0,0,3.044522437723423,3.044522437723423,0.0,3.044522437723423,0.0,0.0,0.0
508,1440315177279184904,https://x.com/Wendys/status/1440315177279184904,Think you can create new Big Bacon Cheddar art that’s more creative than this? Join our Big Bacon CheddArt Channel on the Wendy’s Discord server and show us what you got! https://t.co/43yvP1EcvR https://t.co/hOqj6Sxj4r,,,0,0,unlabeled,0.474828,0.388542,1,0.5026,0.363969,66,456,25,9,7,,2021,9,21,14:01:12,False,false,563,481,456,25,66,9,7,6.335054251498059,6.1779441140506,6.124683390894205,3.258096538021482,4.204692619390966,2.302585092994046,2.0794415416798357
509,1440121644920365059,https://x.com/Wendys/status/1440121644920365059,"Another fun week of College Football is in the books 🙌

Set a reminder to join @RJ_Young and @GeoffSchwartz tomorrow as they discuss all the biggest storylines from Week 3 (Brought to you by @Wendys) 🏈⬇️

https://t.co/1pZF6U42I1",0,coder1,1,0,labeled,0.347777,0.298456,0,0.4269,0.387076,5,257,20,4,1,,2021,9,21,01:12:10,False,false,287,277,257,20,5,4,1,5.662960480135946,5.627621113690637,5.552959584921617,3.044522437723423,1.791759469228055,1.6094379124341003,0.6931471805599453
510,1440059703296348161,https://x.com/Wendys/status/1440059703296348161,Mid donalds,1,coder2,1,1,labeled,0.525364,0.422233,1,0.5298,0.40964,816,50211,9419,2235,353,,2021,9,20,21:06:02,True,false,63034,59630,50211,9419,816,2235,353,11.05144540666537,10.99593085205871,10.8240093209381,9.150590367570409,6.705639094860003,7.71244383427499,5.869296913133774
511,1439257913428615168,https://x.com/Wendys/status/1439257913428615168,"Every Saturday and Sunday in September, get a free 6pc Spicy Nuggs w/ purchase AND free delivery in the Wendy’s App!

Your coffee table should be so lucky.",1,coder1,1,1,labeled,0.745304,0.556929,0,0.4404,0.31827,88,907,53,8,10,,2021,9,18,16:00:01,False,false,1066,960,907,53,88,8,10,6.9726062513017535,6.8679744089702925,6.811244378601294,3.9889840465642745,4.48863636973214,2.1972245773362196,2.3978952727983707
512,1438927615797104640,https://x.com/Wendys/status/1438927615797104640,Soda in the water cup is about as sneaky as three kids in a trench coat,1,coder2,1,1,labeled,0.66378,0.509092,1,0.5680,0.40964,389,11998,643,112,31,,2021,9,17,18:07:32,False,false,13173,12641,11998,643,389,112,31,9.486000469200638,9.444779883032243,9.392578591964389,6.467698726104354,5.966146739123692,4.727387818712341,3.4657359027997265
513,1438222894014865408,https://x.com/Wendys/status/1438222894014865408,Who else has a “normal person voice” they use when they pull up to order at the drive-thru?,1,coder1,1,1,labeled,0.754642,0.562265,1,0.5862,0.490485,330,4721,159,56,18,,2021,9,15,19:27:13,False,false,5284,4880,4721,159,330,56,18,8.572627898304338,8.493105395887147,8.459987717645458,5.075173815233827,5.802118375377063,4.04305126783455,2.9444389791664403
514,1435333827812106244,https://x.com/Wendys/status/1435333827812106244,Use your big brain to win the right to sit on your big brain. Our Tetris 99 tournament for the Wendy’s Big Brain Bean Bag Chair starts NOW at https://t.co/P0GZ7DIn5g https://t.co/ZKC1qBpjXc,1,coder1,1,1,labeled,0.660504,0.507121,0,0.4694,0.337655,76,360,23,7,3,,2021,9,7,20:07:06,False,false,469,383,360,23,76,7,3,6.152732694704104,5.950642552587727,5.8888779583328805,3.1780538303479458,4.343805421853684,2.0794415416798357,1.3862943611198906
515,1435261233364615177,https://x.com/Wendys/status/1435261233364615177,Attn: ✨ 🧠  𝔹𝕀𝔾 𝔹ℝ𝔸𝕀ℕ𝕊 🧠 ✨  the Wendy’s Big Brain Bean Bag Chair is up for grabs. Compete in our Tetris 99 tournament TODAY at https://t.co/P0GZ7DIn5g @ 4 PM EST. Winner takes home this intelligent piece of furniture. https://t.co/ZKC1qBpjXc https://t.co/jx8wYbrxkq,,,0,1,unlabeled,0.56522,0.448027,0,0.4681,0.314215,85,581,50,31,7,,2021,9,7,15:18:38,False,false,754,631,581,50,85,31,7,6.626717749249025,6.448889394146858,6.366470447731438,3.9318256327243257,4.454347296253507,3.4657359027997265,2.0794415416798357
516,1434154280542474244,https://x.com/Wendys/status/1434154280542474244,"Best way to get game ready? A good breakfast, duh. Don’t worry tho. We’ve got ya covered.",1,coder2,1,1,labeled,0.609522,0.475937,0,0.4861,0.417256,134,1188,35,11,3,,2021,9,4,14:00:00,False,false,1371,1223,1188,35,134,11,3,7.22402480828583,7.1098794630722715,7.080867896690782,3.58351893845611,4.90527477843843,2.4849066497880004,1.3862943611198906
517,1433133572324532224,https://x.com/Wendys/status/1433133572324532224,Introducing Wendy’s BOGO $1 Big Brain Bean Bag Chair. The FIRST ever chair that transforms the knowledge of great deals into back support. And it can be YOURS! Stay tuned for deets on how to win. #BOGOBigBrain https://t.co/7wEgIhajgN,,,0,1,unlabeled,0.723496,0.544355,1,0.5361,0.289559,263,2678,238,85,39,,2021,9,1,18:24:04,False,false,3303,2916,2678,238,263,85,39,8.102889134640868,7.978310969867722,7.893198869544609,5.476463551931511,5.575949103146316,4.454347296253507,3.6888794541139363
518,1432774256434233345,https://x.com/Wendys/status/1432774256434233345,"BOGO $1 your faves. And yup, we mean Spicy Nuggs too.",,,0,1,unlabeled,0.700356,0.530838,1,0.5177,0.430526,164,1232,48,24,2,,2021,8,31,18:36:17,False,false,1470,1280,1232,48,164,24,2,7.293697720601438,7.155396301896734,7.117205503164344,3.8918202981106265,5.10594547390058,3.2188758248682006,1.0986122886681096
519,1431621266583261187,https://x.com/Wendys/status/1431621266583261187,Just cause we’re the Official Breakfast of College Football doesn’t mean we are playing around with breakfast.  ¯\_(ツ)_/¯,1,coder1,1,1,labeled,0.685071,0.521808,1,0.5801,0.403496,105,1546,35,7,4,,2021,8,28,14:14:42,False,false,1697,1581,1546,35,105,7,4,7.437206366871292,7.366445148327599,7.344072850573066,3.58351893845611,4.663439094112067,2.0794415416798357,1.6094379124341003
520,1430213213367513093,https://x.com/Wendys/status/1430213213367513093,There are Wendy’s Spicy Nuggs and then there are the knockoffs. #WendysSpicyNuggs,1,coder2,1,1,labeled,0.688351,0.523752,1,0.5015,0.456637,163,1135,49,9,2,,2021,8,24,16:59:36,False,false,1358,1184,1135,49,163,9,2,7.214504414151143,7.077498053569231,7.035268599281097,3.912023005428146,5.099866427824199,2.302585092994046,1.0986122886681096
521,1428703371024900102,https://x.com/Wendys/status/1428703371024900102,"Croissant or ✨𝒬𝒲𝒜𝒮𝒜𝒰𝒩𝒯✨, no matter how you say it grab one this a.m. for just $1.99.",1,coder1,1,1,labeled,0.629397,0.48821,1,0.5880,0.360587,169,3012,122,29,14,,2021,8,20,13:00:02,False,false,3346,3134,3012,122,169,29,14,8.115819701211327,8.050384453067021,8.0106915391303,4.812184355372417,5.135798437050262,3.4011973816621555,2.70805020110221
522,1427345012677910533,https://x.com/Wendys/status/1427345012677910533,Best Spicy Nuggs on the block. Verified. #WendysSpicyNuggs,1,coder1,1,1,labeled,0.624969,0.485489,0,0.4097,0.439154,240,1752,79,23,5,,2021,8,16,19:02:24,False,false,2099,1831,1752,79,240,23,5,7.649692623711514,7.513163545234075,7.469083884921234,4.382026634673881,5.484796933490655,3.1780538303479458,1.791759469228055
523,1426529042409213953,https://x.com/Wendys/status/1426529042409213953,"It’s the final croissant-down. Head to Wendy’s before 10:30am today for your last chance to get a FREE Sausage or Bacon, Egg &amp; Swiss Croissant. No purchase necessary.",,,0,1,unlabeled,0.619591,0.482174,1,0.5029,0.290539,101,769,42,11,1,,2021,8,14,13:00:01,False,false,924,811,769,42,101,11,1,6.829793737512425,6.699500340161678,6.646390514847729,3.7612001156935624,4.624972813284271,2.4849066497880004,0.6931471805599453
524,1425937918149943298,https://x.com/Wendys/status/1425937918149943298,https://t.co/HAMiQPcCFm,0,coder2,1,0,labeled,0.045542,0.044535,0,0.3475,0.08009,173,2862,132,13,31,,2021,8,12,21:51:06,False,false,3211,2994,2862,132,173,13,31,8.074649075066652,8.00469951054955,7.959625305098115,4.890349128221754,5.159055299214529,2.639057329615259,3.4657359027997265
525,1425804264178323456,https://x.com/Wendys/status/1425804264178323456,"Tomorrow and Saturday, let your free flag fly! ‘Cause you can get a Bacon or Sausage, Egg &amp; Swiss Croissant FOR FREE. No catch. Available during breakfast hours only.",,,0,1,unlabeled,0.66385,0.509134,1,0.5151,0.323061,179,1467,164,49,10,,2021,8,12,13:00:01,False,false,1869,1631,1467,164,179,49,10,7.533693709848633,7.397561535524052,7.291656209174461,5.10594547390058,5.19295685089021,3.912023005428146,2.3978952727983707
526,1425549128399040519,https://x.com/Wendys/status/1425549128399040519,"Only real spiceheads can enter our new Spice Club on Discord. If you’re a fan of authentic spicy nuggs, join our Spice Club Channel now: https://t.co/omlOuutGf3",,,0,1,unlabeled,0.511644,0.413198,0,0.4956,0.359282,113,415,36,40,11,,2021,8,11,20:06:12,False,false,615,451,415,36,113,40,11,6.423246963533519,6.113682179832232,6.030685260261263,3.6109179126442243,4.736198448394496,3.713572066704308,2.4849066497880004
527,1425503905832701956,https://x.com/Wendys/status/1425503905832701956,Do you love Wendy’s? Do you love Wendy’s Spicy Nuggs? Do you also love Discord? Then you’re going to triple love our Genshin Impact stream on Twitch. Watch us live or hang out in our new Spice Club channel on Discord https://t.co/P0GZ7DIn5g,1,coder1,1,1,labeled,0.701331,0.531411,1,0.5197,0.447809,81,540,45,51,6,,2021,8,11,17:06:30,False,false,723,585,540,45,81,51,6,6.584791392385716,6.373319789577012,6.293419278846481,3.828641396489095,4.406719247264253,3.9512437185814275,1.9459101490553132
528,1425189040211566593,https://x.com/Wendys/status/1425189040211566593,"Verified tweets for verified eats. There’s only one top dog in the spicy nugget game, and that’s verified. #WendysSpicyNuggs",1,coder2,1,1,labeled,0.685815,0.522249,0,0.4762,0.460158,213,1454,37,11,0,,2021,8,10,20:15:20,False,false,1715,1491,1454,37,213,11,0,7.447751280047908,7.307872780763706,7.282761179605593,3.6375861597263857,5.365976015021851,2.4849066497880004,0.0
529,1425134843923517449,https://x.com/Wendys/status/1425134843923517449,"RT @Wendys: Did somebody say FREE Sausage or Bacon, Egg &amp; Swiss Croissant? Yep, it was us. ❤️ this Tweet and we’ll remind you when it’s go…",,,0,1,unlabeled,0.529575,0.42499,1,0.6011,0.397155,0,0,340,0,0,,2021,8,10,16:39:59,False,true,340,340,0,340,0,0,0,5.831882477283517,5.831882477283517,0.0,5.831882477283517,0.0,0.0,0.0
530,1423726854154821635,https://x.com/Wendys/status/1423726854154821635,"Did somebody say FREE Sausage or Bacon, Egg &amp; Swiss Croissant? Yep, it was us. ❤️ this Tweet and we’ll remind you when it’s go time on Friday 8/13 and Saturday 8/14. https://t.co/pzsEgNdykw",,,0,1,unlabeled,0.586932,0.461802,1,0.6157,0.33486,123,5856,340,46,61,,2021,8,6,19:25:08,False,false,6426,6196,5856,340,123,46,61,8.768263145371286,8.731820582962108,8.675392806089782,5.831882477283517,4.820281565605037,3.8501476017100584,4.127134385045092
531,1419719465453953024,https://x.com/Wendys/status/1419719465453953024,Expand your  ✨🧠𝑀𝐼𝐼𝐼𝐼𝐼𝒩𝒟🧠✨and keep your pockets lined with BOGO $1.,1,coder2,1,1,labeled,0.706363,0.534364,0,0.4477,0.40964,472,1514,38,25,6,,2021,7,26,18:01:12,False,false,2055,1552,1514,38,472,25,6,7.628517626575055,7.347943823148687,7.323170717943469,3.6635616461296463,6.159095388491933,3.258096538021482,1.9459101490553132
532,1419376178671009792,https://x.com/Wendys/status/1419376178671009792,"Hey @Grubhub, what kind of food are you going to have at this livestream tonight? Asking for a hungry friend.",1,coder2,1,1,labeled,0.604374,0.472734,1,0.5340,0.464127,183,1282,31,8,0,,2021,7,25,19:17:06,False,false,1504,1313,1282,31,183,8,0,7.316548177182976,7.1808311990445555,7.1569563646156364,3.4657359027997265,5.214935757608986,2.1972245773362196,0.0
533,1418692734001496069,https://x.com/Wendys/status/1418692734001496069,We’re teaming up with our friends over at @Grubhub to deliver you more than just food. Tune into our Facebook page on 7/25 at 7pm ET for a can’t-miss livestream event. https://t.co/F5SkQ4Wetv,0,coder1,1,1,labeled,0.536227,0.42933,1,0.5400,0.465253,79,487,27,4,6,,2021,7,23,22:01:20,False,false,603,514,487,27,79,4,6,6.403574197934815,6.244166900663736,6.1903154058531475,3.332204510175204,4.382026634673881,1.6094379124341003,1.9459101490553132
534,1417914905617965066,https://x.com/Wendys/status/1417914905617965066,Our BOGO $1 is for the big brains (not smol).,1,coder2,1,1,labeled,0.583132,0.459405,1,0.5078,0.40964,193,1691,48,11,0,,2021,7,21,18:30:31,False,false,1943,1739,1691,48,193,11,0,7.572502985020384,7.461640392208575,7.433666540166168,3.8918202981106265,5.267858159063328,2.4849066497880004,0.0
535,1417199040542949378,https://x.com/Wendys/status/1417199040542949378,Replying to your own tweet about BOGO $1 headshots knowing you’re going to big brain yourself https://t.co/ukbFR9wKJF,1,coder2,1,1,labeled,0.670726,0.513258,1,0.5214,0.331839,90,1883,58,8,6,,2021,7,19,19:05:56,False,false,2045,1941,1883,58,90,8,6,7.6236419465115715,7.571473648851271,7.5411524551363085,4.07753744390572,4.51085950651685,2.1972245773362196,1.9459101490553132
536,1417137962215743489,https://x.com/Wendys/status/1417137962215743489,We’re taking BOGO $1 headshots. Who wants one?,1,coder2,1,1,labeled,0.695274,0.527844,1,0.5612,0.40964,728,3874,104,40,13,,2021,7,19,15:03:13,False,false,4759,3978,3874,104,728,40,13,8.468002947225466,8.288785810426928,8.262300941787448,4.653960350157523,6.591673732008658,3.713572066704308,2.639057329615259
537,1416239232964648960,https://x.com/Wendys/status/1416239232964648960,"If these BMX Streets could talk, they’d tell you Wendy’s is the official spicy nuggs of the X-Games.",,,0,1,unlabeled,0.668039,0.511649,1,0.5249,0.431959,99,1509,45,9,2,,2021,7,17,03:32:00,False,false,1664,1554,1509,45,99,9,2,7.417580402414544,7.349230824613334,7.31986492980897,3.828641396489095,4.605170185988092,2.302585092994046,1.0986122886681096
538,1416064251811270660,https://x.com/Wendys/status/1416064251811270660,Bogos binted?,,,0,1,unlabeled,0.525364,0.422233,1,0.5298,0.40964,110,981,80,11,12,,2021,7,16,15:56:41,True,false,1194,1061,981,80,110,11,12,7.085901464365611,6.967909201801884,6.889591308354466,4.394449154672439,4.709530201312334,2.4849066497880004,2.5649493574615367
539,1415476190920548354,https://x.com/Wendys/status/1415476190920548354,It’s showtime! Get a FREE 4 piece spicy nuggets with FREE delivery on orders of $15 or more through @grubhub. Things are guaranteed to get spicy. @pandoramusic https://t.co/wmQvIcdfAH,1,coder1,1,0,labeled,0.436812,0.362427,0,0.3922,0.359273,53,235,9,3,1,,2021,7,15,00:59:56,False,false,301,244,235,9,53,3,1,5.71042701737487,5.501258210544727,5.4638318050256105,2.302585092994046,3.9889840465642745,1.3862943611198906,0.6931471805599453
540,1415355158700171268,https://x.com/Wendys/status/1415355158700171268,"Get your favorite Wendy’s meal, get your favorite chair, and get ready for @edsheeran to go live tonight at 9pm ET! Tune in here: https://t.co/wmQvIcdfAH",1,coder1,1,1,labeled,0.627223,0.486875,0,0.4433,0.371292,39,279,14,2,3,,2021,7,14,16:59:00,False,false,337,293,279,14,39,2,3,5.823045895483019,5.683579767338681,5.634789603169249,2.70805020110221,3.6888794541139363,1.0986122886681096,1.3862943611198906
541,1414663884720508928,https://x.com/Wendys/status/1414663884720508928,"Double up on our Spicy Nugget Bois for one extra buck? Awwwww, yeah. It’s a BOGO $1.",,,0,1,unlabeled,0.65513,0.503879,1,0.5126,0.432646,204,1822,57,17,2,,2021,7,12,19:12:07,False,false,2102,1879,1822,57,204,17,2,7.6511201757027,7.539027055823995,7.508238774678663,4.060443010546419,5.3230099791384085,2.8903717578961645,1.0986122886681096
542,1412403458687209477,https://x.com/Wendys/status/1412403458687209477,Wendy’s breakfast 2 for $4? Oh Yeah! Get 2 sammies just 4 buckaroonies ya lil rascals.,,,0,1,unlabeled,0.676663,0.516805,1,0.5238,0.414642,311,2703,89,41,5,,2021,7,6,13:30:00,False,false,3149,2792,2703,89,311,41,5,8.055157731819678,7.934871565945176,7.902487437162855,4.499809670330265,5.7430031878094825,3.7376696182833684,1.791759469228055
543,1409943806519173122,https://x.com/Wendys/status/1409943806519173122,What’s the opposite of fresh? Can’t remember ¯\_(ツ)_/¯ This Summer Strawberry Chicken Salad has me forgetting.,,,0,0,unlabeled,0.480695,0.392512,1,0.5589,0.383467,304,2239,42,28,2,,2021,6,29,18:36:13,False,false,2615,2281,2239,42,304,28,2,7.86940171257709,7.732807530422021,7.7142311448490855,3.7612001156935624,5.720311776607412,3.367295829986474,1.0986122886681096
544,1407742489528836099,https://x.com/Wendys/status/1407742489528836099,I am tired of lunch. These clowns. I am tired of people caught in the freezers of their beef. https://t.co/8qMWdd2CGf,1,coder1,1,1,labeled,0.618816,0.481695,0,0.4832,0.290091,605,11450,1456,639,112,,2021,6,23,16:48:58,False,false,14262,12906,11450,1456,605,639,112,9.565424050523422,9.465525078835189,9.34583234141334,7.284134806195205,6.406879986069314,6.461468176353717,4.727387818712341
