id,created_date,created_year,created_month,created_hour,year_quarter,log1p_engagement_total,log1p_engagement_favorite_retweet,log1p_favorite_count,log1p_retweet_count,log1p_reply_count,log1p_quote_count,log1p_bookmark_count,pred_humor_final_050,p_humor_final_tfidf_logreg,final_humor_label_available,final_humor_binary,pred_humor_type_group_model,is_aggressive_humor,is_other_humor,final_humor_type_group,text_length,hashtag_count,mention_count,quarter_total_posts,h3_quarter_filter_10,humor_proportion_quarter_loo,aggressive_humor_proportion_quarter_loo,other_humor_proportion_quarter_loo,humor_proportion_quarter_loo_sq,aggressive_humor_proportion_quarter_loo_sq,other_humor_proportion_quarter_loo_sq,h1_full_sample_flag,h1_human_validation_flag,h2_model_humor_only_flag,h2_human_validation_flag,h3_analysis_flag,h2_aggressive_model_dummy,h2_aggressive_human_dummy
1415355158700171268,2021-07-14,2021,7,16,2021-Q3,5.823046,5.68358,5.63479,2.70805,3.688879,1.098612,1.386294,1,0.627223,1,1.0,other_humor,0,1,other_humor,153,0,1,43,1,0.833333,0.19047619,0.64285714,0.694443888889,0.0362811789569161,0.4132653024489797,1,1,1,1,1,0.0,0.0
1414663884720508928,2021-07-12,2021,7,19,2021-Q3,7.65112,7.539027,7.508239,4.060443,5.32301,2.890372,1.098612,1,0.65513,0,NA,other_humor,0,1,non_humor,84,0,0,43,1,0.833333,0.19047619,0.64285714,0.694443888889,0.0362811789569161,0.4132653024489797,1,0,1,0,1,0.0,NA
1412403458687209477,2021-07-06,2021,7,13,2021-Q3,8.055158,7.934872,7.902487,4.49981,5.743003,3.73767,1.791759,1,0.676663,0,NA,other_humor,0,1,non_humor,86,0,0,43,1,0.833333,0.19047619,0.64285714,0.694443888889,0.0362811789569161,0.4132653024489797,1,0,1,0,1,0.0,NA
1409943806519173122,2021-06-29,2021,6,18,2021-Q2,7.869402,7.732808,7.714231,3.7612,5.720312,3.367296,1.098612,0,0.480695,0,NA,non_humor,0,0,non_humor,110,0,0,48,1,0.510638,0.19148936,0.31914894,0.26075116704400003,0.036668174993209596,0.1018560459031236,1,0,0,0,1,NA,NA
1407742489528836099,2021-06-23,2021,6,16,2021-Q2,9.565424,9.465525,9.345832,7.284135,6.40688,6.461468,4.727388,1,0.618816,1,1.0,aggressive,1,0,aggressive,117,0,0,48,1,0.489362,0.17021277,0.31914894,0.23947516704400001,0.028972387071072903,0.1018560459031236,1,1,1,1,1,1.0,1.0
1407418304151670787,2021-06-22,2021,6,19,2021-Q2,9.199178,9.140347,9.04888,6.704414,5.568345,5.099866,4.955827,0,0.470856,0,NA,non_humor,0,0,non_humor,115,0,0,48,1,0.510638,0.19148936,0.31914894,0.26075116704400003,0.036668174993209596,0.1018560459031236,1,0,0,0,1,NA,NA
1407352689567096832,2021-06-22,2021,6,15,2021-Q2,7.120444,7.009409,6.955593,4.077537,4.770685,2.564949,0.693147,0,0.401839,0,NA,non_humor,0,0,non_humor,79,1,1,48,1,0.510638,0.19148936,0.31914894,0.26075116704400003,0.036668174993209596,0.1018560459031236,1,0,0,0,1,NA,NA
1406823243584053249,2021-06-21,2021,6,3,2021-Q2,8.919587,8.895904,8.827468,6.182085,4.51086,3.258097,4.110874,1,0.55453,0,NA,other_humor,0,1,non_humor,59,0,0,48,1,0.489362,0.19148936,0.29787234,0.23947516704400001,0.036668174993209596,0.08872793093707561,1,0,1,0,1,0.0,NA
1406822936426606595,2021-06-21,2021,6,3,2021-Q2,9.886291,9.862926,9.759155,7.546446,4.812184,4.934474,5.273,0,0.474889,0,NA,non_humor,0,0,non_humor,73,1,1,48,1,0.510638,0.19148936,0.31914894,0.26075116704400003,0.036668174993209596,0.1018560459031236,1,0,0,0,1,NA,NA
1406685219315404801,2021-06-20,2021,6,18,2021-Q2,10.334653,10.294414,10.207363,7.810353,5.700444,6.144186,6.113682,1,0.6281,1,1.0,aggressive,1,0,aggressive,59,0,0,48,1,0.489362,0.17021277,0.31914894,0.23947516704400001,0.028972387071072903,0.1018560459031236,1,1,1,1,1,1.0,1.0
1406061661425999878,2021-06-19,2021,6,1,2021-Q2,9.715892,9.660205,9.60272,6.776507,6.302619,5.641907,4.290459,1,0.66321,0,NA,other_humor,0,1,non_humor,100,0,0,48,1,0.489362,0.19148936,0.29787234,0.23947516704400001,0.036668174993209596,0.08872793093707561,1,0,1,0,1,0.0,NA
1406047214963728385,2021-06-19,2021,6,0,2021-Q2,9.679281,9.652652,9.585415,6.920672,5.46806,4.770685,4.219508,1,0.674726,1,1.0,aggressive,1,0,aggressive,190,0,0,48,1,0.489362,0.17021277,0.31914894,0.23947516704400001,0.028972387071072903,0.1018560459031236,1,1,1,1,1,1.0,1.0
1406033771154096132,2021-06-18,2021,6,23,2021-Q2,10.585827,10.525166,10.430314,8.122965,7.010312,6.957497,5.153292,1,0.50285,0,NA,other_humor,0,1,non_humor,42,0,0,48,1,0.489362,0.19148936,0.29787234,0.23947516704400001,0.036668174993209596,0.08872793093707561,1,0,1,0,1,0.0,NA
1406015436915945475,2021-06-18,2021,6,22,2021-Q2,11.652948,11.613919,11.530579,9.087834,7.221105,7.512071,7.096721,0,0.459524,1,1.0,non_humor,0,0,aggressive,47,0,0,48,1,0.510638,0.19148936,0.31914894,0.26075116704400003,0.036668174993209596,0.1018560459031236,1,1,0,1,1,NA,1.0
1405545529300369411,2021-06-17,2021,6,15,2021-Q2,7.396335,7.35628,7.334329,3.555348,3.871201,1.386294,2.70805,1,0.542148,0,NA,aggressive,1,0,non_humor,4,0,0,48,1,0.489362,0.17021277,0.31914894,0.23947516704400001,0.028972387071072903,0.1018560459031236,1,0,1,0,1,1.0,NA
1405225063415177224,2021-06-16,2021,6,18,2021-Q2,7.367077,7.309212,7.201916,5.030438,4.077537,2.397895,3.091042,1,0.573633,0,NA,other_humor,0,1,non_humor,126,0,0,48,1,0.489362,0.19148936,0.29787234,0.23947516704400001,0.036668174993209596,0.08872793093707561,1,0,1,0,1,0.0,NA
1404998233588473857,2021-06-16,2021,6,3,2021-Q2,6.306275,6.251904,6.133398,4.077537,2.302585,2.397895,2.397895,0,0.448778,0,NA,non_humor,0,0,non_humor,95,2,1,48,1,0.510638,0.19148936,0.31914894,0.26075116704400003,0.036668174993209596,0.1018560459031236,1,0,0,0,1,NA,NA
1404796001978880013,2021-06-15,2021,6,13,2021-Q2,7.195187,7.080026,7.049255,3.610918,4.875197,2.639057,1.098612,1,0.516312,1,0.0,other_humor,0,1,non_humor,149,0,0,48,1,0.489362,0.19148936,0.29787234,0.23947516704400001,0.036668174993209596,0.08872793093707561,1,1,1,0,1,0.0,NA
1403414138236383237,2021-06-11,2021,6,18,2021-Q2,6.535241,6.388561,6.340359,3.367296,4.406719,2.197225,1.791759,0,0.395134,1,0.0,non_humor,0,0,non_humor,125,0,0,48,1,0.510638,0.19148936,0.31914894,0.26075116704400003,0.036668174993209596,0.1018560459031236,1,1,0,0,1,NA,NA
1403047227170435083,2021-06-10,2021,6,17,2021-Q2,6.028279,5.908083,5.877736,2.484907,3.850148,0.693147,0.0,0,0.401763,1,0.0,non_humor,0,0,non_humor,165,0,0,48,1,0.510638,0.19148936,0.31914894,0.26075116704400003,0.036668174993209596,0.1018560459031236,1,1,0,0,1,NA,NA
1403039695857127431,2021-06-10,2021,6,17,2021-Q2,8.778942,8.013012,7.929487,5.493061,8.111328,4.804021,3.218876,0,0.41272,0,NA,non_humor,0,0,non_humor,216,1,0,48,1,0.510638,0.19148936,0.31914894,0.26075116704400003,0.036668174993209596,0.1018560459031236,1,0,0,0,1,NA,NA
1402298901428899840,2021-06-08,2021,6,16,2021-Q2,9.150909,8.945072,8.921991,5.170484,7.376508,4.983607,2.484907,0,0.465111,1,0.0,non_humor,0,0,non_humor,33,0,0,48,1,0.510638,0.19148936,0.31914894,0.26075116704400003,0.036668174993209596,0.1018560459031236,1,1,0,0,1,NA,NA
1400982621757247491,2021-06-05,2021,6,1,2021-Q2,8.671458,8.614683,8.455531,6.6995,4.85203,4.70048,4.465908,0,0.350144,1,1.0,non_humor,0,0,other_humor,40,0,0,48,1,0.510638,0.19148936,0.31914894,0.26075116704400003,0.036668174993209596,0.1018560459031236,1,1,0,1,1,NA,0.0
1400516310044401671,2021-06-03,2021,6,18,2021-Q2,6.326149,6.298949,6.232448,3.583519,1.94591,1.098612,2.079442,0,0.41369,0,NA,non_humor,0,0,non_humor,81,0,1,48,1,0.510638,0.19148936,0.31914894,0.26075116704400003,0.036668174993209596,0.1018560459031236,1,0,0,0,1,NA,NA
1397992184213917701,2021-05-27,2021,5,19,2021-Q2,8.359603,8.289791,8.259976,4.770685,5.545177,3.367296,1.791759,1,0.735877,1,1.0,other_humor,0,1,other_humor,147,0,0,48,1,0.489362,0.19148936,0.29787234,0.23947516704400001,0.036668174993209596,0.08872793093707561,1,1,1,1,1,0.0,0.0
1397559601726476292,2021-05-26,2021,5,14,2021-Q2,8.718664,8.685247,8.664578,4.804021,5.129899,2.995732,2.70805,1,0.694574,0,NA,other_humor,0,1,non_humor,16,0,0,48,1,0.489362,0.19148936,0.29787234,0.23947516704400001,0.036668174993209596,0.08872793093707561,1,0,1,0,1,0.0,NA
1397493144254623748,2021-05-26,2021,5,10,2021-Q2,8.860783,8.785692,8.749732,5.446737,5.918894,4.820282,2.833213,1,0.553526,1,1.0,aggressive,1,0,aggressive,66,1,0,48,1,0.489362,0.17021277,0.31914894,0.23947516704400001,0.028972387071072903,0.1018560459031236,1,1,1,1,1,1.0,1.0
1395802538310606852,2021-05-21,2021,5,18,2021-Q2,6.519147,6.400257,6.349139,3.433987,4.290459,1.098612,1.098612,0,0.442059,0,NA,non_humor,0,0,non_humor,164,0,0,48,1,0.510638,0.19148936,0.31914894,0.26075116704400003,0.036668174993209596,0.1018560459031236,1,0,0,0,1,NA,NA
1394331631222149122,2021-05-17,2021,5,16,2021-Q2,10.000251,9.92,9.85671,7.129298,7.20786,5.541264,4.574711,1,0.525364,0,NA,aggressive,1,0,non_humor,258,0,0,48,1,0.489362,0.17021277,0.31914894,0.23947516704400001,0.028972387071072903,0.1018560459031236,1,0,1,0,1,1.0,NA
1390694820306427912,2021-05-07,2021,5,15,2021-Q2,6.906755,6.758095,6.715383,3.610918,4.859812,2.302585,0.693147,0,0.41613,0,NA,non_humor,0,0,non_humor,38,0,0,48,1,0.510638,0.19148936,0.31914894,0.26075116704400003,0.036668174993209596,0.1018560459031236,1,0,0,0,1,NA,NA
1390327056567783424,2021-05-06,2021,5,15,2021-Q2,6.712956,6.548219,6.519147,3.044522,4.75359,2.197225,1.098612,0,0.339854,1,0.0,non_humor,0,0,non_humor,32,0,0,48,1,0.510638,0.19148936,0.31914894,0.26075116704400003,0.036668174993209596,0.1018560459031236,1,1,0,0,1,NA,NA
1389965096756072451,2021-05-05,2021,5,15,2021-Q2,6.598509,6.421622,6.395262,2.833213,4.70048,2.079442,1.386294,0,0.41613,0,NA,non_humor,0,0,non_humor,38,0,0,48,1,0.510638,0.19148936,0.31914894,0.26075116704400003,0.036668174993209596,0.1018560459031236,1,0,0,0,1,NA,NA
1388192293216309250,2021-04-30,2021,4,18,2021-Q2,6.378426,6.226537,6.177944,3.218876,4.304065,2.197225,1.098612,1,0.601446,1,1.0,other_humor,0,1,other_humor,140,0,0,48,1,0.489362,0.19148936,0.29787234,0.23947516704400001,0.036668174993209596,0.08872793093707561,1,1,1,1,1,0.0,0.0
1387028764542980101,2021-04-27,2021,4,13,2021-Q2,8.371011,8.280964,8.260234,4.406719,5.802118,3.610918,1.94591,0,0.498691,0,NA,non_humor,0,0,non_humor,69,0,0,48,1,0.510638,0.19148936,0.31914894,0.26075116704400003,0.036668174993209596,0.1018560459031236,1,0,0,0,1,NA,NA
1385655564835901449,2021-04-23,2021,4,18,2021-Q2,6.194405,6.040255,5.998937,2.890372,4.174387,1.386294,1.386294,1,0.613092,1,1.0,other_humor,0,1,other_humor,218,0,0,48,1,0.489362,0.19148936,0.29787234,0.23947516704400001,0.036668174993209596,0.08872793093707561,1,1,1,1,1,0.0,0.0
1383119249741348866,2021-04-16,2021,4,18,2021-Q2,6.993015,6.834109,6.734592,4.488636,4.624973,3.970292,2.079442,1,0.622228,1,1.0,other_humor,0,1,other_humor,192,0,0,48,1,0.489362,0.19148936,0.29787234,0.23947516704400001,0.036668174993209596,0.08872793093707561,1,1,1,1,1,0.0,0.0
1382339375309189120,2021-04-14,2021,4,14,2021-Q2,9.835048,9.779057,9.736311,6.60665,6.746412,4.672829,4.127134,1,0.511042,1,0.0,other_humor,0,1,non_humor,59,0,0,48,1,0.489362,0.19148936,0.29787234,0.23947516704400001,0.036668174993209596,0.08872793093707561,1,1,1,0,1,0.0,NA
1382148071656591360,2021-04-14,2021,4,1,2021-Q2,12.235675,12.199904,12.056551,10.186672,6.668228,8.578476,7.037906,1,0.532398,1,1.0,other_humor,0,1,other_humor,61,0,0,48,1,0.489362,0.19148936,0.29787234,0.23947516704400001,0.036668174993209596,0.08872793093707561,1,1,1,1,1,0.0,0.0
1380601092308877314,2021-04-09,2021,4,19,2021-Q2,6.999422,6.835185,6.784457,3.850148,4.770685,3.850148,1.386294,1,0.537067,0,NA,other_humor,0,1,non_humor,139,0,0,48,1,0.489362,0.19148936,0.29787234,0.23947516704400001,0.036668174993209596,0.08872793093707561,1,0,1,0,1,0.0,NA
1380201597863559168,2021-04-08,2021,4,16,2021-Q2,9.429074,9.408945,9.364691,6.270988,5.214936,3.610918,3.401197,1,0.616851,0,NA,other_humor,0,1,non_humor,69,0,0,48,1,0.489362,0.19148936,0.29787234,0.23947516704400001,0.036668174993209596,0.08872793093707561,1,0,1,0,1,0.0,NA
1379418884504236037,2021-04-06,2021,4,13,2021-Q2,4.983607,4.983607,0.0,4.983607,0.0,0.0,0.0,0,0.477307,0,NA,non_humor,0,0,non_humor,140,0,1,48,1,0.510638,0.19148936,0.31914894,0.26075116704400003,0.036668174993209596,0.1018560459031236,1,0,0,0,1,NA,NA
1379243596214329349,2021-04-06,2021,4,1,2021-Q2,3.871201,3.871201,0.0,3.871201,0.0,0.0,0.0,0,0.447549,0,NA,non_humor,0,0,non_humor,144,2,4,48,1,0.510638,0.19148936,0.31914894,0.26075116704400003,0.036668174993209596,0.1018560459031236,1,0,0,0,1,NA,NA
1379241336033976323,2021-04-06,2021,4,1,2021-Q2,5.886104,5.703782,5.533389,3.871201,3.871201,2.302585,1.609438,0,0.387043,0,NA,non_humor,0,0,non_humor,210,3,6,48,1,0.510638,0.19148936,0.31914894,0.26075116704400003,0.036668174993209596,0.1018560459031236,1,0,0,0,1,NA,NA
1378548431896055812,2021-04-04,2021,4,3,2021-Q2,6.228511,6.148468,6.107023,2.995732,3.555348,0.693147,1.609438,1,0.554555,0,NA,aggressive,1,0,non_humor,106,0,0,48,1,0.489362,0.17021277,0.31914894,0.23947516704400001,0.028972387071072903,0.1018560459031236,1,0,1,0,1,1.0,NA
1378475532896120833,2021-04-03,2021,4,22,2021-Q2,3.367296,3.367296,0.0,3.367296,0.0,0.0,0.0,0,0.436089,0,NA,non_humor,0,0,non_humor,144,2,4,48,1,0.510638,0.19148936,0.31914894,0.26075116704400003,0.036668174993209596,0.1018560459031236,1,0,0,0,1,NA,NA
1378453149044850688,2021-04-03,2021,4,21,2021-Q2,5.568345,5.433722,5.303305,3.367296,3.433987,1.098612,0.693147,0,0.375293,0,NA,non_humor,0,0,non_humor,221,3,6,48,1,0.510638,0.19148936,0.31914894,0.26075116704400003,0.036668174993209596,0.1018560459031236,1,0,0,0,1,NA,NA
1378437515204562948,2021-04-03,2021,4,20,2021-Q2,7.258412,7.214504,7.195187,3.295837,3.951244,1.791759,1.791759,0,0.463899,0,NA,non_humor,0,0,non_humor,18,0,1,48,1,0.510638,0.19148936,0.31914894,0.26075116704400003,0.036668174993209596,0.1018560459031236,1,0,0,0,1,NA,NA
1378437146709782530,2021-04-03,2021,4,20,2021-Q2,4.812184,4.574711,4.553877,1.098612,3.178054,1.098612,0.693147,1,0.550113,1,1.0,other_humor,0,1,other_humor,80,0,1,48,1,0.489362,0.19148936,0.29787234,0.23947516704400001,0.036668174993209596,0.08872793093707561,1,1,1,1,1,0.0,0.0
1377655396085727235,2021-04-01,2021,4,16,2021-Q2,7.437206,7.358194,7.302496,4.454347,4.691348,1.791759,2.833213,1,0.632199,1,1.0,aggressive,1,0,aggressive,56,0,0,48,1,0.489362,0.17021277,0.31914894,0.23947516704400001,0.028972387071072903,0.1018560459031236,1,1,1,1,1,1.0,1.0
1377644234833063936,2021-04-01,2021,4,15,2021-Q2,6.309918,6.214608,6.194405,2.397895,3.850148,1.386294,0.693147,1,0.597352,1,1.0,aggressive,1,0,other_humor,16,0,0,48,1,0.489362,0.17021277,0.31914894,0.23947516704400001,0.028972387071072903,0.1018560459031236,1,1,1,1,1,1.0,0.0
1377636930616229899,2021-04-01,2021,4,15,2021-Q2,6.96508,6.931472,6.818924,4.70048,2.639057,2.564949,2.397895,0,0.484923,0,NA,non_humor,0,0,non_humor,135,1,1,48,1,0.510638,0.19148936,0.31914894,0.26075116704400003,0.036668174993209596,0.1018560459031236,1,0,0,0,1,NA,NA
1377300828248236034,2021-03-31,2021,3,16,2021-Q1,7.094235,6.99485,6.974479,3.135494,4.65396,1.609438,1.94591,1,0.5382,0,NA,other_humor,0,1,non_humor,17,0,0,78,1,0.649351,0.33766234,0.31168831,0.421656721201,0.11401585585427561,0.09714960259065611,1,0,1,0,1,0.0,NA
1377228720981819397,2021-03-31,2021,3,11,2021-Q1,6.535241,6.496775,6.453625,3.367296,3.044522,1.098612,1.609438,1,0.511064,0,NA,aggressive,1,0,non_humor,85,0,0,78,1,0.649351,0.32467532,0.32467532,0.421656721201,0.1054140634171024,0.1054140634171024,1,0,1,0,1,1.0,NA
1376979649578872837,2021-03-30,2021,3,19,2021-Q1,8.03625,7.815611,7.755339,4.983607,5.442418,5.739793,4.290459,1,0.532359,1,1.0,other_humor,0,1,other_humor,142,0,0,78,1,0.649351,0.33766234,0.31168831,0.421656721201,0.11401585585427561,0.09714960259065611,1,1,1,1,1,0.0,0.0
1376503955879043075,2021-03-29,2021,3,11,2021-Q1,6.033086,5.961005,5.918894,2.833213,3.295837,1.098612,0.693147,1,0.549992,0,NA,aggressive,1,0,non_humor,97,0,0,78,1,0.649351,0.32467532,0.32467532,0.421656721201,0.1054140634171024,0.1054140634171024,1,0,1,0,1,1.0,NA
1375509321744719874,2021-03-26,2021,3,18,2021-Q1,6.652863,6.548219,6.51323,3.218876,4.234107,2.197225,0.693147,1,0.630408,0,NA,other_humor,0,1,non_humor,163,1,0,78,1,0.649351,0.33766234,0.31168831,0.421656721201,0.11401585585427561,0.09714960259065611,1,0,1,0,1,0.0,NA
1374785760264609794,2021-03-24,2021,3,18,2021-Q1,7.95015,7.867489,7.826044,4.672829,5.303305,2.833213,2.302585,0,0.045542,0,NA,non_humor,0,0,non_humor,23,0,0,78,1,0.662338,0.33766234,0.32467532,0.438691626244,0.11401585585427561,0.1054140634171024,1,0,0,0,1,NA,NA
1374769284631629825,2021-03-24,2021,3,17,2021-Q1,9.614271,9.516574,9.496872,5.583496,6.824374,6.082219,3.663562,0,0.498656,0,NA,non_humor,0,0,non_humor,222,1,2,78,1,0.662338,0.33766234,0.32467532,0.438691626244,0.11401585585427561,0.1054140634171024,1,0,0,0,1,NA,NA
1374381328326488068,2021-03-23,2021,3,15,2021-Q1,6.668228,6.591674,6.52503,3.871201,3.951244,1.386294,1.609438,0,0.483878,0,NA,non_humor,0,0,non_humor,159,0,0,78,1,0.662338,0.33766234,0.32467532,0.438691626244,0.11401585585427561,0.1054140634171024,1,0,0,0,1,NA,NA
1373614761972207618,2021-03-21,2021,3,12,2021-Q1,6.244167,6.194405,6.133398,3.401197,3.091042,1.098612,1.098612,0,0.490956,0,NA,non_humor,0,0,non_humor,123,0,0,78,1,0.662338,0.33766234,0.32467532,0.438691626244,0.11401585585427561,0.1054140634171024,1,0,0,0,1,NA,NA
1372971843255164934,2021-03-19,2021,3,18,2021-Q1,6.549651,6.424869,6.37332,3.465736,4.343805,1.94591,0.0,1,0.528079,1,1.0,other_humor,0,1,other_humor,121,0,0,78,1,0.649351,0.33766234,0.31168831,0.421656721201,0.11401585585427561,0.09714960259065611,1,1,1,1,1,0.0,0.0
1372888082979061767,2021-03-19,2021,3,12,2021-Q1,7.01661,6.910751,6.849066,4.110874,4.574711,2.302585,2.079442,0,0.447998,1,1.0,non_humor,0,0,other_humor,121,0,0,78,1,0.662338,0.33766234,0.32467532,0.438691626244,0.11401585585427561,0.1054140634171024,1,1,0,1,1,NA,0.0
1372525850625765382,2021-03-18,2021,3,12,2021-Q1,4.127134,4.127134,0.0,4.127134,0.0,0.0,0.0,0,0.346824,0,NA,non_humor,0,0,non_humor,115,0,1,78,1,0.662338,0.33766234,0.32467532,0.438691626244,0.11401585585427561,0.1054140634171024,1,0,0,0,1,NA,NA
1372243633731145729,2021-03-17,2021,3,17,2021-Q1,7.379632,7.309881,7.294377,3.178054,4.672829,0.693147,0.693147,1,0.65185,0,NA,other_humor,0,1,non_humor,38,0,0,78,1,0.649351,0.33766234,0.31168831,0.421656721201,0.11401585585427561,0.09714960259065611,1,0,1,0,1,0.0,NA
1372241709497774085,2021-03-17,2021,3,17,2021-Q1,5.298317,5.267858,5.247024,1.609438,1.791759,0.693147,0.0,1,0.598666,1,1.0,other_humor,0,1,other_humor,73,0,1,78,1,0.649351,0.33766234,0.31168831,0.421656721201,0.11401585585427561,0.09714960259065611,1,1,1,1,1,0.0,0.0
1372210239014047750,2021-03-17,2021,3,15,2021-Q1,7.930925,7.838343,7.786136,4.867534,5.26269,3.912023,1.791759,1,0.65646,0,NA,other_humor,0,1,non_humor,166,0,0,78,1,0.649351,0.33766234,0.31168831,0.421656721201,0.11401585585427561,0.09714960259065611,1,0,1,0,1,0.0,NA
1371833939149664261,2021-03-16,2021,3,14,2021-Q1,7.791936,7.742836,7.727094,3.610918,4.672829,1.791759,1.791759,1,0.566585,0,NA,aggressive,1,0,non_humor,47,0,0,78,1,0.649351,0.32467532,0.32467532,0.421656721201,0.1054140634171024,0.1054140634171024,1,0,1,0,1,1.0,NA
1371831384575197186,2021-03-16,2021,3,14,2021-Q1,6.030685,6.030685,0.0,6.030685,0.0,0.0,0.0,0,0.446669,0,NA,non_humor,0,0,non_humor,140,0,1,78,1,0.662338,0.33766234,0.32467532,0.438691626244,0.11401585585427561,0.1054140634171024,1,0,0,0,1,NA,NA
1371829641674158086,2021-03-16,2021,3,14,2021-Q1,5.746203,5.55296,5.545177,1.098612,3.988984,1.098612,0.0,1,0.577378,1,1.0,other_humor,0,1,other_humor,35,0,1,78,1,0.649351,0.33766234,0.31168831,0.421656721201,0.11401585585427561,0.09714960259065611,1,1,1,1,1,0.0,0.0
1371526729534222338,2021-03-15,2021,3,18,2021-Q1,8.399535,8.345455,8.315322,4.836282,5.313206,2.772589,2.890372,1,0.72595,1,1.0,aggressive,1,0,aggressive,101,0,0,78,1,0.649351,0.32467532,0.32467532,0.421656721201,0.1054140634171024,0.1054140634171024,1,1,1,1,1,1.0,1.0
1371490866053939204,2021-03-15,2021,3,15,2021-Q1,6.76273,6.697034,6.637258,3.871201,3.73767,1.609438,2.397895,1,0.536247,0,NA,other_humor,0,1,non_humor,109,0,0,78,1,0.649351,0.33766234,0.31168831,0.421656721201,0.11401585585427561,0.09714960259065611,1,0,1,0,1,0.0,NA
1371097041837916163,2021-03-14,2021,3,13,2021-Q1,4.828314,4.828314,0.0,4.828314,0.0,0.0,0.0,1,0.567458,0,NA,other_humor,0,1,non_humor,140,0,1,78,1,0.649351,0.33766234,0.31168831,0.421656721201,0.11401585585427561,0.09714960259065611,1,0,1,0,1,0.0,NA
1370810525907611652,2021-03-13,2021,3,18,2021-Q1,3.465736,2.944439,2.944439,0.0,2.564949,0.693147,0.0,1,0.593144,0,NA,aggressive,1,0,non_humor,61,0,1,78,1,0.649351,0.32467532,0.32467532,0.421656721201,0.1054140634171024,0.1054140634171024,1,0,1,0,1,1.0,NA
1370809149626417152,2021-03-13,2021,3,18,2021-Q1,7.674153,7.625107,7.576097,4.59512,4.49981,2.302585,1.791759,1,0.646513,1,1.0,other_humor,0,1,other_humor,86,0,0,78,1,0.649351,0.33766234,0.31168831,0.421656721201,0.11401585585427561,0.09714960259065611,1,1,1,1,1,0.0,0.0
1370782992117866498,2021-03-13,2021,3,17,2021-Q1,10.393478,10.348526,10.253017,7.952967,5.379897,6.978214,4.997212,0,0.393081,1,0.0,non_humor,0,0,non_humor,146,0,2,78,1,0.662338,0.33766234,0.32467532,0.438691626244,0.11401585585427561,0.1054140634171024,1,1,0,0,1,NA,NA
1370466586314866690,2021-03-12,2021,3,20,2021-Q1,6.816736,6.677083,6.647688,3.178054,4.634729,2.564949,1.791759,1,0.64575,1,1.0,other_humor,0,1,other_humor,125,0,0,78,1,0.649351,0.33766234,0.31168831,0.421656721201,0.11401585585427561,0.09714960259065611,1,1,1,1,1,0.0,0.0
1370124888049061895,2021-03-11,2021,3,21,2021-Q1,7.92371,7.903227,7.85632,4.828314,3.610918,1.94591,2.70805,1,0.599382,1,1.0,other_humor,0,1,other_humor,219,0,0,78,1,0.649351,0.33766234,0.31168831,0.421656721201,0.11401585585427561,0.09714960259065611,1,1,1,1,1,0.0,0.0
1370109813070381066,2021-03-11,2021,3,20,2021-Q1,8.961238,8.926916,8.870242,6.030685,4.584967,4.49981,4.356709,0,0.45833,1,0.0,non_humor,0,0,non_humor,181,0,0,78,1,0.662338,0.33766234,0.32467532,0.438691626244,0.11401585585427561,0.1054140634171024,1,1,0,0,1,NA,NA
1369742953468604420,2021-03-10,2021,3,20,2021-Q1,6.463029,6.331502,6.216606,4.127134,3.713572,3.367296,2.484907,0,0.424856,1,0.0,non_humor,0,0,non_humor,103,0,0,78,1,0.662338,0.33766234,0.32467532,0.438691626244,0.11401585585427561,0.1054140634171024,1,1,0,0,1,NA,NA
1368978891755380743,2021-03-08,2021,3,17,2021-Q1,9.189831,9.116689,9.072801,5.971262,6.36647,4.532599,2.944439,1,0.525364,0,NA,aggressive,1,0,non_humor,10,1,0,78,1,0.649351,0.32467532,0.32467532,0.421656721201,0.1054140634171024,0.1054140634171024,1,0,1,0,1,1.0,NA
1368637437984055298,2021-03-07,2021,3,18,2021-Q1,6.533789,6.347389,6.320768,2.772589,4.644391,1.94591,2.197225,0,0.045542,0,NA,non_humor,0,0,non_humor,74,0,0,78,1,0.662338,0.33766234,0.32467532,0.438691626244,0.11401585585427561,0.1054140634171024,1,0,0,0,1,NA,NA
1368637272153853952,2021-03-07,2021,3,18,2021-Q1,6.552508,6.429719,6.39693,3.044522,4.219508,2.302585,1.791759,0,0.045542,0,NA,non_humor,0,0,non_humor,143,0,0,78,1,0.662338,0.33766234,0.32467532,0.438691626244,0.11401585585427561,0.1054140634171024,1,0,0,0,1,NA,NA
1368636998651625473,2021-03-07,2021,3,18,2021-Q1,8.00169,7.712891,7.659643,4.762174,6.253829,5.141664,4.110874,0,0.045542,0,NA,non_humor,0,0,non_humor,89,0,0,78,1,0.662338,0.33766234,0.32467532,0.438691626244,0.11401585585427561,0.1054140634171024,1,0,0,0,1,NA,NA
1367867943225356289,2021-03-05,2021,3,16,2021-Q1,8.904359,8.568076,8.545781,4.762174,7.6029,4.430817,2.890372,1,0.574495,0,NA,other_humor,0,1,non_humor,155,0,0,78,1,0.649351,0.33766234,0.31168831,0.421656721201,0.11401585585427561,0.09714960259065611,1,0,1,0,1,0.0,NA
