row_id,source,original_file,company_name,tweet_id,tweet_url,created_at,text,humor_presence_binary,humor_type,original_type_value,label_source_detail,text_original,text_mask_wendys_brand,text_mask_brand_product,text_mask_brand_product_competitor,text_mask_campaign_product,text_mask_all_leakage_groups
type_combined_0396,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Bristol-Myers Squibb,1573444301488521216,https://x.com/bmsnews/status/1573444301488521216,Fri Sep 23 22:48:49 +0000 2022,"“It’s all worth it if I can recover.” After being diagnosed with gastric cancer, Ma’s family came together to support her on her treatment journey. Hear Ma’s inspirational story and learn what motivates her to keep moving forward. #GlobalPatientWeek",1,affiliative,2,coder2,"“It’s all worth it if I can recover.” After being diagnosed with gastric cancer, Ma’s family came together to support her on her treatment journey. Hear Ma’s inspirational story and learn what motivates her to keep moving forward. #GlobalPatientWeek","“It’s all worth it if I can recover.” After being diagnosed with gastric cancer, Ma’s family came together to support her on her treatment journey. Hear Ma’s inspirational story and learn what motivates her to keep moving forward. #GlobalPatientWeek","“It’s all worth it if I can recover.” After being diagnosed with gastric cancer, Ma’s family came together to support her on her treatment journey. Hear Ma’s inspirational story and learn what motivates her to keep moving forward. #GlobalPatientWeek","“It’s all worth it if I can recover.” After being diagnosed with gastric cancer, Ma’s family came together to support her on her treatment journey. Hear Ma’s inspirational story and learn what motivates her to keep moving forward. #GlobalPatientWeek","“It’s all worth it if I can recover.” After being diagnosed with gastric cancer, Ma’s family came together to support her on her treatment journey. Hear Ma’s inspirational story and learn what motivates her to keep moving forward. #GlobalPatientWeek","“It’s all worth it if I can recover.” After being diagnosed with gastric cancer, Ma’s family came together to support her on her treatment journey. Hear Ma’s inspirational story and learn what motivates her to keep moving forward. #GlobalPatientWeek"
type_combined_0397,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Marathon Petroleum,2014751717124948415,https://x.com/MarathonPetroCo/status/2014751717124948415,Fri Jan 23 17:26:56 +0000 2026,Poll time! Which of the following should you check or replace to prepare your vehicle for diving in winter weather? ❄️ Vote below. 👇,1,affiliative,2,coder2,Poll time! Which of the following should you check or replace to prepare your vehicle for diving in winter weather? ❄️ Vote below. 👇,Poll time! Which of the following should you check or replace to prepare your vehicle for diving in winter weather? ❄️ Vote below. 👇,Poll time! Which of the following should you check or replace to prepare your vehicle for diving in winter weather? ❄️ Vote below. 👇,Poll time! Which of the following should you check or replace to prepare your vehicle for diving in winter weather? ❄️ Vote below. 👇,Poll time! Which of the following should you check or replace to prepare your vehicle for diving in winter weather? ❄️ Vote below. 👇,Poll time! Which of the following should you check or replace to prepare your vehicle for diving in winter weather? ❄️ Vote below. 👇
type_combined_0398,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Enterprise Products Partners,1681412277780754437,https://x.com/EProd_Careers/status/1681412277780754437,Tue Jul 18 21:15:00 +0000 2023,Make the most of your talents in a fast-paced environment driven by people who strive for achievement. Join us at Enterprise Products. Apply now! https://t.co/zJYtk5LdOJ #TechnicianJobs,1,affiliative,2,coder2,Make the most of your talents in a fast-paced environment driven by people who strive for achievement. Join us at Enterprise Products. Apply now! https://t.co/zJYtk5LdOJ #TechnicianJobs,Make the most of your talents in a fast-paced environment driven by people who strive for achievement. Join us at Enterprise Products. Apply now! https://t.co/zJYtk5LdOJ #TechnicianJobs,Make the most of your talents in a fast-paced environment driven by people who strive for achievement. Join us at Enterprise Products. Apply now! https://t.co/zJYtk5LdOJ #TechnicianJobs,Make the most of your talents in a fast-paced environment driven by people who strive for achievement. Join us at Enterprise Products. Apply now! https://t.co/zJYtk5LdOJ #TechnicianJobs,Make the most of your talents in a fast-paced environment driven by people who strive for achievement. Join us at Enterprise Products. Apply now! https://t.co/zJYtk5LdOJ #TechnicianJobs,Make the most of your talents in a fast-paced environment driven by people who strive for achievement. Join us at Enterprise Products. Apply now! https://t.co/zJYtk5LdOJ #TechnicianJobs
type_combined_0399,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Tyson Foods,1276610376759676928,https://x.com/tysonfoods/status/1276610376759676928,Fri Jun 26 20:16:46 +0000 2020,You’ve probably reached for frozen foods more in the last couple of months than you had before. But you may not realize how nutritious frozen chicken really is. Here are a few insights into the protein on your dinner plate. https://t.co/QkqQfZnI4Q,1,affiliative,2,coder2,You’ve probably reached for frozen foods more in the last couple of months than you had before. But you may not realize how nutritious frozen chicken really is. Here are a few insights into the protein on your dinner plate. https://t.co/QkqQfZnI4Q,You’ve probably reached for frozen foods more in the last couple of months than you had before. But you may not realize how nutritious frozen chicken really is. Here are a few insights into the protein on your dinner plate. https://t.co/QkqQfZnI4Q,You’ve probably reached for frozen foods more in the last couple of months than you had before. But you may not realize how nutritious frozen chicken really is. Here are a few insights into the protein on your dinner plate. https://t.co/QkqQfZnI4Q,You’ve probably reached for frozen foods more in the last couple of months than you had before. But you may not realize how nutritious frozen chicken really is. Here are a few insights into the protein on your dinner plate. https://t.co/QkqQfZnI4Q,You’ve probably reached for frozen foods more in the last couple of months than you had before. But you may not realize how nutritious frozen chicken really is. Here are a few insights into the protein on your dinner plate. https://t.co/QkqQfZnI4Q,You’ve probably reached for frozen foods more in the last couple of months than you had before. But you may not realize how nutritious frozen chicken really is. Here are a few insights into the protein on your dinner plate. https://t.co/QkqQfZnI4Q
type_combined_0400,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Albertsons,1525189133630595073,https://x.com/albertsons/status/1525189133630595073,Fri May 13 19:00:00 +0000 2022,Chicks &lt; chickpeas #HappyHummusDay,1,self-enhancing,3,coder2,Chicks &lt; chickpeas #HappyHummusDay,Chicks &lt; chickpeas #HappyHummusDay,Chicks &lt; chickpeas #HappyHummusDay,Chicks &lt; chickpeas #HappyHummusDay,Chicks &lt; chickpeas #HappyHummusDay,Chicks &lt; chickpeas #HappyHummusDay
type_combined_0401,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Marathon Petroleum,2006636510301532671,https://x.com/MarathonPetroCo/status/2006636510301532671,Thu Jan 01 08:00:00 +0000 2026,Here’s to a happy and healthy new year from all of us at Marathon Petroleum! ✨ #2026 https://t.co/rqQcjDaPMn,1,affiliative,2,coder2,Here’s to a happy and healthy new year from all of us at Marathon Petroleum! ✨ #2026 https://t.co/rqQcjDaPMn,Here’s to a happy and healthy new year from all of us at Marathon Petroleum! ✨ #2026 https://t.co/rqQcjDaPMn,Here’s to a happy and healthy new year from all of us at Marathon Petroleum! ✨ #2026 https://t.co/rqQcjDaPMn,Here’s to a happy and healthy new year from all of us at Marathon Petroleum! ✨ #2026 https://t.co/rqQcjDaPMn,Here’s to a happy and healthy new year from all of us at Marathon Petroleum! ✨ #2026 https://t.co/rqQcjDaPMn,Here’s to a happy and healthy new year from all of us at Marathon Petroleum! ✨ #2026 https://t.co/rqQcjDaPMn
type_combined_0402,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Bank of America,1640399169532641281,https://x.com/bankofamerica/status/1640399169532641281,Mon Mar 27 17:03:33 +0000 2023,"Whether in Chicago in October 2023, Boston in April 2024, or at a start line in your local community, we look forward to taking this journey together. See you in 2024! 🏃",1,affiliative,2,coder2,"Whether in Chicago in October 2023, Boston in April 2024, or at a start line in your local community, we look forward to taking this journey together. See you in 2024! 🏃","Whether in Chicago in October 2023, Boston in April 2024, or at a start line in your local community, we look forward to taking this journey together. See you in 2024! 🏃","Whether in Chicago in October 2023, Boston in April 2024, or at a start line in your local community, we look forward to taking this journey together. See you in 2024! 🏃","Whether in Chicago in October 2023, Boston in April 2024, or at a start line in your local community, we look forward to taking this journey together. See you in 2024! 🏃","Whether in Chicago in October 2023, Boston in April 2024, or at a start line in your local community, we look forward to taking this journey together. See you in 2024! 🏃","Whether in Chicago in October 2023, Boston in April 2024, or at a start line in your local community, we look forward to taking this journey together. See you in 2024! 🏃"
type_combined_0403,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Tyson Foods,1171487702635573249,https://x.com/tysonfoods/status/1171487702635573249,Tue Sep 10 18:16:48 +0000 2019,"The Farmer Connect App was conceptualized by farmers, for farmers, to make their jobs easier and to keep the lines of communication open with us. #RaisingExpectations https://t.co/sH9sF4sxdG",1,affiliative,2,coder2,"The Farmer Connect App was conceptualized by farmers, for farmers, to make their jobs easier and to keep the lines of communication open with us. #RaisingExpectations https://t.co/sH9sF4sxdG","The Farmer Connect App was conceptualized by farmers, for farmers, to make their jobs easier and to keep the lines of communication open with us. #RaisingExpectations https://t.co/sH9sF4sxdG","The Farmer Connect App was conceptualized by farmers, for farmers, to make their jobs easier and to keep the lines of communication open with us. #RaisingExpectations https://t.co/sH9sF4sxdG","The Farmer Connect App was conceptualized by farmers, for farmers, to make their jobs easier and to keep the lines of communication open with us. #RaisingExpectations https://t.co/sH9sF4sxdG","The Farmer Connect <CAMPAIGN_TOKEN> was conceptualized by farmers, for farmers, to make their jobs easier and to keep the lines of communication open with us. #RaisingExpectations https://t.co/sH9sF4sxdG","The Farmer Connect <CAMPAIGN_TOKEN> was conceptualized by farmers, for farmers, to make their jobs easier and to keep the lines of communication open with us. #RaisingExpectations https://t.co/sH9sF4sxdG"
type_combined_0404,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Walt Disney,1822103142487765153,https://x.com/Disney/status/1822103142487765153,Sat Aug 10 02:50:16 +0000 2024,"Check out the new poster for #WinOrLose, Pixar’s all-new original series, coming to @DisneyPlus on December 6! https://t.co/gfCl7Zuml9",1,affiliative,2,coder2,"Check out the new poster for #WinOrLose, Pixar’s all-new original series, coming to @DisneyPlus on December 6! https://t.co/gfCl7Zuml9","Check out the new poster for #WinOrLose, Pixar’s all-new original series, coming to @DisneyPlus on December 6! https://t.co/gfCl7Zuml9","Check out the new poster for #WinOrLose, Pixar’s all-new original series, coming to @DisneyPlus on December 6! https://t.co/gfCl7Zuml9","Check out the new poster for #WinOrLose, Pixar’s all-new original series, coming to @DisneyPlus on December 6! https://t.co/gfCl7Zuml9","Check out the new poster for #WinOrLose, Pixar’s all-new original series, coming to @DisneyPlus on December 6! https://t.co/gfCl7Zuml9","Check out the new poster for #WinOrLose, Pixar’s all-new original series, coming to @DisneyPlus on December 6! https://t.co/gfCl7Zuml9"
type_combined_0405,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Meta Platforms,1843317598383120615,https://x.com/Meta/status/1843317598383120615,Mon Oct 07 15:48:57 +0000 2024,3 reasons your dog needs to be using Meta AI: https://t.co/2cvXhrjOB7,1,self-enhancing,3,coder2,3 reasons your dog needs to be using Meta AI: https://t.co/2cvXhrjOB7,3 reasons your dog needs to be using Meta AI: https://t.co/2cvXhrjOB7,3 reasons your dog needs to be using Meta AI: https://t.co/2cvXhrjOB7,3 reasons your dog needs to be using Meta AI: https://t.co/2cvXhrjOB7,3 reasons your dog needs to be using Meta AI: https://t.co/2cvXhrjOB7,3 reasons your dog needs to be using Meta AI: https://t.co/2cvXhrjOB7
type_combined_0406,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Uber Technologies,1780246453299879994,https://x.com/Uber/status/1780246453299879994,Tue Apr 16 14:46:44 +0000 2024,"Don't forget to buckle up. 🚗 Always a good reminder. Every seat, every ride, every time. #safety https://t.co/cvB3vIeID5",1,affiliative,2,coder2,"Don't forget to buckle up. 🚗 Always a good reminder. Every seat, every ride, every time. #safety https://t.co/cvB3vIeID5","Don't forget to buckle up. 🚗 Always a good reminder. Every seat, every ride, every time. #safety https://t.co/cvB3vIeID5","Don't forget to buckle up. 🚗 Always a good reminder. Every seat, every ride, every time. #safety https://t.co/cvB3vIeID5","Don't forget to buckle up. 🚗 Always a good reminder. Every seat, every ride, every time. #safety https://t.co/cvB3vIeID5","Don't forget to buckle up. 🚗 Always a good reminder. Every seat, every ride, every time. #safety https://t.co/cvB3vIeID5","Don't forget to buckle up. 🚗 Always a good reminder. Every seat, every ride, every time. #safety https://t.co/cvB3vIeID5"
type_combined_0407,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Publix Super Markets,1817968329182593232,https://x.com/Publix/status/1817968329182593232,Mon Jul 29 17:00:00 +0000 2024,Which flavor will you be looking for at your Publix this #NationalChickenWingDay?,1,affiliative,2,coder2,Which flavor will you be looking for at your Publix this #NationalChickenWingDay?,Which flavor will you be looking for at your Publix this #NationalChickenWingDay?,Which flavor will you be looking for at your Publix this #NationalChickenWingDay?,Which flavor will you be looking for at your Publix this #NationalChickenWingDay?,Which flavor will you be looking for at your Publix this #NationalChickenWingDay?,Which flavor will you be looking for at your Publix this #NationalChickenWingDay?
type_combined_0408,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Enterprise Products Partners,1677422284590702592,https://x.com/EProd_Careers/status/1677422284590702592,Fri Jul 07 21:00:12 +0000 2023,Discover exciting and rewarding ways to apply your talents at Enterprise Products. Click here to find out more! https://t.co/wTPHeXQwla,1,affiliative,2,coder2,Discover exciting and rewarding ways to apply your talents at Enterprise Products. Click here to find out more! https://t.co/wTPHeXQwla,Discover exciting and rewarding ways to apply your talents at Enterprise Products. Click here to find out more! https://t.co/wTPHeXQwla,Discover exciting and rewarding ways to apply your talents at Enterprise Products. Click here to find out more! https://t.co/wTPHeXQwla,Discover exciting and rewarding ways to apply your talents at Enterprise Products. Click here to find out more! https://t.co/wTPHeXQwla,Discover exciting and rewarding ways to apply your talents at Enterprise Products. Click here to find out more! https://t.co/wTPHeXQwla,Discover exciting and rewarding ways to apply your talents at Enterprise Products. Click here to find out more! https://t.co/wTPHeXQwla
type_combined_0409,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Comcast,1819364714905813252,https://x.com/comcast/status/1819364714905813252,Fri Aug 02 13:28:44 +0000 2024,"🏀 The @NBA &amp; @WNBA are coming back! Starting in 2025, tune into @NBC, @Peacock, @USANetwork, @SkySports, &amp; @Telemundo for the action 📺✨ More: https://t.co/g95VykvG7Y https://t.co/01zzdfvSlk",1,affiliative,2,coder2,"🏀 The @NBA &amp; @WNBA are coming back! Starting in 2025, tune into @NBC, @Peacock, @USANetwork, @SkySports, &amp; @Telemundo for the action 📺✨ More: https://t.co/g95VykvG7Y https://t.co/01zzdfvSlk","🏀 The @NBA &amp; @WNBA are coming back! Starting in 2025, tune into @NBC, @Peacock, @USANetwork, @SkySports, &amp; @Telemundo for the action 📺✨ More: https://t.co/g95VykvG7Y https://t.co/01zzdfvSlk","🏀 The @NBA &amp; @WNBA are coming back! Starting in 2025, tune into @NBC, @Peacock, @USANetwork, @SkySports, &amp; @Telemundo for the action 📺✨ More: https://t.co/g95VykvG7Y https://t.co/01zzdfvSlk","🏀 The @NBA &amp; @WNBA are coming back! Starting in 2025, tune into @NBC, @Peacock, @USANetwork, @SkySports, &amp; @Telemundo for the action 📺✨ More: https://t.co/g95VykvG7Y https://t.co/01zzdfvSlk","🏀 The @NBA &amp; @WNBA are coming back! Starting in 2025, tune into @NBC, @Peacock, @USANetwork, @SkySports, &amp; @Telemundo for the action 📺✨ More: https://t.co/g95VykvG7Y https://t.co/01zzdfvSlk","🏀 The @NBA &amp; @WNBA are coming back! Starting in 2025, tune into @NBC, @Peacock, @USANetwork, @SkySports, &amp; @Telemundo for the action 📺✨ More: https://t.co/g95VykvG7Y https://t.co/01zzdfvSlk"
type_combined_0410,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Wells Fargo,1978445759805522251,https://x.com/wellsfargo/status/1978445759805522251,Wed Oct 15 13:00:01 +0000 2025,Got an account suspension alert? Don’t panic and slow it down. Scammers are counting on you to act without thinking twice. #BanksNeverAskThat https://t.co/QEL4rnDXsc,1,affiliative,2,coder2,Got an account suspension alert? Don’t panic and slow it down. Scammers are counting on you to act without thinking twice. #BanksNeverAskThat https://t.co/QEL4rnDXsc,Got an account suspension alert? Don’t panic and slow it down. Scammers are counting on you to act without thinking twice. #BanksNeverAskThat https://t.co/QEL4rnDXsc,Got an account suspension alert? Don’t panic and slow it down. Scammers are counting on you to act without thinking twice. #BanksNeverAskThat https://t.co/QEL4rnDXsc,Got an account suspension alert? Don’t panic and slow it down. Scammers are counting on you to act without thinking twice. #BanksNeverAskThat https://t.co/QEL4rnDXsc,Got an account suspension alert? Don’t panic and slow it down. Scammers are counting on you to act without thinking twice. #BanksNeverAskThat https://t.co/QEL4rnDXsc,Got an account suspension alert? Don’t panic and slow it down. Scammers are counting on you to act without thinking twice. #BanksNeverAskThat https://t.co/QEL4rnDXsc
type_combined_0411,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Nationwide,1546880325292376064,https://x.com/nationwide/status/1546880325292376064,Tue Jul 12 15:33:03 +0000 2022,"Honestly, this one should be at least 15 secs longer https://t.co/mM6k6GZyER",1,aggressive,1,coder2,"Honestly, this one should be at least 15 secs longer https://t.co/mM6k6GZyER","Honestly, this one should be at least 15 secs longer https://t.co/mM6k6GZyER","Honestly, this one should be at least 15 secs longer https://t.co/mM6k6GZyER","Honestly, this one should be at least 15 secs longer https://t.co/mM6k6GZyER","Honestly, this one should be at least 15 secs longer https://t.co/mM6k6GZyER","Honestly, this one should be at least 15 secs longer https://t.co/mM6k6GZyER"
type_combined_0412,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Alphabet,2047774596712075456,https://x.com/google/status/2047774596712075456,Fri Apr 24 20:28:04 +0000 2026,"Once a hacker gets into a system, it takes just 22 seconds to hand over control. At #GoogleCloudNext, Francis deSouza's team put his security knowledge to a related test. Can Francis answer rapid-fire questions about today’s threat landscape in just 22 seconds? https://t.co/KUhcj27YTB",1,aggressive,1,coder2,"Once a hacker gets into a system, it takes just 22 seconds to hand over control. At #GoogleCloudNext, Francis deSouza's team put his security knowledge to a related test. Can Francis answer rapid-fire questions about today’s threat landscape in just 22 seconds? https://t.co/KUhcj27YTB","Once a hacker gets into a system, it takes just 22 seconds to hand over control. At #GoogleCloudNext, Francis deSouza's team put his security knowledge to a related test. Can Francis answer rapid-fire questions about today’s threat landscape in just 22 seconds? https://t.co/KUhcj27YTB","Once a hacker gets into a system, it takes just 22 seconds to hand over control. At #GoogleCloudNext, Francis deSouza's team put his security knowledge to a related test. Can Francis answer rapid-fire questions about today’s threat landscape in just 22 seconds? https://t.co/KUhcj27YTB","Once a hacker gets into a system, it takes just 22 seconds to hand over control. At #GoogleCloudNext, Francis deSouza's team put his security knowledge to a related test. Can Francis answer rapid-fire questions about today’s threat landscape in just 22 seconds? https://t.co/KUhcj27YTB","Once a hacker gets into a system, it takes just 22 seconds to hand over control. At #GoogleCloudNext, Francis deSouza's team put his security knowledge to a related test. Can Francis answer rapid-fire questions about today’s threat landscape in just 22 seconds? https://t.co/KUhcj27YTB","Once a hacker gets into a system, it takes just 22 seconds to hand over control. At #GoogleCloudNext, Francis deSouza's team put his security knowledge to a related test. Can Francis answer rapid-fire questions about today’s threat landscape in just 22 seconds? https://t.co/KUhcj27YTB"
type_combined_0413,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Comcast,1785715812222791978,https://x.com/comcast/status/1785715812222791978,Wed May 01 17:00:01 +0000 2024,"We are AANHPI AMPLIFIED at @NBCUniversal, celebrating our Asian American, Native Hawaiian, and Pacific Islander colleagues across the world! #AANHPIamplified https://t.co/I6vjopnj3N",1,affiliative,2,coder2,"We are AANHPI AMPLIFIED at @NBCUniversal, celebrating our Asian American, Native Hawaiian, and Pacific Islander colleagues across the world! #AANHPIamplified https://t.co/I6vjopnj3N","We are AANHPI AMPLIFIED at @NBCUniversal, celebrating our Asian American, Native Hawaiian, and Pacific Islander colleagues across the world! #AANHPIamplified https://t.co/I6vjopnj3N","We are AANHPI AMPLIFIED at @NBCUniversal, celebrating our Asian American, Native Hawaiian, and Pacific Islander colleagues across the world! #AANHPIamplified https://t.co/I6vjopnj3N","We are AANHPI AMPLIFIED at @NBCUniversal, celebrating our Asian American, Native Hawaiian, and Pacific Islander colleagues across the world! #AANHPIamplified https://t.co/I6vjopnj3N","We are AANHPI AMPLIFIED at @NBCUniversal, celebrating our Asian American, Native Hawaiian, and Pacific Islander colleagues across the world! #AANHPIamplified https://t.co/I6vjopnj3N","We are AANHPI AMPLIFIED at @NBCUniversal, celebrating our Asian American, Native Hawaiian, and Pacific Islander colleagues across the world! #AANHPIamplified https://t.co/I6vjopnj3N"
type_combined_0414,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,AT&T,1935701021163962666,https://x.com/ATT/status/1935701021163962666,Thu Jun 19 14:07:41 +0000 2025,"What we heard at @tribeca before the panels in our #ATTUntoldStories lounge was - Scout Bassett is connecting with fans, Shirley Williams needs to direct a tv show &amp; Miles Joris-Peyrafitte is open to a few scripts floating his way👀 #Tribeca2025 https://t.co/uYWG3V4Bfd",1,affiliative,2,coder2,"What we heard at @tribeca before the panels in our #ATTUntoldStories lounge was - Scout Bassett is connecting with fans, Shirley Williams needs to direct a tv show &amp; Miles Joris-Peyrafitte is open to a few scripts floating his way👀 #Tribeca2025 https://t.co/uYWG3V4Bfd","What we heard at @tribeca before the panels in our #ATTUntoldStories lounge was - Scout Bassett is connecting with fans, Shirley Williams needs to direct a tv show &amp; Miles Joris-Peyrafitte is open to a few scripts floating his way👀 #Tribeca2025 https://t.co/uYWG3V4Bfd","What we heard at @tribeca before the panels in our #ATTUntoldStories lounge was - Scout Bassett is connecting with fans, Shirley Williams needs to direct a tv show &amp; Miles Joris-Peyrafitte is open to a few scripts floating his way👀 #Tribeca2025 https://t.co/uYWG3V4Bfd","What we heard at @tribeca before the panels in our #ATTUntoldStories lounge was - Scout Bassett is connecting with fans, Shirley Williams needs to direct a tv show &amp; Miles Joris-Peyrafitte is open to a few scripts floating his way👀 #Tribeca2025 https://t.co/uYWG3V4Bfd","What we heard at @tribeca before the panels in our #ATTUntoldStories lounge was - Scout Bassett is connecting with fans, Shirley Williams needs to direct a tv show &amp; Miles Joris-Peyrafitte is open to a few scripts floating his way👀 #Tribeca2025 https://t.co/uYWG3V4Bfd","What we heard at @tribeca before the panels in our #ATTUntoldStories lounge was - Scout Bassett is connecting with fans, Shirley Williams needs to direct a tv show &amp; Miles Joris-Peyrafitte is open to a few scripts floating his way👀 #Tribeca2025 https://t.co/uYWG3V4Bfd"
type_combined_0415,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,American Express,1430243571781808133,https://x.com/americanexpress/status/1430243571781808133,Tue Aug 24 19:00:14 +0000 2021,"It's more important than ever to support small businesses. If you’re in Oceanside, CA, #AmexAmbassador and photographer @ariellevey recommends hitting up Blooms Design House, a woman-owned floral shop that’s new to the area. Where will you #ShopSmall this summer? https://t.co/r70TevT0bt",1,affiliative,2,coder2,"It's more important than ever to support small businesses. If you’re in Oceanside, CA, #AmexAmbassador and photographer @ariellevey recommends hitting up Blooms Design House, a woman-owned floral shop that’s new to the area. Where will you #ShopSmall this summer? https://t.co/r70TevT0bt","It's more important than ever to support small businesses. If you’re in Oceanside, CA, #AmexAmbassador and photographer @ariellevey recommends hitting up Blooms Design House, a woman-owned floral shop that’s new to the area. Where will you #ShopSmall this summer? https://t.co/r70TevT0bt","It's more important than ever to support small businesses. If you’re in Oceanside, CA, #AmexAmbassador and photographer @ariellevey recommends hitting up Blooms Design House, a woman-owned floral shop that’s new to the area. Where will you #ShopSmall this summer? https://t.co/r70TevT0bt","It's more important than ever to support small businesses. If you’re in Oceanside, CA, #AmexAmbassador and photographer @ariellevey recommends hitting up Blooms Design House, a woman-owned floral shop that’s new to the area. Where will you #ShopSmall this summer? https://t.co/r70TevT0bt","It's more important than ever to support small businesses. If you’re in Oceanside, CA, #AmexAmbassador and photographer @ariellevey recommends hitting up Blooms Design House, a woman-owned floral shop that’s new to the area. Where will you #ShopSmall this summer? https://t.co/r70TevT0bt","It's more important than ever to support small businesses. If you’re in Oceanside, CA, #AmexAmbassador and photographer @ariellevey recommends hitting up Blooms Design House, a woman-owned floral shop that’s new to the area. Where will you #ShopSmall this summer? https://t.co/r70TevT0bt"
type_combined_0416,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Pfizer,1580581629113913347,https://x.com/pfizer/status/1580581629113913347,Thu Oct 13 15:30:00 +0000 2022,"Season 2 of our #ScienceWillWin podcast is coming 10/27! Host @AdamRutherford is back, joined by #oncology experts to discuss the challenges and advancements in #breastcancer research and the importance of clinical trials. Tune in on your favorite podcast app 🎧.",1,self-enhancing,3,coder2,"Season 2 of our #ScienceWillWin podcast is coming 10/27! Host @AdamRutherford is back, joined by #oncology experts to discuss the challenges and advancements in #breastcancer research and the importance of clinical trials. Tune in on your favorite podcast app 🎧.","Season 2 of our #ScienceWillWin podcast is coming 10/27! Host @AdamRutherford is back, joined by #oncology experts to discuss the challenges and advancements in #breastcancer research and the importance of clinical trials. Tune in on your favorite podcast app 🎧.","Season 2 of our #ScienceWillWin podcast is coming 10/27! Host @AdamRutherford is back, joined by #oncology experts to discuss the challenges and advancements in #breastcancer research and the importance of clinical trials. Tune in on your favorite podcast app 🎧.","Season 2 of our #ScienceWillWin podcast is coming 10/27! Host @AdamRutherford is back, joined by #oncology experts to discuss the challenges and advancements in #breastcancer research and the importance of clinical trials. Tune in on your favorite podcast app 🎧.","Season 2 of our #ScienceWillWin podcast is coming 10/27! Host @AdamRutherford is back, joined by #oncology experts to discuss the challenges and advancements in #breastcancer research and the importance of clinical trials. Tune in on your favorite podcast <CAMPAIGN_TOKEN> 🎧.","Season 2 of our #ScienceWillWin podcast is coming 10/27! Host @AdamRutherford is back, joined by #oncology experts to discuss the challenges and advancements in #breastcancer research and the importance of clinical trials. Tune in on your favorite podcast <CAMPAIGN_TOKEN> 🎧."
type_combined_0417,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder2_labeling_template.csv,Uber Technologies,1757802725977280780,https://x.com/Uber/status/1757802725977280780,Wed Feb 14 16:23:22 +0000 2024,What would you do with this space? https://t.co/usO085301M,1,affiliative,2,coder2,What would you do with this space? https://t.co/usO085301M,What would you do with this space? https://t.co/usO085301M,What would you do with this space? https://t.co/usO085301M,What would you do with this space? https://t.co/usO085301M,What would you do with this space? https://t.co/usO085301M,What would you do with this space? https://t.co/usO085301M
