"id","tweet_url","text","final_humor_binary","final_humor_source","oof_p_humor_final_tfidf_logreg","oof_pred_humor_final_050","error_type","model_humor","p_humor","p_humor_ml"
"1625165317189009409","https://x.com/Wendys/status/1625165317189009409","Where's the beef?","1","coder2","0.523835","1","true_positive","1","0.5430","0.40964"
"1623545691305046016","https://x.com/Wendys/status/1623545691305046016","A successful Trios Title defense means one thing.. an ELITE @Wendys feast. https://t.co/aA03WhTYrA","1","coder1","0.448141","0","false_negative","0","0.4315","0.325824"
"1620815679707582465","https://x.com/Wendys/status/1620815679707582465","https://t.co/GIrRuNlcDy","0","coder2","0.051215","0","true_negative","0","0.3475","0.08009"
"1620468613915504645","https://x.com/Wendys/status/1620468613915504645","Put out garlic fries and didn’t even think about how it would make the vampires feel. My bad, y’all. That one’s on me.","1","coder2","0.670138","1","true_positive","1","0.6078","0.446541"
"1619013166251544577","https://x.com/Wendys/status/1619013166251544577","🧐 https://t.co/zfKntViVIe","0","coder2","0.064763","0","true_negative","0","0.3475","0.08009"
"1618685219955171328","https://x.com/Wendys/status/1618685219955171328","I'm back. https://t.co/uY7P5KEC18","0","coder2","0.306138","0","true_negative","0","0.4332","0.08009"
"1616553921287278617","https://x.com/Wendys/status/1616553921287278617","“Death is simply another stage of life.” - Grand Elder Guru https://t.co/JfUz7Ilh69","0","coder2","0.359816","0","true_negative","0","0.4626","0.282071"
"1616469866348683264","https://x.com/Wendys/status/1616469866348683264","RT @TheJoker621: My coworker got me breakfast 😎
@Wendys https://t.co/DOT0WiIr0z","0","coder2","0.229844","0","true_negative","0","0.4048","0.379308"
"1616440426835369984","https://x.com/Wendys/status/1616440426835369984","My coworker got me breakfast 😎
@Wendys https://t.co/DOT0WiIr0z","0","coder2","0.298424","0","true_negative","0","0.4473","0.328841"
"1615817267605901313","https://x.com/Wendys/status/1615817267605901313","It souled out. https://t.co/M7gRH2Tfmv","0","coder2","0.367222","0","true_negative","1","0.5518","0.08009"
"1606445952969150464","https://x.com/Wendys/status/1606445952969150464","Anyone seen this yet?","0","coder2","0.494141","0","true_negative","1","0.5485","0.40964"
"1605335737368342528","https://x.com/Wendys/status/1605335737368342528","Want to know the secret behind my voice? Warming up with @wendys Holiday Peppermint Frosty. It is literally INSANE, so good guys. Go out and get one and let me know how much you love it #ad https://t.co/BFFtbYe5ln","1","coder1","0.620999","1","true_positive","0","0.4996","0.537067"
"1604921931530207236","https://x.com/Wendys/status/1604921931530207236","RT @youngbucks: Dave’s Double, No Cheese.","0","coder2","0.575066","1","false_positive","0","0.4525","0.419805"
"1604919683584401410","https://x.com/Wendys/status/1604919683584401410","Dave’s Double, No Cheese.","1","coder1","0.526378","1","true_positive","1","0.5809","0.380366"
"1604918638804598784","https://x.com/Wendys/status/1604918638804598784","@youngbucks @AEW @BranCutler @Minimates @KennyOmegamanX @IsiahKassidy @GarciaWrestling @PAvalon 👀👀👀👀👀👀 https://t.co/TU917wcGV2","0","coder2","0.302463","0","true_negative","0","0.3954","0.472632"
"1604865566057144320","https://x.com/Wendys/status/1604865566057144320","Since the job seems open, should I step up as the head of Twitter? I will abide by this poll.","1","coder1","0.640825","1","true_positive","1","0.5624","0.372766"
"1602425619618332673","https://x.com/Wendys/status/1602425619618332673","Love it when a USC Trojan gets what’s rightfully theirs. cc:@ReggieBush https://t.co/rrT0EuFiyt","1","coder1","0.388054","0","false_negative","1","0.5261","0.345283"
"1599873034529042432","https://x.com/Wendys/status/1599873034529042432","https://t.co/kP4yInqjEm","0","coder2","0.064763","0","true_negative","0","0.3475","0.08009"
"1598721162506215424","https://x.com/Wendys/status/1598721162506215424","https://t.co/pENxCGoER5","0","coder2","0.059233","0","true_negative","0","0.3475","0.08009"
"1598469601288982528","https://x.com/Wendys/status/1598469601288982528","Jim Cramer says he likes these 3 best-of-breed restaurant stocks https://t.co/wTyUzClLrx","1","coder1","0.336561","0","false_negative","0","0.4174","0.313389"
"1596245866121416704","https://x.com/Wendys/status/1596245866121416704","No one lost. THEREFORE EVERYONE WINS. Free fries with purchase in the Wendy’s app. https://t.co/Wf19A9jLy2","1","coder2","0.491559","0","false_negative","0","0.4572","0.224983"
"1596229186192302080","https://x.com/Wendys/status/1596229186192302080","Right proper match, innit? @wendysuk","1","coder1","0.434494","0","false_negative","0","0.4138","0.483021"
"1596217383001108480","https://x.com/Wendys/status/1596217383001108480","USA! USA! USA! Let’s get these fries","1","coder1","0.683397","1","true_positive","1","0.5652","0.428174"
"1592632537486340097","https://x.com/Wendys/status/1592632537486340097","Hey this new one is Peppermint https://t.co/uKFvPSP35a","0","coder1","0.446617","0","true_negative","0","0.4470","0.286088"
"1586797319466295296","https://x.com/Wendys/status/1586797319466295296","But for real. Get some free nuggets.","0","coder1","0.586716","1","false_positive","1","0.5147","0.407017"
"1585376361237340160","https://x.com/Wendys/status/1585376361237340160","Secure the city. Secure the bag. Come hang while we stream Gotham Knights. 🦇 https://t.co/ppA1jjEaki","1","coder1","0.538184","1","true_positive","1","0.5052","0.281738"
"1582484431620567040","https://x.com/Wendys/status/1582484431620567040","You afraid of ghosts? Come hang while we stream Ghostbusters! Thanks. 👻https://t.co/P0GZ7DZXWO","1","coder1","0.487303","0","false_negative","0","0.4776","0.281738"
"1581745509441556482","https://x.com/Wendys/status/1581745509441556482","https://t.co/W8EugGOUMD","0","coder2","0.053075","0","true_negative","0","0.3475","0.08009"
"1581410264339009536","https://x.com/Wendys/status/1581410264339009536","I had about 6 French Toast Sticks and I’d do it again. BGs, start your day with @wendys new #FrenchToastSticks #BravoCon #ad https://t.co/jXUuOFStao","1","coder2","0.492484","0","false_negative","0","0.4618","0.403359"
"1580580422408622081","https://x.com/Wendys/status/1580580422408622081","Who’s a TRUE Reggaeton OG? No need to guess, he is here at #PandoraLIVE El Pulso! Join us by RSVP at https://t.co/bcSKvW6MqW for the show at 8:50pm ET tonight at https://t.co/0qvXb4uABp @pandora","1","coder1","0.520847","1","true_positive","0","0.4782","0.309925"
"1578434005996695553","https://x.com/Wendys/status/1578434005996695553","Purple and covered in nerds, just like @Twitch #TwitchCon2022 https://t.co/xZYQpzthC6","1","coder2","0.447963","0","false_negative","0","0.3983","0.361097"
"1577345554614566913","https://x.com/Wendys/status/1577345554614566913","Got tired of chasing trends. Please have a cheeseburger for lunch","1","coder2","0.545450","1","true_positive","1","0.5159","0.403402"
"1577337977071706113","https://x.com/Wendys/status/1577337977071706113","Low vibration angel numbers astrology overwatch 2 house of the dragon sir this is a wendy’s Mario movie spooky season breath of the wild 2 soup-core Minecraft streaming Fortnite anime vibes aesthetic gen z Elden ring corn","1","coder2","0.587765","1","true_positive","0","0.4892","0.717403"
"1574773606520848384","https://x.com/Wendys/status/1574773606520848384","*Dolphin noises* https://t.co/AWi27iAoSa","0","coder2","0.059233","0","true_negative","0","0.3475","0.08009"
"1574473925165449216","https://x.com/Wendys/status/1574473925165449216","Sci-fi is when you have this Wendy; fantasy is when you have that Wendy https://t.co/NwLaLK2Cs3","1","coder1","0.531475","1","true_positive","1","0.6235","0.350409"
"1573323893967822851","https://x.com/Wendys/status/1573323893967822851","He was just excited. https://t.co/BpyGBb6pIS","1","coder1","0.601224","1","true_positive","1","0.5379","0.242508"
"1572656302614085632","https://x.com/Wendys/status/1572656302614085632","Walking outside after they say the ice cream machine’s broke https://t.co/fEK83Gk9rr","1","coder2","0.514466","1","true_positive","1","0.5651","0.28363"
"1570426440428187650","https://x.com/Wendys/status/1570426440428187650","You shouldn’t have said anything … https://t.co/iRUrFOCaNs","1","coder1","0.459174","0","false_negative","1","0.5647","0.322884"
"1570174502453084160","https://x.com/Wendys/status/1570174502453084160","https://t.co/mZzgtv9uEi","0","coder2","0.064763","0","true_negative","0","0.3475","0.08009"
"1569796617984741378","https://x.com/Wendys/status/1569796617984741378","We’re back on Twitch playing Cooking Mama to see if our new French Toast Sticks live up to mama’s standards. Come find out https://t.co/P0GZ7DIn5g https://t.co/p9o9SwgxUc","0","coder1","0.443626","0","true_negative","0","0.4846","0.32539"
"1567614811046920193","https://x.com/Wendys/status/1567614811046920193","Aw geez, the Rick and Morty merch is limited edition?? Better order a Rick and Morty combo through the @ubereats app to win some before it’s gone.","1","coder1","0.469749","0","false_negative","0","0.4514","0.426577"
"1562870837283135495","https://x.com/Wendys/status/1562870837283135495","She's still his favorite mom. https://t.co/8Ip4FPIdwI","1","coder1","0.343395","0","false_negative","0","0.4972","0.08009"
"1562500966313627649","https://x.com/Wendys/status/1562500966313627649","It’s always true crime this true crime that, but the real true crime is that there’s no gallon sized cup with a curly straw for strawberry lemonade 😩","0","coder2","0.649093","1","false_positive","1","0.6000","0.454444"
"1560446512961830912","https://x.com/Wendys/status/1560446512961830912","Me tomorrow morning https://t.co/tbRMnHer3z","0","coder2","0.294319","0","true_negative","1","0.5225","0.298297"
"1560334081308647425","https://x.com/Wendys/status/1560334081308647425","Q: What’s going on in Wendy’s?
A: New French Toast Sticks https://t.co/3i6O1Lnhwi","0","coder2","0.581262","1","false_positive","1","0.5017","0.655444"
"1559912735525183488","https://x.com/Wendys/status/1559912735525183488","Are you telling me the French Toasted this stick?","1","coder1","0.492964","0","false_negative","1","0.6249","0.445765"
"1559639856925626369","https://x.com/Wendys/status/1559639856925626369","Whoa, chill. No one said anything about compliments. Just trying to tell you we have new French Toast Sticks. Are you guys new here? https://t.co/EEXGiyMieO","1","coder1","0.613514","1","true_positive","1","0.5879","0.406912"
"1559627059491704832","https://x.com/Wendys/status/1559627059491704832","You know what rhymes with Roast? 
Toast. Let’s do a whole Toast Day thing. Might be fun.","1","coder2","0.540055","1","true_positive","1","0.5460","0.676047"
"1555198547494051842","https://x.com/Wendys/status/1555198547494051842","@facelessfreebie Whoops! My b, bestie. Messed up your handle. Hope that proposal still stands.","1","coder2","0.635408","1","true_positive","1","0.5016","0.639143"
"1555192002639175681","https://x.com/Wendys/status/1555192002639175681","@MichaelaBarger7 we only have fries for you (and millions of others) #ChooseHotAndCrispy https://t.co/g2AUqoXZYG","1","coder2","0.598363","1","true_positive","0","0.4694","0.302634"
"1555191997006286852","https://x.com/Wendys/status/1555191997006286852","@FaceleeFreebie I do… not plan on wearing chains #ChooseHotAndCrispy https://t.co/X0Byoml3pt","1","coder2","0.401806","0","false_negative","0","0.4099","0.25362"
"1555191981285974016","https://x.com/Wendys/status/1555191981285974016","@HustleBunnee can we get an amen up in here? #ChooseHotAndCrispy https://t.co/mtlz7F1bty","1","coder2","0.501382","1","true_positive","0","0.4849","0.25362"
"1555191970682867712","https://x.com/Wendys/status/1555191970682867712","@ChaosYT_ call us mrs. steal ur anime boi, @BurgerKing  #ChooseHotAndCrispy https://t.co/uEfjlwXbV2","1","coder1","0.421231","0","false_negative","0","0.3633","0.391924"
"1555191966182301697","https://x.com/Wendys/status/1555191966182301697","@Haley23096395 finally, someone without condiment issues #ChooseHotAndCrispy https://t.co/XBOBxYrPsn","0","coder2","0.455577","0","true_negative","0","0.4256","0.25362"
"1554830029871230979","https://x.com/Wendys/status/1554830029871230979","If you love us so much, put a 💍 on it baybeee 

Tweet us your fry proposal with #ChooseHotAndCrispy for a chance at FREE FRIES for one year. https://t.co/roTbEnTrOY","1","coder1","0.594450","1","true_positive","1","0.5411","0.31007"
"1552389305695453184","https://x.com/Wendys/status/1552389305695453184","It’s always BeReal this and BeReal that when it would BeReal nice if you called your mother","1","coder1","0.649204","1","true_positive","1","0.6242","0.269325"
"1551575748741324801","https://x.com/Wendys/status/1551575748741324801","Free medium fry with any Frosty. Name a better duo, we’ll wait.","1","coder1","0.313314","0","false_negative","0","0.4925","0.373586"
"1550536004293074949","https://x.com/Wendys/status/1550536004293074949","RT @sad_dad_time: babe wake up wendy’s is talking to emo bands again","1","coder2","0.524662","1","true_positive","0","0.4470","0.503306"
"1550527908137025536","https://x.com/Wendys/status/1550527908137025536","babe wake up wendy’s is talking to emo bands again","1","coder1","0.678364","1","true_positive","1","0.5278","0.505722"
"1549785096974209024","https://x.com/Wendys/status/1549785096974209024","https://t.co/iTACbFhf5B","0","coder2","0.053075","0","true_negative","0","0.3475","0.08009"
"1549774834535645196","https://x.com/Wendys/status/1549774834535645196","https://t.co/hFkP7ZtIMm","0","coder2","0.059233","0","true_negative","0","0.3475","0.08009"
"1549035671314366464","https://x.com/Wendys/status/1549035671314366464","RT @AltPress: what if we…. kissed outside the emo wendys? @Wendys https://t.co/8Mwko14vwZ","0","coder2","0.309586","0","true_negative","0","0.4122","0.39197"
"1548667210620600321","https://x.com/Wendys/status/1548667210620600321","what if we…. kissed outside the emo wendys? @Wendys https://t.co/8Mwko14vwZ","0","coder2","0.337692","0","true_negative","0","0.4571","0.340452"
"1546922193661181953","https://x.com/Wendys/status/1546922193661181953","When i text you “🗣” know that sir this is a Wendy’s","1","coder2","0.594447","1","true_positive","1","0.5366","0.488854"
"1546869599492243457","https://x.com/Wendys/status/1546869599492243457","If your egg wants to go jellyfishing, you picked the wrong breakfast. https://t.co/FZHhrnjNIh","1","coder2","0.617460","1","true_positive","1","0.5484","0.268157"
"1545154011778748419","https://x.com/Wendys/status/1545154011778748419","sneak a Frosty in your purse https://t.co/piZUzsFJBo","1","coder1","0.323473","0","false_negative","0","0.3979","0.285033"
"1541483384542842883","https://x.com/Wendys/status/1541483384542842883","They’re a 10 but they say they’re lovin’ it 🧐","1","coder1","0.654105","1","true_positive","1","0.6151","0.396857"
"1537586561033744384","https://x.com/Wendys/status/1537586561033744384","https://t.co/6YIJpwJgV2","0","coder2","0.064763","0","true_negative","0","0.3475","0.08009"
"1537503288240881665","https://x.com/Wendys/status/1537503288240881665","IT’S STRAWBERRY FROSTY TIME. https://t.co/86ir3U0trr","0","coder1","0.385855","0","true_negative","1","0.5377","0.370351"
"1536788752739205121","https://x.com/Wendys/status/1536788752739205121","This is the first Strawberry Frosty Moon in 4.53 billion years! This won’t happen again until the heat death of the universe 🤯🤯🤯 @NASA @neiltyson","1","coder1","0.508982","1","true_positive","0","0.4947","0.697341"
"1535310096577732608","https://x.com/Wendys/status/1535310096577732608","Who’s had the Strawberry Frosty?","0","coder1","0.511068","1","false_positive","1","0.5444","0.428241"
"1533917869230243847","https://x.com/Wendys/status/1533917869230243847","Hey. https://t.co/fW8RyRzuxb","0","coder2","0.361911","0","true_negative","0","0.4925","0.247001"
"1522284287239897092","https://x.com/Wendys/status/1522284287239897092","Shout out to all the zero like ratio tweets out there just existing, living the life they want instead of the one they were told to.","1","coder2","0.647249","1","true_positive","1","0.5315","0.737862"
"1514667895497887748","https://x.com/Wendys/status/1514667895497887748","Dropped a Spicy Nugget under the front seat one time, but it’s gone now. Not because someone (not me) got out of the car and got down there and found it and ate it…because that definitely didn’t totally happen.","1","coder2","0.672813","1","true_positive","1","0.5885","0.444513"
"1513983410930335753","https://x.com/Wendys/status/1513983410930335753","Well, no one else was using the drive thru. 🤷‍♀️","1","coder1","0.698076","1","true_positive","1","0.5894","0.44814"
"1511766482291765248","https://x.com/Wendys/status/1511766482291765248","When they say “let’s split some nuggs” but they actually mean “do you wanna speed eat in silence as we each try to get the most”.","1","coder2","0.706280","1","true_positive","1","0.6251","0.481369"
"1511410018083647489","https://x.com/Wendys/status/1511410018083647489","That tomatonator is sounding good for lunch","1","coder1","0.559238","1","true_positive","1","0.5365","0.404711"
"1511409448329351168","https://x.com/Wendys/status/1511409448329351168","Yo, shout-out to @Wendys for giving me the best tomato I’ve ever seen. https://t.co/FRLApQsEBJ","0","coder2","0.540448","1","false_positive","0","0.4625","0.347696"
"1510996113079296010","https://x.com/Wendys/status/1510996113079296010","Oh it’s on! @Wendys and @Skittles faced fierce competition, but now it’s time to decide once and for all who the best brand on Twitter is. And it’s all up to you.

Who should win #BestOfTweets Brand Bracket ‘22?

🍟 @Wendys
VS
🌈 @Skittles

Vote now!","1","coder2","0.548692","1","true_positive","0","0.3979","0.396547"
"1510643384419037186","https://x.com/Wendys/status/1510643384419037186","STIUCSIB KCAB ERA STIUCSIB KCUB","0","coder2","0.523510","1","false_positive","1","0.5298","0.72744"
"1509595960548204557","https://x.com/Wendys/status/1509595960548204557","RT @TwitterMktg: The  #BestOfTweets Brand Bracket Semifinals are here.

In this round, Conversation Starters and Iconic Mascots collide. Bu…","0","coder2","0.552598","1","false_positive","0","0.4594","0.538855"
"1509591862335655943","https://x.com/Wendys/status/1509591862335655943","The  #BestOfTweets Brand Bracket Semifinals are here.

In this round, Conversation Starters and Iconic Mascots collide. But you pick who will advance to the finals. 

✈️ @Delta’s travel tips
VS
🍟 @Wendys infamous spice

Vote now!","1","coder2","0.436280","0","false_negative","0","0.3991","0.407963"
"1509185783776878598","https://x.com/Wendys/status/1509185783776878598","Ready Player Bun https://t.co/0F6ynAtppa","0","coder2","0.349516","0","true_negative","0","0.3475","0.08009"
"1508870042414424071","https://x.com/Wendys/status/1508870042414424071","RT @TwitterMktg: Quarterfinals of the #BestOfTweets Brand Bracket is a matter of taste.

Whose Tweets satisfy your appetite? 

🍉 @SourPatch…","0","coder2","0.461612","0","true_negative","0","0.3878","0.47047"
"1508851162983723016","https://x.com/Wendys/status/1508851162983723016","Quarterfinals of the #BestOfTweets Brand Bracket is a matter of taste.

Whose Tweets satisfy your appetite? 

🍉 @SourPatchKids’ sweet mischief
VS
🍟 @Wendys infamous spice

Vote now!","0","coder2","0.408660","0","true_negative","0","0.3404","0.359218"
"1508469601495138308","https://x.com/Wendys/status/1508469601495138308","https://t.co/14lbopsZSJ","0","coder2","0.053075","0","true_negative","0","0.3475","0.08009"
"1507071241999560707","https://x.com/Wendys/status/1507071241999560707","After reviewing the play, we see a good clean block.","0","coder2","0.516913","1","false_positive","1","0.5743","0.404711"
"1506347581982613504","https://x.com/Wendys/status/1506347581982613504","Update: they added goats to Fortnite","0","coder2","0.590112","1","false_positive","1","0.5304","0.40964"
"1505869975839559681","https://x.com/Wendys/status/1505869975839559681","Hey @Wendys really like your new skin in Fortnite Season 2 https://t.co/zJvGQRQChl","0","coder2","0.462428","0","true_negative","0","0.4201","0.365267"
"1504835309258817538","https://x.com/Wendys/status/1504835309258817538","Rounding out the first week of #BestOfTweets Brand Bracket.

On deck: top hats and hot takes. 
🥜 @MrPeanut’s nonstop nuttiness
VS
🍟 @Wendys infamous spice

Vote now!","1","coder2","0.510817","1","true_positive","0","0.3778","0.388378"
"1503793289081851912","https://x.com/Wendys/status/1503793289081851912","Let's get moderately schwifty then hit up Morty's Mayhem at Resorts World for the good brekky.","1","coder2","0.732167","1","true_positive","1","0.5230","0.465697"
"1503780715489423360","https://x.com/Wendys/status/1503780715489423360","Hoops and @wendys Breakfast go hand in hand and there’s only one place to get them together - VEGAS baby! #ad https://t.co/Cj5g1diqBR","1","coder1","0.544709","1","true_positive","0","0.4196","0.322698"
"1503438625672937479","https://x.com/Wendys/status/1503438625672937479","RT @Wendys: Wendy’s Pick ‘Em is BACK, baby! 

Hit the ❤️, and we’ll hit you up when it’s time to make your picks for EVERY round of March M…","1","coder2","0.665233","1","true_positive","0","0.4992","0.478652"
"1500883144530092034","https://x.com/Wendys/status/1500883144530092034","What if I told ya the classic ✨Dave’s Single ✨ was just $1 in the app? Welp, this is me telling you.","1","coder1","0.674052","1","true_positive","1","0.6002","0.250296"
"1498659324910047233","https://x.com/Wendys/status/1498659324910047233","Crispy, chicken &amp; habanero hot honey on a fluffy biscuit - Wendy’s NEW Hot Honey Chicken. How’s that for a “good morning”?","1","coder1","0.555210","1","true_positive","0","0.4458","0.420936"
"1498426568946892801","https://x.com/Wendys/status/1498426568946892801","Wendy’s Pick ‘Em is BACK, baby! 

Hit the ❤️, and we’ll hit you up when it’s time to make your picks for EVERY round of March Madness. 

Winning picks win sweet deals, so Choose Wisely #ForTheWendys https://t.co/7l8jasWATw","0","coder1","0.714412","1","false_positive","1","0.5175","0.410358"
"1494385125680893961","https://x.com/Wendys/status/1494385125680893961","Lil ✨sweet✨. Lil 🔥spicy🔥. Wendy’s NEW Hot Honey Chicken Sandwich really can do it all.","1","coder2","0.629894","1","true_positive","0","0.4899","0.465746"
"1493720865254428676","https://x.com/Wendys/status/1493720865254428676","Come hang with the cool kids while we watch @eNASCARCocaCola Series opener of the @iRacing Series at Daytona tonight! Starts at 9pm EST on Twitch. I’m cheering for @Dr_Bob41 in that Wendy’s car. 🏎 

https://t.co/uEukJGdbM6","1","coder1","0.530644","1","true_positive","0","0.4019","0.421861"
"1491535958713458690","https://x.com/Wendys/status/1491535958713458690","hi, i'm johnny knoxville and...

Sir, this is a Wendy's.","1","coder1","0.480794","0","false_negative","0","0.4424","0.467222"
"1491487068584824843","https://x.com/Wendys/status/1491487068584824843","Soggy fries where? I don’t have any.","1","coder1","0.650371","1","true_positive","1","0.5335","0.446982"
"1486700523201839104","https://x.com/Wendys/status/1486700523201839104","Whatever wakes ya up, drink it ✨free✨ from a Wendy’s cup. Free drink with any breakfast sandwich.","1","coder1","0.646360","1","true_positive","1","0.5183","0.350576"
"1485407829506904069","https://x.com/Wendys/status/1485407829506904069","Tune in for the cool and crispy moves on the Knuckle Huck while crushing some of those hot and crispy Official Fries of X Games Aspen. (That’s our fries)","1","coder1","0.578404","1","true_positive","1","0.5009","0.745827"
"1483861582073548809","https://x.com/Wendys/status/1483861582073548809","From our lawyers: Not based on actual data. “Coca-Cola” is a registered trademark of The Coca-Cola Company.","1","coder2","0.478882","0","false_negative","0","0.4914","0.52164"
"1483829962012569606","https://x.com/Wendys/status/1483829962012569606","Top free drink in your state according to our psychic. https://t.co/zWigqhWQDc","1","coder2","0.538198","1","true_positive","0","0.4634","0.126109"
"1481395692220395527","https://x.com/Wendys/status/1481395692220395527","I heard when they breed the dogs to have faces like that it's really bad for the animal. #NationalRoastDay","1","coder1","0.751712","1","true_positive","1","0.6224","0.695985"
"1481342770623225856","https://x.com/Wendys/status/1481342770623225856","New stuff sounds like my little brother trying to cuss for the first time.
#NationalRoastDay","1","coder1","0.689342","1","true_positive","1","0.5496","0.695039"
"1481341396430766085","https://x.com/Wendys/status/1481341396430766085","Everyone good? Feeling great? 
Still many hours left in the day, but take a quick lunch break because we’re trying to push this free medium fries with purchase thing in the app and I want to keep my job.","1","coder1","0.594568","1","true_positive","1","0.5204","0.324007"
"1481306650132848645","https://x.com/Wendys/status/1481306650132848645","For something that pretends to be a sport, your ""athletes"" sure suck at rounding bases.
#NationalRoastDay","1","coder1","0.750684","1","true_positive","1","0.5536","0.718485"
"1481299289582231566","https://x.com/Wendys/status/1481299289582231566","Dang, your hair didn't even show up to your birthday party. #NationalRoastDay","1","coder1","0.721995","1","true_positive","1","0.5195","0.700261"
"1481299190139473924","https://x.com/Wendys/status/1481299190139473924","@Wendys Roast me https://t.co/wjiBaHP4Sb","0","coder2","0.377115","0","true_negative","0","0.4753","0.669074"
"1481295012646334468","https://x.com/Wendys/status/1481295012646334468","It’s #NationalRoastDay™ 
Drop the “roast me” below 👇

Oh, and don’t forget to get free medium fries with purchase, in the app.
Gotta do something with all this salt.","1","coder1","0.665289","1","true_positive","1","0.5158","0.610438"
"1480986154765885443","https://x.com/Wendys/status/1480986154765885443","There’s still one more holiday that’s just around the corner, and I know exactly what you’re getting 🔥🔥🔥

See ya tomorrow for National Roast Day 😉","0","coder1","0.578852","1","false_positive","1","0.5421","0.805374"
"1480539931294511104","https://x.com/Wendys/status/1480539931294511104","What’s up? You’re up. So go pick up any Wendy’s Breakfast Sammie and get a free drink.","1","coder1","0.729038","1","true_positive","1","0.5260","0.395393"
"1471541646902935552","https://x.com/Wendys/status/1471541646902935552","Potatoes wish they could be our fries when they grow up.","1","coder1","0.645257","1","true_positive","1","0.5948","0.406322"
"1468943521403052038","https://x.com/Wendys/status/1468943521403052038","Me sleeping knowing I’m getting $1 biscuits tomorrow a.m.: 👁👄👁","1","coder1","0.392204","0","false_negative","1","0.5751","0.4462"
"1466438148829941770","https://x.com/Wendys/status/1466438148829941770","Even if I didn’t pass math, I still got this breakfast biscuit for just $1. So that’s pretty nice.","1","coder1","0.678757","1","true_positive","1","0.5560","0.345159"
"1466406802673717250","https://x.com/Wendys/status/1466406802673717250","How much is a breakfast biscuit at Wendy's? 8÷2(2+2)÷16 Dollars","1","coder2","0.632967","1","true_positive","1","0.5356","0.39926"
"1461680665083006976","https://x.com/Wendys/status/1461680665083006976","you hand over the dollar, we'll hand over the breakfast biscuit. no funny business.","0","coder1","0.627220","1","false_positive","1","0.5633","0.391716"
"1461318275560706052","https://x.com/Wendys/status/1461318275560706052","breakfast biscuits. one dollar. that's all. #advertisement","0","coder1","0.700331","1","false_positive","1","0.5475","0.419567"
"1460682535650971649","https://x.com/Wendys/status/1460682535650971649","the internet just couldn't handle how rad these picks are","1","coder1","0.636537","1","true_positive","1","0.5621","0.397171"
"1459189091984150532","https://x.com/Wendys/status/1459189091984150532","Heard My Space was back https://t.co/6CpTXW2TPX","1","coder1","0.414020","0","false_negative","1","0.5306","0.08009"
"1456269198896680968","https://x.com/Wendys/status/1456269198896680968","How many fingers am I holding up? Just one… for the $1 hot &amp; buttery Breakfast Biscuit.","1","coder2","0.611434","1","true_positive","1","0.5030","0.444382"
"1455253881135538184","https://x.com/Wendys/status/1455253881135538184","Ghosts, ghouls, monsters. None of these are nearly as terrifying as cold and soggy fries. Try Wendy’s new hot and crispy fries and save yourself the scares.

https://t.co/l2VERKj3PO","1","coder2","0.620945","1","true_positive","1","0.5646","0.662123"
"1455209020629950464","https://x.com/Wendys/status/1455209020629950464","https://t.co/DXk93t9deq","0","coder2","0.056582","0","true_negative","0","0.3475","0.08009"
"1454154005559627781","https://x.com/Wendys/status/1454154005559627781","Add a spooky thrill with a quick story of fright and freezing to your next drive thru visit. Don't worry, you're safe…you’re at Wendy's...right? https://t.co/7R4UXJ3WiK","1","coder1","0.720957","1","true_positive","1","0.5571","0.463243"
"1453805031463993346","https://x.com/Wendys/status/1453805031463993346","Changing name to Meat","1","coder2","0.587192","1","true_positive","1","0.5295","0.40964"
"1453783325517262852","https://x.com/Wendys/status/1453783325517262852","Fries or sauce forks: what do you call them where you're from???","1","coder2","0.674353","1","true_positive","1","0.5933","0.406322"
"1453067485343801349","https://x.com/Wendys/status/1453067485343801349","Dave’s single so why can’t you be? Grow up.","1","coder1","0.663106","1","true_positive","1","0.6260","0.283672"
"1451578964280025096","https://x.com/Wendys/status/1451578964280025096","repost if you dip your phone i̶̹̦̔͌̊̍͒̉͊̀ņ̷̖̯̩̯̈́͑̀̀̌͊̃ͅ ̷̡̬̤̺̖̫͐̔͌͜t̸̹̠̥́̄͆̕̚͜͝h̴̡̠͕̩͕͉̅̀́͜ė̴̺̄ ̷̢̭̖̱̦̇͆̅̎ẅ̴̻͈̝̩̰͈́͑͛̑̅̍̈́̽ͅḛ̴̈͗̃͂n̷͍̜͇̮̩̳̈̚͝d̴̥̘̤̞̟̙͉͊̿́y̴̢̫͖͍͖͐͂̀͜s̴̨̱̠̳͝͠ ̵̧̯̰͚̩̒͗f̵̡̙̗̻̬̑͌͊̈́̓r̶̞̬͔̞͖̈́̐̉o̷͎̐́s̶̬̮̝̬̝̘͉̊͗̃̈́̒͝ͅt̵̢͍̳͚͉̙͓͔̏̾́y̴̯̐̍̿̓̚͝͝","1","coder1","0.630685","1","true_positive","1","0.5538","0.40964"
"1451256272007872517","https://x.com/Wendys/status/1451256272007872517","When you eat all the fries otw home: “T’was just the appetizer.”","1","coder2","0.597576","1","true_positive","1","0.6219","0.440845"
