company_name,period,period_year,period_month,ticker,cik,target_report_year,filing_date,humor_share,humor_count,total_posts,humor_share_ambiguity_as_zero,humor_share_ambiguity_excluded,humor_share_ambiguity_as_missing,humor_presence_any,aggressive_share,aggressive_count,aggressive_humor_usage_intensity,aggressive_humor_usage_intensity_sq,rare_negative_humor_share,ambiguity_rate,high_ambiguity_flag,source_x_handle_count,source_x_handle_list,CAR_m1_p1,CAR_m3_p3,CAR_m5_p5,CAR_m1_p1_available,CAR_m3_p3_available,CAR_m5_p5_available,same_month_alignment,prefiling_lag_1m_alignment,prefiling_lag_3m_alignment,recommended_main_alignment,naics_code,naics_sector_code,naics_sector_name,industry_homogeneity_control,join_ready_for_CAR_m1_p1,join_ready_for_CAR_m3_p3,join_ready_for_CAR_m5_p5
Comcast,2026-02,2026,02,CMCSA,1166691,2025,2026-02-03,0.232558,10,43,0.232558,0.5,,1,0.0,0,0.0,0.0,0.0,0.534884,1,1,@comcast,0.032135,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,51,Information,51,true,false,false
ConocoPhillips,2023-11,2023,11,COP,1163165,2023,2024-02-15,0.0625,1,16,0.0625,0.333333,,1,0.0,0,0.0,0.0,0.0,0.8125,1,1,@conocophillips,0.00686,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
ConocoPhillips,2023-12,2023,12,COP,1163165,2023,2024-02-15,0.272727,3,11,0.272727,0.75,,1,0.0,0,0.0,0.0,0.0,0.636364,1,1,@conocophillips,0.00686,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
ConocoPhillips,2024-01,2024,01,COP,1163165,2023,2024-02-15,0.357143,5,14,0.357143,0.555556,0.357143,1,0.0,0,0.0,0.0,0.0,0.357143,0,1,@conocophillips,0.00686,,,true,false,false,false,true,true,prefiling_lag_1m,,31-33,Manufacturing,31-33,true,false,false
ConocoPhillips,2024-02,2024,02,COP,1163165,2023,2024-02-15,0.166667,3,18,0.166667,0.375,,1,0.0,0,0.0,0.0,0.0,0.555556,1,1,@conocophillips,0.00686,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,31-33,Manufacturing,31-33,true,false,false
ConocoPhillips,2024-11,2024,11,COP,1163165,2024,2025-02-18,0.0625,1,16,0.0625,0.111111,0.0625,1,0.0,0,0.0,0.0,0.0,0.4375,0,1,@conocophillips,0.035731,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
ConocoPhillips,2024-12,2024,12,COP,1163165,2024,2025-02-18,0.263158,5,19,0.263158,0.454545,0.263158,1,0.0,0,0.0,0.0,0.0,0.421053,0,1,@conocophillips,0.035731,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
ConocoPhillips,2025-01,2025,01,COP,1163165,2024,2025-02-18,0.125,2,16,0.125,0.181818,0.125,1,0.0,0,0.0,0.0,0.0,0.3125,0,1,@conocophillips,0.035731,,,true,false,false,false,true,true,prefiling_lag_1m,,31-33,Manufacturing,31-33,true,false,false
ConocoPhillips,2025-02,2025,02,COP,1163165,2024,2025-02-18,0.222222,4,18,0.222222,0.444444,,1,0.0,0,0.0,0.0,0.0,0.5,1,1,@conocophillips,0.035731,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,31-33,Manufacturing,31-33,true,false,false
ConocoPhillips,2025-11,2025,11,COP,1163165,2025,2026-02-17,0.0,0,7,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.142857,0,1,@conocophillips,-0.001303,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
ConocoPhillips,2025-12,2025,12,COP,1163165,2025,2026-02-17,0.0,0,13,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.538462,1,1,@conocophillips,-0.001303,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
ConocoPhillips,2026-01,2026,01,COP,1163165,2025,2026-02-17,0.222222,2,9,0.222222,0.333333,0.222222,1,0.0,0,0.0,0.0,0.0,0.333333,0,1,@conocophillips,-0.001303,,,true,false,false,false,true,true,prefiling_lag_1m,,31-33,Manufacturing,31-33,true,false,false
ConocoPhillips,2026-02,2026,02,COP,1163165,2025,2026-02-17,0.181818,2,11,0.181818,0.285714,0.181818,1,0.0,0,0.0,0.0,0.0,0.363636,0,1,@conocophillips,-0.001303,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,31-33,Manufacturing,31-33,true,false,false
Dell Technologies,2024-12,2024,12,DELL,1571996,2025,2025-03-25,0.074074,2,27,0.074074,0.133333,0.074074,1,0.0,0,0.0,0.0,0.0,0.444444,0,1,@Dell,-0.025609,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Dell Technologies,2025-01,2025,01,DELL,1571996,2025,2025-03-25,0.032258,1,31,0.032258,0.052632,0.032258,1,0.0,0,0.0,0.0,0.0,0.387097,0,1,@Dell,-0.025609,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Dell Technologies,2025-02,2025,02,DELL,1571996,2025,2025-03-25,0.090909,2,22,0.090909,0.2,,1,0.0,0,0.0,0.0,0.0,0.545455,1,1,@Dell,-0.025609,,,true,false,false,false,true,true,prefiling_lag_1m,,31-33,Manufacturing,31-33,true,false,false
Dell Technologies,2025-03,2025,03,DELL,1571996,2025,2025-03-25,0.047619,1,21,0.047619,0.071429,0.047619,1,0.0,0,0.0,0.0,0.0,0.333333,0,1,@Dell,-0.025609,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,31-33,Manufacturing,31-33,true,false,false
Delta Air Lines,2023-11,2023,11,DAL,27904,2023,2024-02-12,0.333333,2,6,0.333333,1.0,,1,0.0,0,0.0,0.0,0.0,0.666667,1,1,@Delta,0.005144,,,true,false,false,false,false,true,prefiling_lag_3m,,48-49,Transportation and Warehousing,48-49,true,false,false
Delta Air Lines,2023-12,2023,12,DAL,27904,2023,2024-02-12,0.1,1,10,0.1,0.5,,1,0.0,0,0.0,0.0,0.0,0.8,1,1,@Delta,0.005144,,,true,false,false,false,false,true,prefiling_lag_3m,,48-49,Transportation and Warehousing,48-49,true,false,false
Delta Air Lines,2024-01,2024,01,DAL,27904,2023,2024-02-12,0.142857,1,7,0.142857,0.25,0.142857,1,0.0,0,0.0,0.0,0.0,0.428571,0,1,@Delta,0.005144,,,true,false,false,false,true,true,prefiling_lag_1m,,48-49,Transportation and Warehousing,48-49,true,false,false
Delta Air Lines,2024-02,2024,02,DAL,27904,2023,2024-02-12,0.454545,5,11,0.454545,0.555556,0.454545,1,0.0,0,0.0,0.0,0.0,0.181818,0,1,@Delta,0.005144,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,48-49,Transportation and Warehousing,48-49,true,false,false
Delta Air Lines,2024-11,2024,11,DAL,27904,2024,2025-02-11,0.4,2,5,0.4,0.5,0.4,1,0.0,0,0.0,0.0,0.0,0.2,0,1,@Delta,-0.035223,,,true,false,false,false,false,true,prefiling_lag_3m,,48-49,Transportation and Warehousing,48-49,true,false,false
Delta Air Lines,2024-12,2024,12,DAL,27904,2024,2025-02-11,0.181818,2,11,0.181818,0.333333,0.181818,1,0.0,0,0.0,0.0,0.0,0.454545,0,1,@Delta,-0.035223,,,true,false,false,false,false,true,prefiling_lag_3m,,48-49,Transportation and Warehousing,48-49,true,false,false
Delta Air Lines,2025-01,2025,01,DAL,27904,2024,2025-02-11,0.090909,1,11,0.090909,0.25,,1,0.0,0,0.0,0.0,0.0,0.636364,1,1,@Delta,-0.035223,,,true,false,false,false,true,true,prefiling_lag_1m,,48-49,Transportation and Warehousing,48-49,true,false,false
Delta Air Lines,2025-02,2025,02,DAL,27904,2024,2025-02-11,0.142857,1,7,0.142857,0.333333,,1,0.0,0,0.0,0.0,0.0,0.571429,1,1,@Delta,-0.035223,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,48-49,Transportation and Warehousing,48-49,true,false,false
Delta Air Lines,2025-11,2025,11,DAL,27904,2025,2026-02-11,0.1,1,10,0.1,0.333333,,1,0.0,0,0.0,0.0,0.0,0.7,1,1,@Delta,-0.037251,,,true,false,false,false,false,true,prefiling_lag_3m,,48-49,Transportation and Warehousing,48-49,true,false,false
Delta Air Lines,2025-12,2025,12,DAL,27904,2025,2026-02-11,0.666667,4,6,0.666667,1.0,0.666667,1,0.0,0,0.0,0.0,0.0,0.333333,0,1,@Delta,-0.037251,,,true,false,false,false,false,true,prefiling_lag_3m,,48-49,Transportation and Warehousing,48-49,true,false,false
Delta Air Lines,2026-01,2026,01,DAL,27904,2025,2026-02-11,0.272727,3,11,0.272727,1.0,,1,0.0,0,0.0,0.0,0.0,0.727273,1,1,@Delta,-0.037251,,,true,false,false,false,true,true,prefiling_lag_1m,,48-49,Transportation and Warehousing,48-49,true,false,false
Delta Air Lines,2026-02,2026,02,DAL,27904,2025,2026-02-11,0.0,0,3,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.666667,1,1,@Delta,-0.037251,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,48-49,Transportation and Warehousing,48-49,true,false,false
Elevance Health,2023-12,2023,12,ELV,1156039,2023,2024-02-21,0.0,0,2,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.5,1,1,@elevancehealth,-0.008567,,,true,false,false,false,false,true,prefiling_lag_3m,,52,Finance and Insurance,52,true,false,false
Elevance Health,2024-02,2024,02,ELV,1156039,2023,2024-02-21,0.0,0,6,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.5,1,1,@elevancehealth,-0.008567,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,52,Finance and Insurance,52,true,false,false
Elevance Health,2024-11,2024,11,ELV,1156039,2024,2025-02-20,0.5,1,2,0.5,0.5,0.5,1,0.0,0,0.0,0.0,0.0,0.0,0,1,@elevancehealth,0.01996,,,true,false,false,false,false,true,prefiling_lag_3m,,52,Finance and Insurance,52,true,false,false
Elevance Health,2025-11,2025,11,ELV,1156039,2025,2026-02-06,0.0,0,1,0.0,,,0,0.0,0,0.0,0.0,0.0,1.0,1,1,@elevancehealth,-0.039717,,,true,false,false,false,false,true,prefiling_lag_3m,,52,Finance and Insurance,52,true,false,false
Eli Lilly,2024-11,2024,11,LLY,59478,2024,2025-02-19,1.0,3,3,1.0,1.0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0,1,@EliLillyandCo,0.035312,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Eli Lilly,2024-12,2024,12,LLY,59478,2024,2025-02-19,0.0,0,7,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.428571,0,1,@EliLillyandCo,0.035312,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Eli Lilly,2025-01,2025,01,LLY,59478,2024,2025-02-19,0.333333,2,6,0.333333,0.666667,,1,0.0,0,0.0,0.0,0.0,0.5,1,1,@EliLillyandCo,0.035312,,,true,false,false,false,true,true,prefiling_lag_1m,,31-33,Manufacturing,31-33,true,false,false
Eli Lilly,2025-02,2025,02,LLY,59478,2024,2025-02-19,0.25,1,4,0.25,0.333333,0.25,1,0.0,0,0.0,0.0,0.0,0.25,0,1,@EliLillyandCo,0.035312,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,31-33,Manufacturing,31-33,true,false,false
Eli Lilly,2025-11,2025,11,LLY,59478,2025,2026-02-12,0.142857,1,7,0.142857,0.333333,,1,0.0,0,0.0,0.0,0.0,0.571429,1,1,@EliLillyandCo,0.02565,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Eli Lilly,2025-12,2025,12,LLY,59478,2025,2026-02-12,0.0,0,10,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.5,1,1,@EliLillyandCo,0.02565,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Eli Lilly,2026-01,2026,01,LLY,59478,2025,2026-02-12,0.0,0,5,0.0,,,0,0.0,0,0.0,0.0,0.0,1.0,1,1,@EliLillyandCo,0.02565,,,true,false,false,false,true,true,prefiling_lag_1m,,31-33,Manufacturing,31-33,true,false,false
Eli Lilly,2026-02,2026,02,LLY,59478,2025,2026-02-12,0.0,0,5,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.4,0,1,@EliLillyandCo,0.02565,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,31-33,Manufacturing,31-33,true,false,false
Energy Transfer,2025-11,2025,11,ET,1276187,2025,2026-02-19,0.215385,14,65,0.215385,0.424242,0.215385,1,0.0,0,0.0,0.0,0.0,0.492308,0,1,@energytransfer,0.014898,,,true,false,false,false,false,true,prefiling_lag_3m,,48-49,Transportation and Warehousing,48-49,true,false,false
Energy Transfer,2025-12,2025,12,ET,1276187,2025,2026-02-19,0.190476,8,42,0.190476,0.347826,0.190476,1,0.0,0,0.0,0.0,0.0,0.452381,0,1,@energytransfer,0.014898,,,true,false,false,false,false,true,prefiling_lag_3m,,48-49,Transportation and Warehousing,48-49,true,false,false
Energy Transfer,2026-01,2026,01,ET,1276187,2025,2026-02-19,0.09375,3,32,0.09375,0.272727,,1,0.0,0,0.0,0.0,0.0,0.65625,1,1,@energytransfer,0.014898,,,true,false,false,false,true,true,prefiling_lag_1m,,48-49,Transportation and Warehousing,48-49,true,false,false
Energy Transfer,2026-02,2026,02,ET,1276187,2025,2026-02-19,0.210526,12,57,0.210526,0.324324,0.210526,1,0.017544,1,0.017544,0.000307792,0.017544,0.350877,0,1,@energytransfer,0.014898,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,48-49,Transportation and Warehousing,48-49,true,false,false
Exxon Mobil,2023-11,2023,11,XOM,34088,2023,2024-02-28,0.2,2,10,0.2,0.4,,1,0.0,0,0.0,0.0,0.0,0.5,1,1,@exxonmobil,0.002358,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Fannie Mae,2023-11,2023,11,FNMA,310522,2023,2024-02-15,0.111111,1,9,0.111111,0.5,,1,0.0,0,0.0,0.0,0.0,0.777778,1,1,@fanniemae,0.014541,,,true,false,false,false,false,true,prefiling_lag_3m,,52,Finance and Insurance,52,true,false,false
Fannie Mae,2023-12,2023,12,FNMA,310522,2023,2024-02-15,0.0,0,3,0.0,,,0,0.0,0,0.0,0.0,0.0,1.0,1,1,@fanniemae,0.014541,,,true,false,false,false,false,true,prefiling_lag_3m,,52,Finance and Insurance,52,true,false,false
Fannie Mae,2024-01,2024,01,FNMA,310522,2023,2024-02-15,0.166667,1,6,0.166667,0.25,0.166667,1,0.0,0,0.0,0.0,0.0,0.333333,0,1,@fanniemae,0.014541,,,true,false,false,false,true,true,prefiling_lag_1m,,52,Finance and Insurance,52,true,false,false
Fannie Mae,2024-02,2024,02,FNMA,310522,2023,2024-02-15,0.0,0,4,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.75,1,1,@fanniemae,0.014541,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,52,Finance and Insurance,52,true,false,false
Fannie Mae,2024-11,2024,11,FNMA,310522,2024,2025-02-14,0.0,0,2,0.0,,,0,0.0,0,0.0,0.0,0.0,1.0,1,1,@fanniemae,0.01379,,,true,false,false,false,false,true,prefiling_lag_3m,,52,Finance and Insurance,52,true,false,false
Fannie Mae,2024-12,2024,12,FNMA,310522,2024,2025-02-14,0.5,1,2,0.5,1.0,,1,0.0,0,0.0,0.0,0.0,0.5,1,1,@fanniemae,0.01379,,,true,false,false,false,false,true,prefiling_lag_3m,,52,Finance and Insurance,52,true,false,false
Fannie Mae,2025-01,2025,01,FNMA,310522,2024,2025-02-14,0.0,0,3,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.666667,1,1,@fanniemae,0.01379,,,true,false,false,false,true,true,prefiling_lag_1m,,52,Finance and Insurance,52,true,false,false
Fannie Mae,2025-02,2025,02,FNMA,310522,2024,2025-02-14,0.0,0,4,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.25,0,1,@fanniemae,0.01379,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,52,Finance and Insurance,52,true,false,false
Fannie Mae,2025-11,2025,11,FNMA,310522,2025,2026-02-11,0.066667,1,15,0.066667,0.333333,,1,0.0,0,0.0,0.0,0.0,0.8,1,1,@fanniemae,-0.046316,,,true,false,false,false,false,true,prefiling_lag_3m,,52,Finance and Insurance,52,true,false,false
Fannie Mae,2025-12,2025,12,FNMA,310522,2025,2026-02-11,0.166667,2,12,0.166667,0.333333,,1,0.0,0,0.0,0.0,0.0,0.5,1,1,@fanniemae,-0.046316,,,true,false,false,false,false,true,prefiling_lag_3m,,52,Finance and Insurance,52,true,false,false
Fannie Mae,2026-01,2026,01,FNMA,310522,2025,2026-02-11,0.0625,1,16,0.0625,0.142857,,1,0.0,0,0.0,0.0,0.0,0.5625,1,1,@fanniemae,-0.046316,,,true,false,false,false,true,true,prefiling_lag_1m,,52,Finance and Insurance,52,true,false,false
Fannie Mae,2026-02,2026,02,FNMA,310522,2025,2026-02-11,0.071429,1,14,0.071429,0.2,,1,0.0,0,0.0,0.0,0.0,0.642857,1,1,@fanniemae,-0.046316,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,52,Finance and Insurance,52,true,false,false
FedEx,2023-04,2023,04,FDX,1048911,2023,2023-07-17,0.185185,5,27,0.185185,0.5,,1,0.0,0,0.0,0.0,0.0,0.62963,1,1,@fedex,0.004635,,,true,false,false,false,false,true,prefiling_lag_3m,,48-49,Transportation and Warehousing,48-49,true,false,false
FedEx,2023-05,2023,05,FDX,1048911,2023,2023-07-17,0.173913,4,23,0.173913,0.25,0.173913,1,0.0,0,0.0,0.0,0.0,0.304348,0,1,@fedex,0.004635,,,true,false,false,false,false,true,prefiling_lag_3m,,48-49,Transportation and Warehousing,48-49,true,false,false
FedEx,2023-06,2023,06,FDX,1048911,2023,2023-07-17,0.136364,3,22,0.136364,0.333333,,1,0.0,0,0.0,0.0,0.0,0.590909,1,1,@fedex,0.004635,,,true,false,false,false,true,true,prefiling_lag_1m,,48-49,Transportation and Warehousing,48-49,true,false,false
FedEx,2023-07,2023,07,FDX,1048911,2023,2023-07-17,0.0,0,13,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.692308,1,1,@fedex,0.004635,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,48-49,Transportation and Warehousing,48-49,true,false,false
FedEx,2024-04,2024,04,FDX,1048911,2024,2024-07-15,0.125,3,24,0.125,0.2,0.125,1,0.0,0,0.0,0.0,0.0,0.375,0,1,@fedex,0.034632,,,true,false,false,false,false,true,prefiling_lag_3m,,48-49,Transportation and Warehousing,48-49,true,false,false
FedEx,2024-05,2024,05,FDX,1048911,2024,2024-07-15,0.15,3,20,0.15,0.25,0.15,1,0.0,0,0.0,0.0,0.0,0.4,0,1,@fedex,0.034632,,,true,false,false,false,false,true,prefiling_lag_3m,,48-49,Transportation and Warehousing,48-49,true,false,false
FedEx,2024-06,2024,06,FDX,1048911,2024,2024-07-15,0.0,0,13,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.615385,1,1,@fedex,0.034632,,,true,false,false,false,true,true,prefiling_lag_1m,,48-49,Transportation and Warehousing,48-49,true,false,false
FedEx,2024-07,2024,07,FDX,1048911,2024,2024-07-15,0.055556,1,18,0.055556,0.076923,0.055556,1,0.0,0,0.0,0.0,0.0,0.277778,0,1,@fedex,0.034632,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,48-49,Transportation and Warehousing,48-49,true,false,false
FedEx,2025-04,2025,04,FDX,1048911,2025,2025-07-21,0.181818,2,11,0.181818,0.25,0.181818,1,0.0,0,0.0,0.0,0.0,0.272727,0,1,@fedex,0.018012,,,true,false,false,false,false,true,prefiling_lag_3m,,48-49,Transportation and Warehousing,48-49,true,false,false
FedEx,2025-05,2025,05,FDX,1048911,2025,2025-07-21,0.2,1,5,0.2,0.333333,0.2,1,0.0,0,0.0,0.0,0.0,0.4,0,1,@fedex,0.018012,,,true,false,false,false,false,true,prefiling_lag_3m,,48-49,Transportation and Warehousing,48-49,true,false,false
FedEx,2025-06,2025,06,FDX,1048911,2025,2025-07-21,0.0,0,6,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.666667,1,1,@fedex,0.018012,,,true,false,false,false,true,true,prefiling_lag_1m,,48-49,Transportation and Warehousing,48-49,true,false,false
FedEx,2025-07,2025,07,FDX,1048911,2025,2025-07-21,0.0,0,10,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.7,1,1,@fedex,0.018012,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,48-49,Transportation and Warehousing,48-49,true,false,false
Ford Motor,2023-11,2023,11,F,37996,2023,2024-02-07,0.052632,1,19,0.052632,0.166667,,1,0.0,0,0.0,0.0,0.0,0.684211,1,1,@Ford,0.089177,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Ford Motor,2023-12,2023,12,F,37996,2023,2024-02-07,0.166667,2,12,0.166667,0.4,,1,0.0,0,0.0,0.0,0.0,0.583333,1,1,@Ford,0.089177,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Ford Motor,2024-01,2024,01,F,37996,2023,2024-02-07,0.166667,4,24,0.166667,0.266667,0.166667,1,0.0,0,0.0,0.0,0.0,0.375,0,1,@Ford,0.089177,,,true,false,false,false,true,true,prefiling_lag_1m,,31-33,Manufacturing,31-33,true,false,false
Ford Motor,2024-02,2024,02,F,37996,2023,2024-02-07,0.222222,4,18,0.222222,0.307692,0.222222,1,0.0,0,0.0,0.0,0.0,0.277778,0,1,@Ford,0.089177,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,31-33,Manufacturing,31-33,true,false,false
Ford Motor,2024-11,2024,11,F,37996,2024,2025-02-06,0.4,2,5,0.4,1.0,,1,0.0,0,0.0,0.0,0.0,0.6,1,1,@Ford,-0.08812,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Ford Motor,2024-12,2024,12,F,37996,2024,2025-02-06,0.2,1,5,0.2,0.333333,0.2,1,0.0,0,0.0,0.0,0.0,0.4,0,1,@Ford,-0.08812,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Ford Motor,2025-01,2025,01,F,37996,2024,2025-02-06,0.0,0,1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,@Ford,-0.08812,,,true,false,false,false,true,true,prefiling_lag_1m,,31-33,Manufacturing,31-33,true,false,false
Ford Motor,2025-02,2025,02,F,37996,2024,2025-02-06,0.25,1,4,0.25,0.333333,0.25,1,0.0,0,0.0,0.0,0.0,0.25,0,1,@Ford,-0.08812,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,31-33,Manufacturing,31-33,true,false,false
Ford Motor,2025-11,2025,11,F,37996,2025,2026-02-11,0.0,0,5,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.6,1,1,@Ford,0.042199,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Ford Motor,2025-12,2025,12,F,37996,2025,2026-02-11,1.0,2,2,1.0,1.0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0,1,@Ford,0.042199,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
Ford Motor,2026-01,2026,01,F,37996,2025,2026-02-11,0.25,3,12,0.25,0.6,,1,0.0,0,0.0,0.0,0.0,0.583333,1,1,@Ford,0.042199,,,true,false,false,false,true,true,prefiling_lag_1m,,31-33,Manufacturing,31-33,true,false,false
Ford Motor,2026-02,2026,02,F,37996,2025,2026-02-11,0.0,0,6,0.0,0.0,,0,0.0,0,0.0,0.0,0.0,0.666667,1,1,@Ford,0.042199,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,31-33,Manufacturing,31-33,true,false,false
Freddie Mac,2025-11,2025,11,FMCC,1026214,2025,2026-02-12,0.111111,2,18,0.111111,0.166667,0.111111,1,0.0,0,0.0,0.0,0.055556,0.333333,0,1,@FreddieMac,-0.023946,,,true,false,false,false,false,true,prefiling_lag_3m,,52,Finance and Insurance,52,true,false,false
Freddie Mac,2025-12,2025,12,FMCC,1026214,2025,2026-02-12,0.142857,2,14,0.142857,0.181818,0.142857,1,0.0,0,0.0,0.0,0.0,0.214286,0,1,@FreddieMac,-0.023946,,,true,false,false,false,false,true,prefiling_lag_3m,,52,Finance and Insurance,52,true,false,false
Freddie Mac,2026-01,2026,01,FMCC,1026214,2025,2026-02-12,0.076923,1,13,0.076923,0.142857,0.076923,1,0.0,0,0.0,0.0,0.0,0.461538,0,1,@FreddieMac,-0.023946,,,true,false,false,false,true,true,prefiling_lag_1m,,52,Finance and Insurance,52,true,false,false
Freddie Mac,2026-02,2026,02,FMCC,1026214,2025,2026-02-12,0.166667,3,18,0.166667,0.25,0.166667,1,0.0,0,0.0,0.0,0.0,0.333333,0,1,@FreddieMac,-0.023946,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,52,Finance and Insurance,52,true,false,false
General Dynamics,2023-11,2023,11,GD,40533,2023,2024-02-08,0.5,1,2,0.5,1.0,,1,0.0,0,0.0,0.0,0.0,0.5,1,1,@generaldynamics,0.000694,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
General Dynamics,2023-12,2023,12,GD,40533,2023,2024-02-08,0.2,1,5,0.2,0.5,,1,0.0,0,0.0,0.0,0.0,0.6,1,1,@generaldynamics,0.000694,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
General Dynamics,2024-01,2024,01,GD,40533,2023,2024-02-08,0.0,0,6,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.333333,0,1,@generaldynamics,0.000694,,,true,false,false,false,true,true,prefiling_lag_1m,,31-33,Manufacturing,31-33,true,false,false
General Dynamics,2024-02,2024,02,GD,40533,2023,2024-02-08,0.333333,2,6,0.333333,0.5,0.333333,1,0.0,0,0.0,0.0,0.0,0.333333,0,1,@generaldynamics,0.000694,,,true,false,false,true,false,false,same_month (caution: simultaneity risk),,31-33,Manufacturing,31-33,true,false,false
General Dynamics,2024-11,2024,11,GD,40533,2024,2025-02-07,0.0,0,1,0.0,,,0,0.0,0,0.0,0.0,0.0,1.0,1,1,@generaldynamics,-0.007809,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
General Dynamics,2024-12,2024,12,GD,40533,2024,2025-02-07,0.166667,1,6,0.166667,1.0,,1,0.0,0,0.0,0.0,0.0,0.833333,1,1,@generaldynamics,-0.007809,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
General Dynamics,2025-01,2025,01,GD,40533,2024,2025-02-07,0.25,2,8,0.25,0.5,,1,0.0,0,0.0,0.0,0.0,0.5,1,1,@generaldynamics,-0.007809,,,true,false,false,false,true,true,prefiling_lag_1m,,31-33,Manufacturing,31-33,true,false,false
General Dynamics,2025-10,2025,10,GD,40533,2025,2026-01-30,0.0,0,2,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,@generaldynamics,-0.032234,,,true,false,false,false,false,true,prefiling_lag_3m,,31-33,Manufacturing,31-33,true,false,false
