fortune_rank,firm_name,direct_x_profile_url,attempted_at,status,direct_profile_exists,error_type,error_message,page_title,current_url,elapsed_seconds,notes
203,Macy's,https://x.com/macys,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
204,Group 1 Automotive,https://x.com/group1automotive,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
205,CDW,https://x.com/cdw,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
206,Avnet,https://x.com/avnet,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
207,Halliburton,https://x.com/halliburton,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
208,Super Micro Computer,https://x.com/supermicrocomputer,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
209,American Electric Power,https://x.com/americanelectricpower,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
210,L3Harris Technologies,https://x.com/l3harristechnologies,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
211,Becton Dickinson,https://x.com/bectondickinson,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
212,Carrier Global,https://x.com/carrierglobal,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
213,BJ's Wholesale Club,https://x.com/bjswholesaleclub,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
214,Tenet Healthcare,https://x.com/tenethealthcare,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
215,Fiserv,https://x.com/fiserv,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
216,Cognizant Technology Solutions,https://x.com/cognizanttechnologysolutions,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
217,GE HealthCare Technologies,https://x.com/gehealthcaretechnologies,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
218,Automatic Data Processing,https://x.com/automaticdataprocessing,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
219,Colgate-Palmolive,https://x.com/colgatepalmolive,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
220,Carvana,https://x.com/carvana,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
221,Altria Group,https://x.com/altriagroup,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
222,Boston Scientific,https://x.com/bostonscientific,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
223,Cheniere Energy,https://x.com/cheniereenergy,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
224,Parker-Hannifin,https://x.com/parkerhannifin,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
225,Kimberly-Clark,https://x.com/kimberlyclark,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
226,American Family Insurance Group,https://x.com/americanfamilyinsurancegroup,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
227,General Mills,https://x.com/generalmills,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
228,Edison International,https://x.com/edisoninternational,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
229,AutoZone,https://x.com/autozone,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
230,Ameriprise Financial,https://x.com/ameriprisefinancial,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
231,Intuit,https://x.com/intuit,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
232,Guardian Life Ins. Co. of America,https://x.com/guardianlifeinscoofamerica,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
233,Cleveland-Cliffs,https://x.com/clevelandcliffs,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
234,Global Partners,https://x.com/globalpartners,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
235,Aramark,https://x.com/aramark,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
236,Corebridge Financial,https://x.com/corebridgefinancial,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
237,Loews,https://x.com/loews,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
238,Lam Research,https://x.com/lamresearch,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
239,Goodyear Tire & Rubber,https://x.com/goodyeartireandrubber,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
240,Pacific Life,https://x.com/pacificlife,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
241,Auto-Owners Insurance,https://x.com/autoownersinsurance,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
242,Peter Kiewit Sons',https://x.com/peterkiewitsons,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
243,Lincoln National,https://x.com/lincolnnational,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
244,Steel Dynamics,https://x.com/steeldynamics,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
245,Emerson Electric,https://x.com/emersonelectric,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
246,Asbury Automotive Group,https://x.com/asburyautomotivegroup,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
247,ManpowerGroup,https://x.com/manpowergroup,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
248,W.W. Grainger,https://x.com/wwgrainger,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
249,Jones Financial (Edward Jones),https://x.com/jonesfinancialedwardjones,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
250,O'Reilly Automotive,https://x.com/oreillyautomotive,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
251,Vistra,https://x.com/vistra,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
252,Texas Instruments,https://x.com/texasinstruments,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
253,MGM Resorts International,https://x.com/mgmresortsinternational,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
254,Corteva,https://x.com/corteva,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
255,Universal Health Services,https://x.com/universalhealthservices,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
256,PulteGroup,https://x.com/pultegroup,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
257,Omnicom Group,https://x.com/omnicomgroup,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
258,Dick's Sporting Goods,https://x.com/dickssportinggoods,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
259,Devon Energy,https://x.com/devonenergy,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
260,Leidos Holdings,https://x.com/leidosholdings,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
261,Aflac,https://x.com/aflac,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
262,Targa Resources,https://x.com/targaresources,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
263,Murphy USA,https://x.com/murphyusa,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
264,LPL Financial Holdings,https://x.com/lplfinancialholdings,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
265,EMCOR Group,https://x.com/emcorgroup,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
266,Kinder Morgan,https://x.com/kindermorgan,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
267,Consolidated Edison,https://x.com/consolidatededison,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
268,Keurig Dr Pepper,https://x.com/keurigdrpepper,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
269,Republic Services,https://x.com/republicservices,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
270,Markel Group,https://x.com/markelgroup,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
271,Farmers Insurance Exchange,https://x.com/farmersinsuranceexchange,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
272,Dominion Energy,https://x.com/dominionenergy,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
273,Land O'Lakes,https://x.com/landolakes,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
274,IQVIA Holdings,https://x.com/iqviaholdings,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
275,Fox,https://x.com/fox,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
276,AECOM,https://x.com/aecom,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
277,C.H. Robinson Worldwide,https://x.com/chrobinsonworldwide,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
278,Bitgo Holdings,https://x.com/bitgoholdings,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
279,United Rentals,https://x.com/unitedrentals,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
280,Ecolab,https://x.com/ecolab,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
281,Illinois Tool Works,https://x.com/illinoistoolworks,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
282,Casey's General Stores,https://x.com/caseysgeneralstores,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
283,Raymond James Financial,https://x.com/raymondjamesfinancial,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
284,PPG Industries,https://x.com/ppgindustries,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
285,DTE Energy,https://x.com/dteenergy,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
286,Corning,https://x.com/corning,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
287,Principal Financial,https://x.com/principalfinancial,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
288,Mutual of Omaha,https://x.com/mutualofomaha,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
289,Kohl's,https://x.com/kohls,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
290,Tractor Supply,https://x.com/tractorsupply,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
291,Whirlpool,https://x.com/whirlpool,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
292,Fluor,https://x.com/fluor,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
293,Gap,https://x.com/gap,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
294,S&P Global,https://x.com/sandpglobal,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
295,Ally Financial,https://x.com/allyfinancial,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
296,Builders FirstSource,https://x.com/buildersfirstsource,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
297,Sonic Automotive,https://x.com/sonicautomotive,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
298,Stanley Black & Decker,https://x.com/stanleyblackanddecker,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
299,Kenvue,https://x.com/kenvue,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
300,Kyndryl Holdings,https://x.com/kyndrylholdings,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
301,Diamondback Energy,https://x.com/diamondbackenergy,2026-06-10T09:37:07+00:00,not_checked_missing_credentials,unknown,missing_credentials,X_AUTH_TOKEN and/or X_CT0 is not set.,,,0.000,X_AUTH_TOKEN and/or X_CT0 missing; generated direct URL candidates but did not verify profile existence.
