후보_ID,표본_층화,Fortune_순위,회사명,X_계정,트윗_ID,트윗_URL,작성일시,본문,유머_존재여부,유머_유형,배정_코더,검토_상태,총_인게이지먼트,웬디스_유머_존재여부,웬디스_유머_유형,풀체인_유머_존재여부,풀체인_유머_유형,분류기_불일치,신뢰도,메모,검토자_ID
C01125,high_engagement_posts,1,Amazon,@amazon,1956075870545645595,https://x.com/amazon/status/1956075870545645595,Thu Aug 14 19:30:04 +0000 2025,"The NBA on Prime schedule for 2025-26 🚨 

Which game are you most looking forward to? 🤔 https://t.co/CVNzpE0NsS",0,,coder2,pending,1719,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00249,humor_presence_uncertain,92,Uber Technologies,@Uber,1826325075190071653,https://x.com/Uber/status/1826325075190071653,Wed Aug 21 18:26:44 +0000 2024,"Uber One for Students is going to get me through college. 🎓 The One Shop is here and it’s for members only.

With an Uber One for Students membership, get $0 Delivery Fee and 10% off eligible deliveries. Get 6% cash back on all Uber rides, and free stuff every day of the week too. Membership is just $4.99 per month or $48 per year and includes a 4-week free trial, plus access to all the exclusive membership perks.

Link in Bio for plan details. #UberOne",1,2,coder2,pending,173,1,affiliative,humor,self_enhancing,0,,,
C01232,random_fortune_sample,32,State Farm Insurance,@StateFarm,1903891629674537077,https://x.com/StateFarm/status/1903891629674537077,Sun Mar 23 19:28:31 +0000 2025,Happy #NationalPuppyDay to all the pet parents! Here's why it may be important to get your new pup covered with pet insurance. https://t.co/knDA1kdCKu https://t.co/RWo2qriuQx,1,2,coder2,pending,54,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01052,high_engagement_posts,43,Tesla,@tesla,2016236957169553919,https://x.com/tesla/status/2016236957169553919,Tue Jan 27 19:48:45 +0000 2026,Falcon wing doors can squeeze where your body can’t https://t.co/SCIXgkYr4s,1,3,coder2,pending,6424,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C01220,random_fortune_sample,87,Tyson Foods,@tysonfoods,1194616240767164423,https://x.com/tysonfoods/status/1194616240767164423,Wed Nov 13 14:01:21 +0000 2019,#RaisingExpectations,1,2,coder2,pending,3,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00078,wendys_transfer_aggressive,69,Nationwide,@nationwide,1646884288187576322,https://x.com/nationwide/status/1646884288187576322,Fri Apr 14 14:33:06 +0000 2023,"It's Aries Season ♈ 

What's your favorite part about being an Aries? 

Nationwide Est. April 14, 1926",1,2,coder2,pending,17,1,aggressive,non_humor,not_applicable,1,,,
C01377,wendys_transfer_aggressive,71,Delta Air Lines,@Delta,1422973107300716546,https://x.com/Delta/status/1422973107300716546,Wed Aug 04 17:30:00 +0000 2021,Your third @ is taking you on vacation.,1,2,coder2,pending,1867,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C01352,classifier_disagreement,42,Target,@target,1484201572007563266,https://x.com/target/status/1484201572007563266,Thu Jan 20 16:30:04 +0000 2022,There is a Target store inside of Area 51 (its where we tweet from),1,3,coder2,pending,3054,1,self-enhancing,non_humor,not_applicable,1,,,
C00407,humor_presence_uncertain,15,Cardinal Health,@cardinalhealth,1731778060435763325,https://x.com/cardinalhealth/status/1731778060435763325,Mon Dec 04 20:50:39 +0000 2023,"Our team is at @ASHPOfficial Midyear! Visit us at booth 1639. With the real-world expertise of 1,600 clinicians and pharmacists, we’re building a portfolio of solutions designed to make clinicians’ lives easier. https://t.co/UhnAM9XXAB #ASHP23 https://t.co/edBMmqHPTy",1,2,coder2,pending,7,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00385,full_chain_aggressive,1,Amazon,@amazon,2047001560886976608,https://x.com/amazon/status/2047001560886976608,Wed Apr 22 17:16:18 +0000 2026,".@awscloud is helping @TheOceanCleanup find and remove plastic in the Great Pacific Garbage Patch, thanks to AI and cloud computing. Here's the tech behind the mission. ⬇️

Machine learning models analyze satellite, drone, and sensor data to map where plastic accumulates. Then, our systems help to predict where debris will drift next and optimize cleanup routes in near real-time. AWS also powers data-driven maps that track how plastics move through rivers—accelerating the deployment of river plastic interceptors. The goal? Remove 90% of floating plastic by 2040.

The Ocean Cleanup has already removed 64 million pounds of trash worldwide. AWS tech helps them work even faster and smarter.",0,,coder2,pending,220,1,self-enhancing,humor,aggressive,0,,,
C00694,classifier_disagreement,12,JPMorgan Chase,@jpmorgan,1443940048676610056,https://x.com/jpmorgan/status/1443940048676610056,Fri Oct 01 14:05:09 +0000 2021,J.P. Morgan's Lucia Li on the two digital business models driving growth in the payments landscape. https://t.co/e6qreVhOFM https://t.co/NO4aSufuxq,0,,coder2,pending,23,0,non_humorous,humor,affiliative,1,,,
C00858,firm_balanced_sample,60,HCA Healthcare,@hcahealthcare,1733265771684319622,https://x.com/hcahealthcare/status/1733265771684319622,Fri Dec 08 23:22:17 +0000 2023,"HCA Healthcare patient Freddy Vasquez was experiencing kidney failure when his sister, Sonia, volunteered to be his living kidney donor. The clinical experts at @SAHealth210 performed a successful living #kidneytransplant — giving Freddy a second chance at life. #FeelGoodFriday https://t.co/T4yo1kwA1T",0,,coder2,pending,10,1,affiliative,non_humor,not_applicable,1,,,
C00320,type_uncertain,98,Coca-Cola,@cocacola,1590412556698791939,https://x.com/cocacola/status/1590412556698791939,Wed Nov 09 18:34:36 +0000 2022,Trophy Tour GOALS ⚽️🙌,1,3,coder2,pending,397,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00027,full_chain_aggressive,46,PepsiCo,@pepsico,1435641903060602884,https://x.com/pepsico/status/1435641903060602884,Wed Sep 08 16:31:17 +0000 2021,Black-owned businesses are critical to our communities. We’re working to help more of them thrive with The #PepsiCoFoundation + @NatUrbanLeague Black Restaurant Accelerator. Meet our first participants: https://t.co/F2nmYsDh0q https://t.co/i38AiwqpWn,0,,coder2,pending,10,0,non_humorous,humor,aggressive,1,,,
C01434,random_fortune_sample,41,Dell Technologies,@Dell,2013268312981967165,https://x.com/Dell/status/2013268312981967165,Mon Jan 19 15:12:25 +0000 2026,"RT @CFBPlayoff: SEE Y’ALL AT CHAMP TAILGATE AT 11 A.M. ‼️

#CFBPlayoff #NationalChampionship https://t.co/Qi9THXEgbv",1,3,coder2,pending,36,0,non_humorous,non_humor,not_applicable,0,,,
C01251,high_engagement_posts,39,Morgan Stanley,@morganstanley,2065426224680239399,https://x.com/morganstanley/status/2065426224680239399,Fri Jun 12 13:29:20 +0000 2026,"Today, @SpaceX (Nasdaq: SPCX) makes its public market debut with a $75Bn offering (pre-greenshoe) at $135 per share, marking the largest IPO in history. 

Congratulations to the SpaceX team. We are honored to serve as joint lead bookrunner and sole stabilization agent. https://t.co/R0QkTRwVvF",1,2,coder2,pending,11220,1,affiliative,non_humor,not_applicable,1,,,
C01284,random_fortune_sample,67,Eli Lilly,@EliLillyandCo,1536437717948563462,https://x.com/EliLillyandCo/status/1536437717948563462,Mon Jun 13 19:57:52 +0000 2022,"RT @US_FDA: Today, we approved oral tablets to treat adult patients with severe alopecia areata, a disorder that often appears as patchy ba…",0,,coder2,pending,45,0,non_humorous,non_humor,not_applicable,0,,,
C01180,wendys_transfer_aggressive,43,Tesla,@tesla,1990953527783666181,https://x.com/tesla/status/1990953527783666181,Wed Nov 19 01:21:25 +0000 2025,FSD Supervised sees things you don’t,1,3,coder2,pending,5509,1,aggressive,non_humor,not_applicable,1,,,
C00775,wendys_transfer_aggressive,84,HP,@hp,2009385564466753634,https://x.com/hp/status/2009385564466753634,Thu Jan 08 22:03:45 +0000 2026,"✨ Meet the HP OmniBook Ultra.

Just 10.7 mm thin and under 1.3 kg, it redefines productivity and creativity in an ultra-sleek, anodized aluminum chassis built for strength.

At its core: an Ultra-efficient Neural Engine that powers immersive AI performance. Paired with a vivid OLED touchscreen, a compact vapor chamber, and all-day battery life, it delivers cool, smart, and unstoppable energy—helping you go further in the AI era.

Performance never looked so good. https://t.co/e8Io6aTt7R",1,3,coder2,pending,128,1,aggressive,humor,affiliative,0,,,
C00961,classifier_disagreement,91,General Dynamics,@generaldynamics,1486383270530977793,https://x.com/generaldynamics/status/1486383270530977793,Wed Jan 26 16:59:22 +0000 2022,"On Jan. 15 a volcano erupted, causing widespread damage to Tonga. Aiding in the relief effort is Bath-built USS Sampson (DDG 102), joining ships from other countries to deliver much-needed relief, including food and water. https://t.co/p6sVNJYHTL #BathBuiltinAction",0,,coder2,pending,9,0,non_humorous,humor,affiliative,1,,,
C01010,wendys_transfer_aggressive,72,Publix Super Markets,@Publix,1815763804732477824,https://x.com/Publix/status/1815763804732477824,Tue Jul 23 15:00:00 +0000 2024,Which Publix product is on your opening ceremony watch-party menu?,1,2,coder2,pending,37,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00621,random_fortune_sample,44,Walt Disney,@Disney,2024529843237638609,https://x.com/Disney/status/2024529843237638609,Thu Feb 19 17:01:43 +0000 2026,"Playtime has a new look

#ToyStory5 is only in theaters June 19 https://t.co/9zT6zjp0YS",1,2,coder2,pending,9996,0,non_humorous,non_humor,not_applicable,0,,,
C00172,random_fortune_sample,18,Elevance Health,@elevancehealth,1569355396879650818,https://x.com/elevancehealth/status/1569355396879650818,Mon Sep 12 16:00:58 +0000 2022,"September is #HungerActionMonth, which kicked off our annual Elevance Health Volunteer Days. This year we'll be hosting nearly 100 different #volunteer projects across the country, all of which are aimed at combatting #hunger.",0,,coder2,pending,14,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00378,classifier_disagreement,10,Cencora,@CencoraGlobal,1719398907757596841,https://x.com/CencoraGlobal/status/1719398907757596841,Tue Oct 31 17:00:19 +0000 2023,"Biosimilars are often seen as a simple way to lower personal healthcare costs for providers, patients and customers. 

We look at what experts consider industry best practices for biopharma companies bringing biosimilars to market.
https://t.co/D3AqYElRzU https://t.co/d2xSusqfLa",0,,coder2,pending,0,1,affiliative,non_humor,not_applicable,1,,,
C01308,type_uncertain,21,Chevron,@chevron,1918361132269502970,https://x.com/chevron/status/1918361132269502970,Fri May 02 17:45:10 +0000 2025,"Our 1Q 2025 call highlighted Chevron’s consistent strategy and financial priorities.

Access the webcast &amp; other $CVX 1Q 2025 materials (including cautionary statement and non-GAAP reconciliation appendix) here: https://t.co/YJ0Owv62oM https://t.co/3t9vURL8P4",0,,coder2,pending,22,1,affiliative,non_humor,not_applicable,1,,,
C01075,high_engagement_posts,43,Tesla,@tesla,2039051532973289601,https://x.com/tesla/status/2039051532973289601,Tue Mar 31 18:45:43 +0000 2026,Happy 10 year Anniversary Model 3!,1,2,coder2,pending,9434,0,non_humorous,non_humor,not_applicable,0,,,
C01007,wendys_transfer_aggressive,2,Walmart,@walmart,2044456554393477123,https://x.com/walmart/status/2044456554393477123,Wed Apr 15 16:43:21 +0000 2026,"CALLING ALL MY HOT GIRLS, HOT BOYS &amp; HOT DOGS ‼️ Hot Girl Universe just landed at Walmart. Grab your Hot Girl Summer swim now 👙 🩳 🐾 https://t.co/7NudeM3ZGU",1,3,coder2,pending,64,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C01246,wendys_transfer_aggressive,89,Enterprise Products Partners,@EProd_Careers,1682061107123621889,https://x.com/EProd_Careers/status/1682061107123621889,Thu Jul 20 16:13:13 +0000 2023,Make the most of your talents in a fast-paced environment driven by people who strive for achievement. Join us at Enterprise Products. Apply now! https://t.co/iaggJavHqa #TechnicianJobs,1,2,coder2,pending,0,1,aggressive,non_humor,not_applicable,1,,,
C01344,wendys_transfer_aggressive,32,State Farm Insurance,@StateFarm,1938614417379201419,https://x.com/StateFarm/status/1938614417379201419,Fri Jun 27 15:04:29 +0000 2025,The assists from @JakeStateFarm didn’t miss a note at his first NBA Draft. #NBADraft 🎵 #Sweepstakes https://t.co/ugjQD2pNl1,1,2,coder2,pending,118,1,aggressive,non_humor,not_applicable,1,,,
C01199,classifier_disagreement,46,PepsiCo,@pepsico,1403364556165070850,https://x.com/pepsico/status/1403364556165070850,Fri Jun 11 14:52:38 +0000 2021,"The Institute for Real Growth hosts an incredible series with some of the most influential leaders in business, and our CEO @ramonlaguarta will be joining on 6/18 at 9AM EST to discuss how we carry out our purpose-driven strategy. Sign up here: https://t.co/l9TPItX9cg https://t.co/Z6qTkiMcqA",0,,coder2,pending,16,1,affiliative,non_humor,not_applicable,1,,,
C00686,low_engagement_posts,25,Home Depot,@HDCares,791681115903946752,https://x.com/HDCares/status/791681115903946752,Thu Oct 27 16:41:01 +0000 2016,@hectorrobles78 We'd advise speaking with your leadership team to discuss your options. -TeamCare,0,,coder2,pending,0,1,affiliative,non_humor,not_applicable,1,,,
C01127,type_uncertain,61,Lockheed Martin,@lockheedmartin,1839349213290737753,https://x.com/lockheedmartin/status/1839349213290737753,Thu Sep 26 17:00:00 +0000 2024,"This is a significant step forward for the mission, which aims to map water on the lunar surface and deepen our understanding of the Moon’s resources.",0,,coder2,pending,219,1,self-enhancing,ambiguous,ambiguous_or_review,0,,,
C00130,humor_presence_uncertain,91,General Dynamics,@generaldynamics,1524449026724278273,https://x.com/generaldynamics/status/1524449026724278273,Wed May 11 17:59:05 +0000 2022,"RT @GDMS_C: We’re attending @ModernDayMarine from May 10-12 in Washington, DC! Stop by our stand to learn about our mission-critical Advanc…",0,,coder2,pending,2,1,self-enhancing,ambiguous,ambiguous_or_review,0,,,
C00895,wendys_transfer_aggressive,35,AT&T,@ATT,2049292652202402235,https://x.com/ATT/status/2049292652202402235,Wed Apr 29 01:00:16 +0000 2026,"I can finally say it! I'm in the @ATT Annihilator Cup. 

Every Thursday in May - starting May 7 at 7PM ET. #attcreator https://t.co/ooyGELQ8SM",1,2,coder2,pending,260,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C01378,wendys_transfer_aggressive,69,Nationwide,@nationwide,1733624735697649926,https://x.com/nationwide/status/1733624735697649926,Sat Dec 09 23:08:40 +0000 2023,CHAMPS 🖤💛,1,2,coder2,pending,13,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00637,random_fortune_sample,53,Energy Transfer,@energytransfer,1961089002527764893,https://x.com/energytransfer/status/1961089002527764893,Thu Aug 28 15:30:28 +0000 2025,"166 years ago, Edwin Drake struck oil in PA. The spark that lit an industry in the United sates for generations to come.",1,2,coder2,pending,10,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C01473,humor_presence_uncertain,88,Intel,@intel,2057598571008897483,https://x.com/intel/status/2057598571008897483,Thu May 21 23:05:02 +0000 2026,"Silicon, meet gold. 

Join us in celebrating a Golden Award for Intel Core Ultra Series 3 at COMPUTEX 2026. We're thrilled with this honor and excited by the possibilities that Intel Core Ultra Series 3 brings to consumers, enterprises, robotics, and more.

Learn more: https://t.co/dTTFcFpfoa",1,2,coder2,pending,247,1,affiliative,non_humor,not_applicable,1,,,
C01161,low_engagement_posts,57,Albertsons,@albertsons,1010528830220468224,https://x.com/albertsons/status/1010528830220468224,Sat Jun 23 14:23:42 +0000 2018,"@MeoxMix oh no!😩 Which store location are you referring to? We'd like to address this with the Store Director and our Quality Assurance Team right away. Also, at your earliest convenience, please return with your receipt to be issued a refund.",1,4,coder2,pending,0,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00904,classifier_disagreement,22,Ford Motor,@Ford,2031747452093542818,https://x.com/Ford/status/2031747452093542818,Wed Mar 11 15:01:55 +0000 2026,"The Ford F-150® Raptor® R™ meets the Honey Badger. The rest is mastery.   

Racing legend @danielricciardo takes fellow #Ford_Ambassador Madison Ostergren to Raptor Valley for a hands-on, off-road training session in the Ford F-150® Raptor® R™. https://t.co/adGvEZHaS3",1,2,coder2,pending,339,0,non_humorous,humor,affiliative,1,,,
C00032,random_fortune_sample,26,Fannie Mae,@fanniemae,1939775954974388635,https://x.com/fanniemae/status/1939775954974388635,Mon Jun 30 20:00:01 +0000 2025,"As U.S. National Homeownership Month ends, we recognize the strength and stability that homeownership brings to families and communities. That's why we remain committed to helping the American Dream of homeownership become a reality for more people. https://t.co/1Ue3IZRtyA",0,,coder2,pending,8,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00773,low_engagement_posts,90,Ingram Micro Holding,@IngramMicroInc,2013633195179209121,https://x.com/IngramMicroInc/status/2013633195179209121,Tue Jan 20 15:22:19 +0000 2026,We kicked off 2026 in style with the grand unveiling of our newly renovated Reception &amp;amp; Center of Excellence (COE) in Singapore. What a way to start the year! #IngramMicro #IngramMicroSingapore https://t.co/0H7ecxbilZ,1,3,coder2,pending,0,1,affiliative,humor,self_enhancing,0,,,
C00042,classifier_disagreement,71,Delta Air Lines,@Delta,2014493318617444845,https://x.com/Delta/status/2014493318617444845,Fri Jan 23 00:20:09 +0000 2026,"As we prep for Winter Storm Fern, flight cancellations are impacting airports in North Texas, Oklahoma, Arkansas, Louisiana and Tennessee. Monitor or adjust your travel in the Delta app or on https://t.co/lVlOjYwO0A. https://t.co/ebw2ODQ7Uo",0,,coder2,pending,333,0,non_humorous,humor,self_enhancing,1,,,
C00668,classifier_disagreement,12,JPMorgan Chase,@jpmorgan,1544810924917174272,https://x.com/jpmorgan/status/1544810924917174272,Wed Jul 06 22:30:00 +0000 2022,Learn how companies are adopting strategies involving third-party money to capture the promise of e-commerce.,0,,coder2,pending,65,1,affiliative,non_humor,not_applicable,1,,,
C00071,random_fortune_sample,27,Kroger,@kroger,1072481636909047808,https://x.com/kroger/status/1072481636909047808,Tue Dec 11 13:22:02 +0000 2018,Kroger is playing the friends theme song,1,2,coder2,pending,30,1,self-enhancing,non_humor,not_applicable,1,,,
C00666,random_fortune_sample,24,Citigroup,@Citi,1817929735260840058,https://x.com/Citi/status/1817929735260840058,Mon Jul 29 14:26:39 +0000 2024,"#CitiVolunteers answered the call to service during last month’s Global Community Day campaign, taking actions large and small to meet the needs of their local communities across 80+ countries and territories. Here's to keeping the spirit of GCD alive year-round! https://t.co/ku1L0q3w1S",1,2,coder2,pending,26,1,affiliative,humor,affiliative,0,,,
C01112,type_uncertain,91,General Dynamics,@generaldynamics,1561836791153324033,https://x.com/generaldynamics/status/1561836791153324033,Mon Aug 22 22:04:43 +0000 2022,"Watch as NASSCO Engineers perform an incline test on the future USNS Harvey Milk (T-AO 206). 
 #NASSCO #NASSCObuilt https://t.co/TBHxEQ5PNH",0,,coder2,pending,13,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00359,humor_presence_uncertain,83,Cisco Systems,@Cisco,1999481363544588704,https://x.com/Cisco/status/1999481363544588704,Fri Dec 12 14:08:00 +0000 2025,"What powers #AI at scale? 🎙️Get insights on AI infrastructure, why the network is critical to AI workloads, and what trends matter most right now from the founder of ZK Research, @zkerravala  https://t.co/l05VyN5Fz5 #podcast https://t.co/fZAdBJXm0l",0,,coder2,pending,39,0,non_humorous,non_humor,not_applicable,0,,,
C00054,full_chain_aggressive,57,Albertsons,@albertsons,1351681934569603073,https://x.com/albertsons/status/1351681934569603073,Wed Jan 20 00:04:20 +0000 2021,"Purple potatoes –fun mashed potatoes, or good roasted and baked 😋 https://t.co/xPJDoRucAJ",1,3,coder2,pending,5,0,non_humorous,humor,aggressive,1,,,
C01408,humor_presence_uncertain,45,Johnson & Johnson,@JNJNews,1333803080194801675,https://x.com/JNJNews/status/1333803080194801675,Tue Dec 01 16:00:09 +0000 2020,"Today marks #WorldAIDSDay. We honor the occasion by standing in solidarity with the global #HIV community, thinking of those we have lost, the 38 million people living with this disease and those at risk of acquiring it. We won’t stop in pursuit of our goal to #makeHIVhistory. https://t.co/ea88ViQxkQ",0,,coder2,pending,24,1,affiliative,humor,self_enhancing,0,,,
C00768,firm_balanced_sample,10,Cencora,@CencoraGlobal,1635340422301241345,https://x.com/CencoraGlobal/status/1635340422301241345,Mon Mar 13 18:01:54 +0000 2023,"We are committed to reducing waste through innovative programs. 

In FY22, we launched a medication specials solution, which offers customers access to products nearing their expiration date at a discounted price to reduce supply chain waste.  https://t.co/CgxlJxihOp https://t.co/anUJ7kOOzy",0,,coder2,pending,6,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01147,firm_balanced_sample,5,Alphabet,@google,2064366586849304596,https://x.com/google/status/2064366586849304596,Tue Jun 09 15:18:43 +0000 2026,"For over 20 years, we've dedicated ourselves to removing language barriers so people can learn, speak and connect more deeply than ever before.

Today, we’re taking our next step with the release of Gemini 3.5 Live Translate — our latest audio model for live, speech-to-speech translation across 70+ languages. 🧵",0,,coder2,pending,8623,1,affiliative,humor,self_enhancing,0,,,
C01186,random_fortune_sample,29,Phillips 66,@Phillips66co,1329087699446218752,https://x.com/Phillips66co/status/1329087699446218752,Wed Nov 18 15:42:55 +0000 2020,"RT @BakerRipley: @Phillips66Co has sponsored our @HouTurkeyTrot since 2013, and we are proud to have them as supporters as we work to creat…",0,,coder2,pending,1,1,affiliative,non_humor,not_applicable,1,,,
C00084,random_fortune_sample,58,Archer Daniels Midland,@ADMupdates,1661455047350263809,https://x.com/ADMupdates/status/1661455047350263809,Wed May 24 19:32:06 +0000 2023,"Liz Hulsizer, a hardworking fifth generation farmer and an ADM grain origination specialist in Illinois, uses her voice to help farmers make informed decisions about their operation and mental health. She is the featured voice in ADM Advantage this month  https://t.co/VM5OdbQN6m https://t.co/vbuCX6bV2A",0,,coder2,pending,11,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00259,low_engagement_posts,60,HCA Healthcare,@hcahealthcare,1846663714621235320,https://x.com/hcahealthcare/status/1846663714621235320,Wed Oct 16 21:25:13 +0000 2024,"This year, the HCA Healthcare Awards of Distinction honored Dr. Jonathan Jacobs, internist at @MenorahMed, as the Frist Humanitarian Award physician recipient. Learn about Dr. Jacobs’ humanitarian spirit and the profound impact he makes: https://t.co/l341eSB8CT. https://t.co/eaUhTNuJoW",0,,coder2,pending,0,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01132,humor_presence_uncertain,8,McKesson,@mckesson,1649106429049962508,https://x.com/mckesson/status/1649106429049962508,Thu Apr 20 17:43:06 +0000 2023,"During National Volunteer Week, we are recognizing employees who are volunteering their time to help make a positive impact in the communities where we live, work and serve. Meet this year’s Community Heroes and learn more here: https://t.co/eempsvDxrq #NVW #TeamMcKesson https://t.co/YY0pGvBrMD",1,2,coder2,pending,9,1,affiliative,non_humor,not_applicable,1,,,
C00771,humor_presence_uncertain,39,Morgan Stanley,@morganstanley,1598542478390468611,https://x.com/morganstanley/status/1598542478390468611,Fri Dec 02 05:00:00 +0000 2022,India is on track to become the world’s third largest economy by 2027 thanks to global trends and key investments the country is making in technology and energy. Find out more about India’s impending economic boom. https://t.co/7AfAV7IdgU,0,,coder2,pending,58,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00285,random_fortune_sample,21,Chevron,@chevron,2029680610432647470,https://x.com/chevron/status/2029680610432647470,Thu Mar 05 22:09:01 +0000 2026,@WSJ The Energy Edit: Want to know more about the Permian Basin? Here's a good place to start. https://t.co/6ceUer5y9N https://t.co/NDeRZeXQ27,0,,coder2,pending,19,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00810,random_fortune_sample,87,Tyson Foods,@tysonfoods,1158765178751770626,https://x.com/tysonfoods/status/1158765178751770626,Tue Aug 06 15:42:02 +0000 2019,#ICYMI,1,2,coder2,pending,3,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00780,wendys_transfer_aggressive,64,Allstate,@allstate,1308914778170109952,https://x.com/allstate/status/1308914778170109952,Wed Sep 23 23:42:56 +0000 2020,"This clip is fantastic, really good! 💙 Congratulations to all the student-athletes who were named to this year's Allstate AFCA #GoodWorksTeam!",1,2,coder2,pending,9,1,aggressive,non_humor,not_applicable,1,,,
C00346,random_fortune_sample,33,Freddie Mac,@FreddieMac,2042603553680744512,https://x.com/FreddieMac/status/2042603553680744512,Fri Apr 10 14:00:11 +0000 2026,"At Freddie Mac, we approach every multifamily deal hands on, ensuring the best execution in the business. Explore our financing solutions here: https://t.co/Zl4Vhy3lqz https://t.co/iwM5DRpbtQ",0,,coder2,pending,3,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01411,type_uncertain,45,Johnson & Johnson,@JNJNews,1461376251277586432,https://x.com/JNJNews/status/1461376251277586432,Thu Nov 18 16:50:24 +0000 2021,"RT @JanssenGlobal: During a Q&amp;A discussion, Vanessa Broadhurst outlined our plans to launch novel gene and cell therapies around the world.…",0,,coder2,pending,1,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00466,firm_balanced_sample,38,Wells Fargo,@wellsfargo,1775923813269606765,https://x.com/wellsfargo/status/1775923813269606765,Thu Apr 04 16:30:06 +0000 2024,"Stay one step ahead this tax season with these five crucial tips to protect yourself and your loved ones from scams and fraud. Share with your friends and family, and remember: if something feels off, report it immediately. https://t.co/BCcukuzcST",0,,coder2,pending,30,1,affiliative,non_humor,not_applicable,1,,,
C00217,type_uncertain,53,Energy Transfer,@energytransfer,1986187481121980687,https://x.com/energytransfer/status/1986187481121980687,Wed Nov 05 21:42:51 +0000 2025,"Our Desert Southwest Pipeline Project is now fully contracted under long-term commitments with investment grade counterparties with a term of 25 years. In addition, we have received significantly more interest than current capacity and we are evaluating options around a potential increase of capacity.",0,,coder2,pending,11,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00336,random_fortune_sample,9,Exxon Mobil,@exxonmobil,1151879749339402241,https://x.com/exxonmobil/status/1151879749339402241,Thu Jul 18 15:41:47 +0000 2019,"Find out how XTO engineer Katie Moore, born and raised in the Permian Basin, nurtures the next generation of engineers. https://t.co/NsT6pRnrZi",0,,coder2,pending,92,0,non_humorous,humor,affiliative,1,,,
C01470,firm_balanced_sample,25,Home Depot,@homedepot,1852084763378749889,https://x.com/homedepot/status/1852084763378749889,Thu Oct 31 20:26:32 +0000 2024,RT @HomeDepot: GRWS (get ready with Skelly) for Halloween 👻🎃💀 https://t.co/alrOtGUA3P,1,3,coder2,pending,12,0,non_humorous,non_humor,not_applicable,0,,,
C00267,humor_presence_uncertain,92,Uber Technologies,@Uber,1767577404719939866,https://x.com/Uber/status/1767577404719939866,Tue Mar 12 15:44:27 +0000 2024,Comfort Electric has arrived in NYC ⚡💫 https://t.co/XjmYv0AFOW,1,3,coder2,pending,73,0,non_humorous,non_humor,not_applicable,0,,,
C01440,random_fortune_sample,2,Walmart,@walmart,1711741861495275883,https://x.com/walmart/status/1711741861495275883,Tue Oct 10 13:53:57 +0000 2023,"Psst, person scrolling on Twitter / X / whatever people call this thing these days. You like saving $? We thought so—good thing we’ve got online-only deals happening all week! 🤑​

Which ✨ iconic ✨ building set is on your list: a LEGO Batmobile, or a MEGA Barbie’s Dreamhouse?",1,2,coder2,pending,82,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C01370,random_fortune_sample,46,PepsiCo,@pepsico,1473673474359148550,https://x.com/pepsico/status/1473673474359148550,Wed Dec 22 15:15:10 +0000 2021,"We hope your holidays are filled with joy, delight + lots of cheer! Take a look at some of the happiness we shared this year: https://t.co/LCuGlIJhvE https://t.co/Ky3Q8TPE86",1,2,coder2,pending,9,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00473,wendys_transfer_aggressive,9,Exxon Mobil,@exxonmobil,1182001822220931073,https://x.com/exxonmobil/status/1182001822220931073,Wed Oct 09 18:36:09 +0000 2019,"Congrats to M. Stanley Whittingham and his colleagues on winning the @NobelPrize in chemistry for their pioneering work on the lithium ion battery. He led ExxonMobil’s battery research in the early 1970s, ultimately making today’s high-tech world possible. https://t.co/4uTX6PV90j",0,,coder2,pending,424,1,aggressive,ambiguous,ambiguous_or_review,0,,,
