후보_ID,표본_층화,Fortune_순위,회사명,X_계정,트윗_ID,트윗_URL,작성일시,본문,유머_존재여부,유머_유형,배정_코더,검토_상태,총_인게이지먼트,웬디스_유머_존재여부,웬디스_유머_유형,풀체인_유머_존재여부,풀체인_유머_유형,분류기_불일치,신뢰도,메모,검토자_ID
C00957,humor_presence_uncertain,60,HCA Healthcare,@hcahealthcare,2034336692161634726,https://x.com/hcahealthcare/status/2034336692161634726,Wed Mar 18 18:30:38 +0000 2026,"We are honored to announce that HCA Healthcare has been recognized as one of the 2026 #WorldsMostEthicalCompanies by Ethisphere. Take a closer look at what this represents for our patients, colleagues and communities: https://t.co/ONqxlowipy. https://t.co/Sl581pF8Td",1,3,coder3,pending,9,1,affiliative,non_humor,not_applicable,1,,,
C00842,random_fortune_sample,18,Elevance Health,@elevancehealth,1402011734366359561,https://x.com/elevancehealth/status/1402011734366359561,Mon Jun 07 21:17:00 +0000 2021,"We are finding new ways to improve quality and achieve savings. Find out how we are pioneering tomorrow’s healthcare by providing affordable, high-quality access to care for our customers.",0,,coder3,pending,44,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00868,random_fortune_sample,92,Uber Technologies,@Uber,1801606400025485771,https://x.com/Uber/status/1801606400025485771,Fri Jun 14 13:23:32 +0000 2024,👀,2,,coder3,pending,83,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00726,random_fortune_sample,2,Walmart,@walmart,1757428296898216019,https://x.com/walmart/status/1757428296898216019,Tue Feb 13 15:35:32 +0000 2024,Happy Galentine’s Day! @ your bestie who you’re having a Galentine’s hang with today. ⬇️,1,2,coder3,pending,96,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00883,classifier_disagreement,25,Home Depot,@HDCares,784535404003332096,https://x.com/HDCares/status/784535404003332096,Fri Oct 07 23:26:30 +0000 2016,"@JoshMSr Typically 2-3 hours. You will be notified once the order is ready. If this timeframe has expired, pls contact store MGMT. -TeamCare",0,,coder3,pending,0,1,affiliative,non_humor,not_applicable,1,,,
C01456,humor_presence_uncertain,27,Kroger,@kroger,1225527206673309697,https://x.com/kroger/status/1225527206673309697,Thu Feb 06 21:10:29 +0000 2020,@antarasharma_ We shared your desire to have a Kroger store in your area with our Real Estate Department for further review. Thank you and have a great weekend!,0,,coder3,pending,9,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00194,humor_presence_uncertain,21,Chevron,@chevron,1948174190726832515,https://x.com/chevron/status/1948174190726832515,Thu Jul 24 00:11:37 +0000 2025,"We’re built for long-term growth. The Chevron-Hess merger is official, with best-in-class upstream operating cash margins and the largest acreage position in the Gulf of America. ​​
​​
📺Get key takeaways from Chairman and CEO Mike Wirth on CNBC here: ​https://t.co/WcCIoxqSha",0,,coder3,pending,200,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00390,classifier_disagreement,45,Johnson & Johnson,@JNJNews,1339223813414850561,https://x.com/JNJNews/status/1339223813414850561,Wed Dec 16 15:00:13 +0000 2020,"Despite being a preventable &amp; treatable disease, #TB killed over 1.4 million people in 2019. See how #JNJ is working to help bring us closer to a TB-free world by stepping up our R&amp;D efforts, educating frontline healthcare workers and the public &amp; more: https://t.co/LdVBnJ9ZWg https://t.co/RyRtm21DBR",0,,coder3,pending,37,0,non_humorous,humor,self_enhancing,1,,,
C00834,full_chain_aggressive,99,Nike,@nike,1948386730228240523,https://x.com/nike/status/1948386730228240523,Thu Jul 24 14:16:10 +0000 2025,"RT @nikebasketball: Hoopers get your hard hats. It’s time to go to work. 

The Sabrina 3 ‘Blueprint’ is available now. https://t.co/hTF7SR0…",1,2,coder3,pending,369,0,non_humorous,humor,aggressive,1,,,
C01263,random_fortune_sample,43,Tesla,@tesla,1983911108248285581,https://x.com/tesla/status/1983911108248285581,Thu Oct 30 14:57:22 +0000 2025,"My firm, @atreidesmgmt, will be voting in favor of Elon Musk’s performance-based compensation package.

And I would prefer that *every* company I invest in have a comparable plan.

I believe shareholders should generally support thoughtfully structured performance-based CEO compensation packages because they incentivize CEOs to create transformational growth and value. The basic logic of these plans is the CEO gets 10% of the incremental value creation if they 10x the stock with a 2x hurdle. So shareholders get a 900% stock increase and the CEO gets an incremental 10%.

The first Tesla plan incented Elon to >10x the value of Tesla. He achieved all of the milestones and may never be paid for this. The Axon plan incented Rick Smith to >5x the value of Axon and he did. And when milestones aren’t met (such as Farfetch), then the CEOs don’t receive the payouts. The new Tesla plan is arguably better than the first as it also includes financial and technological milestones in addition to market cap-based incentives.

Tesla was founded to fight climate change and decarbonize the world. They have succeeded: because of Tesla the world is now on a glide path to significantly lower per capita emissions as EVs of all types replace combustion engines. The world is going to run on sunlight. And while Optimus has the potential to be a great product that will bring about sustainable abundance, Elon absolutely wants to make sure that it is also a safe product. We have all seen ""Terminator"" and ensuring the safety of Optimus is why he needs a greater voting stake in Tesla.

Elon's involvement is integral to maintaining Tesla’s current course and trajectory. Without proper alignment and incentivization, I think it is possible that he will focus more on his other goals: (i) helping humanity become a multiplanetary civilization, (ii) creating a BCI to improve the lives of paralyzed and soon blind humans that also paves the way for humans to continue to add value to the world post ASI, (iii) helping to create a multipolar AI world that is safer for humans, and (iv) ensuring that at least one of these AIs is dedicated to the truth. All of these are worthy goals, but so is sustainable abundance here on earth and so is having at least one public company that benefits from his efforts and is accessible to all Americans.

If this vote fails, Robyn Denholm, the chair of Tesla’s board, noted that Elon might leave. Elon is mission critical for Optimus and if he leaves, it seems possible that Optimus might be made by a company other than Tesla – whether xAI or SpaceX or some JV - with Tesla receiving some sort of revenue share in return for their contributions to date in the spirit of fairness that Elon has always followed with his investors.

I believe it is highly likely that Tesla’s stock would decline significantly should Elon leave and even more should the Optimus team leave with him. If this compensation package is approved, I will be rooting for him as a shareholder as he works super hard to achieve the value-creating milestones that would benefit both him and shareholders. I do not know how other shareholders feel, but I would certainly like another 10x in Tesla and simply do not believe this is possible without Elon.

Every vote matters because from my perspective many proxy voting firms are no longer primarily focused on shareholder value creation and the corporate governance departments at many investment firms feel bound to follow their decisions. The silliness of their concerns about dilution are self-evident in that the dilution would only occur after substantial share price appreciation for Tesla. I want my 10x.

I should note that @atreidesmgmt is an investor in many of Elon Musk’s companies. @atreidesmgmt invests in these companies because I regard Elon as an exceptional founder who has repeatedly created significant value in different industries.",1,3,coder3,pending,9639,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00498,firm_balanced_sample,92,Uber Technologies,@Uber,1805762569661300814,https://x.com/Uber/status/1805762569661300814,Wed Jun 26 00:38:40 +0000 2024,"Thank you, @TIME, for recognizing @Uber as one of the World's Most Sustainable Companies! So proud of our team's efforts to lead the charge towards an all-electric future. Much more to come! ⚡⚡",1,3,coder3,pending,245,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00969,full_chain_aggressive,58,Archer Daniels Midland,@ADMupdates,1494549747092410369,https://x.com/ADMupdates/status/1494549747092410369,Fri Feb 18 05:50:01 +0000 2022,"Meet the Landreth family, one of ADM's Grower Connect partners. The Landreth family farm was founded in 1868 in Reardan, WA and the Landreths are working hard to keep their farm sustainable for generations to come. 👨‍🌾 https://t.co/rDqmq1d6T4",0,,coder3,pending,20,1,affiliative,humor,aggressive,0,,,
C01181,random_fortune_sample,69,Nationwide,@nationwide,1888021170206724446,https://x.com/nationwide/status/1888021170206724446,Sat Feb 08 00:24:59 +0000 2025,Ready to find out how @denzelward is so much more than an athlete? 💪 https://t.co/4cvOchcsqn,1,2,coder3,pending,84,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01170,low_engagement_posts,25,Home Depot,@HDCares,822125470867222530,https://x.com/HDCares/status/822125470867222530,Thu Jan 19 16:56:01 +0000 2017,"@drmontecalvo Sorry for the inconvenience! For help, Pls send ur order number/contact info to TeamSocial@homedepot.com.  -TeamCare",0,,coder3,pending,0,0,non_humorous,non_humor,not_applicable,0,,,
C00271,random_fortune_sample,79,TJX,@tjmaxx,718506478160777216,https://x.com/tjmaxx/status/718506478160777216,Fri Apr 08 18:31:08 +0000 2016,Just when you thought the deals couldn't get any better! #clearance #maxxfinds #tjmaxx https://t.co/YbyXr74aEX,1,3,coder3,pending,23,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01299,random_fortune_sample,42,Target,@target,1480570184519802894,https://x.com/target/status/1480570184519802894,Mon Jan 10 16:00:14 +0000 2022,,1,3,coder3,pending,652,1,aggressive,non_humor,not_applicable,1,,,
C00439,classifier_disagreement,19,Centene,@centene,1732074526614180060,https://x.com/centene/status/1732074526614180060,Tue Dec 05 16:28:42 +0000 2023,"""Most of us live in a digitally native environment. Finding the right way to tap into that [...] has been important.""

Sarah M. London, CEO of Centene, joined @brucejapsen to discuss using tech to bridge gaps in access at the 2023 #ForbesHealth Summit. https://t.co/a3U5y5GBXT https://t.co/iByV28jQOo",0,,coder3,pending,22,1,affiliative,non_humor,not_applicable,1,,,
C00995,high_engagement_posts,69,Nationwide,@nationwide,1731125208717635964,https://x.com/nationwide/status/1731125208717635964,Sun Dec 03 01:36:27 +0000 2023,A GOAL FOR COLUMBUUUUUUS https://t.co/KzS7hLc03B,1,2,coder3,pending,3313,0,non_humorous,non_humor,not_applicable,0,,,
C00571,wendys_transfer_aggressive,93,USAA,@usaa,1938576359023931610,https://x.com/usaa/status/1938576359023931610,Fri Jun 27 12:33:15 +0000 2025,"Retired Army Sergeant Michael C. spent years recovering from the physical wounds he suffered in Afghanistan, but his invisible wounds became a battle of their own.

With the support of @WWP, Michael found connection, purpose and a path to healing. If you or someone you know is struggling, visit https://t.co/2PSqAPy5LI",0,,coder3,pending,38,1,aggressive,non_humor,not_applicable,1,,,
C00488,firm_balanced_sample,35,AT&T,@ATT,1777817980782756139,https://x.com/ATT/status/1777817980782756139,Tue Apr 09 21:56:51 +0000 2024,.@Catchin24,0,,coder3,pending,16,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01053,classifier_disagreement,18,Elevance Health,@elevancehealth,1560688083879792640,https://x.com/elevancehealth/status/1560688083879792640,Fri Aug 19 18:00:10 +0000 2022,"Behavioral Health and physical health are often treated separately, without regard for the connections between the two. Explore how #BehavioralHealth — and inequities in behavioral health — can change physical health outcomes. (3/4)

#MentalHealth

https://t.co/wK849yJKTk https://t.co/JNCx9P5v7j",0,,coder3,pending,3,0,non_humorous,humor,affiliative,1,,,
C01279,firm_balanced_sample,33,Freddie Mac,@FreddieMac,1965090253909442949,https://x.com/FreddieMac/status/1965090253909442949,Mon Sep 08 16:30:00 +0000 2025,"Offering both quality and value, manufactured homes play an important role in creating affordable housing in markets that need additional supply. Learn how we're making these homes more accessible nationwide through our ChoiceHome® program. https://t.co/ic8bKjXZbm https://t.co/1ByIYpAF3C",0,,coder3,pending,9,0,non_humorous,non_humor,not_applicable,0,,,
C00677,low_engagement_posts,91,General Dynamics,@generaldynamics,1511041777628766215,https://x.com/generaldynamics/status/1511041777628766215,Mon Apr 04 18:03:28 +0000 2022,RT @GDBIW: Today Region 10 Technical High School students toured the BIW Training Academy and the @smccmaine Virtual Welding Lab. We're pro…,0,,coder3,pending,1,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00065,classifier_disagreement,41,Dell Technologies,@Dell,1899460319149265107,https://x.com/Dell/status/1899460319149265107,Tue Mar 11 14:00:05 +0000 2025,"Lightweight, stylish, and works as hard as you do—whether that’s crushing deadlines or curating the perfect work nook.

Learn more: https://t.co/lEVGLKDC5T https://t.co/BN8hdv61Ls",1,3,coder3,pending,46,1,aggressive,non_humor,not_applicable,1,,,
C00139,random_fortune_sample,22,Ford Motor,@Ford,1609218073529126915,https://x.com/Ford/status/1609218073529126915,Sat Dec 31 16:01:01 +0000 2022,"From the tough terrain of our Bronco® Off-Roadeos to the city streets of coast-to-coast Auto Shows, Ford® fans joined us for an incredible ride in 2022 🚙🛻⚡️🏆 #FordRearview https://t.co/cJ9kigZZvY",1,2,coder3,pending,262,1,affiliative,humor,affiliative,0,,,
C00469,high_engagement_posts,47,Boeing,@boeing,1611437709289000964,https://x.com/boeing/status/1611437709289000964,Fri Jan 06 19:01:03 +0000 2023,"Join us in celebrating the final 747 delivery with your favorite #QueenOfTheSkies stories. 

Share your favorite 747 memories using the hashtag #ThankYou747 for an opportunity to be featured on our social channels. https://t.co/5L06cZl8W5",1,2,coder3,pending,1552,1,affiliative,non_humor,not_applicable,1,,,
C00121,low_engagement_posts,90,Ingram Micro Holding,@IngramMicroInc,1979179397031612540,https://x.com/IngramMicroInc/status/1979179397031612540,Fri Oct 17 13:35:14 +0000 2025,"Excited to showcase our focus and solutions at GITEX GLOBAL 2025 in Dubai! It's been an amazing experience connecting with our leadership, visionary vendors, trusted partners, and valued customers. Together, we're shaping the future of technology! 💡 #ingrammicro #ingrammicrogulf https://t.co/aIjSl9bs7v",1,3,coder3,pending,0,1,affiliative,humor,affiliative,0,,,
C00146,high_engagement_posts,93,USAA,@usaa,1662443710091608066,https://x.com/usaa/status/1662443710091608066,Sat May 27 13:00:41 +0000 2023,It’s important that we remember those who have paid the ultimate sacrifice. #MemorialDay #PoppyInMemory https://t.co/RqPzq5i8fg,1,2,coder3,pending,2773,1,affiliative,non_humor,not_applicable,1,,,
C00015,random_fortune_sample,23,General Motors,@GM,1534194238648369152,https://x.com/GM/status/1534194238648369152,Tue Jun 07 15:23:05 +0000 2022,"Let's keep truckin' along with another set of EV clues. Do you know which one it is?

I'm a household name.

I'm designed with towing in mind.

My multi-flex tailgate has six different functions.

You know where to cast your vote. 👇",1,3,coder3,pending,38,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C01472,classifier_disagreement,18,Elevance Health,@elevancehealth,1526639325873569799,https://x.com/elevancehealth/status/1526639325873569799,Tue May 17 19:02:33 +0000 2022,"Over 2.2 million birthing people live in areas with no obstetric providers or birth centers. Too often, social drivers affect #MaternalHealth outcomes. Learn how we are addressing all of the factors #DrivingOurHealth so that mom and baby can reach their full potential.",0,,coder3,pending,21,1,affiliative,non_humor,not_applicable,1,,,
C01206,wendys_transfer_aggressive,31,StoneX Group,@StoneX_Official,1978955869581664273,https://x.com/StoneX_Official/status/1978955869581664273,Thu Oct 16 22:47:01 +0000 2025,The Canadian Business Barometer long-term index dipped 3.9 points to 46.2 in October 2025.,0,,coder3,pending,0,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00472,humor_presence_uncertain,35,AT&T,@ATT,1856396542778978356,https://x.com/ATT/status/1856396542778978356,Tue Nov 12 18:00:00 +0000 2024,Choose your fall character 🍂,2,,coder3,pending,36,1,aggressive,non_humor,not_applicable,1,,,
C01135,wendys_transfer_aggressive,90,Ingram Micro Holding,@IngramMicroInc,1674486160876515329,https://x.com/IngramMicroInc/status/1674486160876515329,Thu Jun 29 18:33:05 +0000 2023,Media and marketing should be fun! Take these tips from @IngramMicroInc to step up your B2B marketing. #channelpartners #tech https://t.co/iEuEvwlv0A https://t.co/NMNJPOeg12,0,,coder3,pending,4,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C01205,classifier_disagreement,77,AbbVie,@abbvie,1892015738635907279,https://x.com/abbvie/status/1892015738635907279,Wed Feb 19 00:57:58 +0000 2025,"[Video description: On-screen text reads, “Oncology News”]",0,,coder3,pending,1,1,aggressive,non_humor,not_applicable,1,,,
C00044,classifier_disagreement,77,AbbVie,@abbvie,1775177673569878380,https://x.com/abbvie/status/1775177673569878380,Tue Apr 02 15:05:13 +0000 2024,Science’s most profound mysteries are still out there. Our #scientists and #engineers – with backgrounds ranging from #AI to #genomics – are collaborating to solve them. Explore how we’re making the big bets: https://t.co/rWULgTcVMf https://t.co/3YUMY7iq9y,0,,coder3,pending,13,0,non_humorous,humor,self_enhancing,1,,,
C00693,wendys_transfer_aggressive,2,Walmart,@walmart,2020919050998604047,https://x.com/walmart/status/2020919050998604047,Mon Feb 09 17:53:43 +0000 2026,Credit equiv. to delivery fee on eligible orders. Valid 1x/user. Redeem by 2/10/26 10AM EST. Min. $35. Not transferable. Void where prohibited by law. Not appl. to alcohol or Rx. Customer responsible for all appl. taxes. Subj. to change or expire w/out notice. Restrictions apply.,0,,coder3,pending,27,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00132,high_engagement_posts,44,Walt Disney,@Disney,1932105584649621821,https://x.com/Disney/status/1932105584649621821,Mon Jun 09 16:00:42 +0000 2025,"Watch the brand new trailer for Marvel Television’s #Ironheart 🤍

Don't miss the 3-episode premiere on June 24 at 6pm PT/ 9pm ET, only on @DisneyPlus. https://t.co/cS1Y60pEAc",1,2,coder3,pending,19708,0,non_humorous,humor,affiliative,1,,,
C00461,wendys_transfer_aggressive,47,Boeing,@boeing,1864804231682871415,https://x.com/boeing/status/1864804231682871415,Thu Dec 05 22:49:09 +0000 2024,Check out @ATAG_aviation’s latest report. It looks at the work we do with customers &amp; industry partners through ATAG and @iccaia_aero as well as governments worldwide to maintain &amp; grow aviation's economic &amp; societal benefits &amp; to reduce impact on our planet. #ICAO80,0,,coder3,pending,160,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00508,type_uncertain,53,Energy Transfer,@energytransfer,2038637736928637217,https://x.com/energytransfer/status/2038637736928637217,Mon Mar 30 15:21:27 +0000 2026,RT @EnergyInDepth: Today’s #SundaySpotlight goes to #OilAndGas bringing the energy all tournament long as teams battle for the Final Four🏀…,1,3,coder3,pending,1,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00248,high_engagement_posts,44,Walt Disney,@Disney,1907915952899109204,https://x.com/Disney/status/1907915952899109204,Thu Apr 03 21:59:45 +0000 2025,"RT @DisneyStudios: There's one in every family ¯\_(ツ)_/¯

#LiloAndStitch arrives only in theaters May 23! https://t.co/hehrSsR935",1,2,coder3,pending,3575,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00925,type_uncertain,2,Walmart,@walmart,1824113826049978800,https://x.com/walmart/status/1824113826049978800,Thu Aug 15 16:00:01 +0000 2024,"Not right now, Mommy is ordering Sleepy time tea. #NationalRelaxationDay",1,3,coder3,pending,65,1,affiliative,non_humor,not_applicable,1,,,
C01060,wendys_transfer_aggressive,72,Publix Super Markets,@Publix,1873036185221595381,https://x.com/Publix/status/1873036185221595381,Sat Dec 28 16:00:00 +0000 2024,Which Publix item was your most purchased of 2024? 🥪🍪🍗,0,,coder3,pending,492,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00898,firm_balanced_sample,53,Energy Transfer,@energytransfer,1991627844376461518,https://x.com/energytransfer/status/1991627844376461518,Thu Nov 20 22:00:55 +0000 2025,"Proud to share that Executive Chairman Kelcy Warren and Co-CEOs Tom Long and Mackie McCrea were named to this year’s Dallas 500. Their leadership keeps Energy Transfer strong and growing, and it’s great to see that recognized in the Dallas business community. https://t.co/S5Etzu4OZe",0,,coder3,pending,2,1,affiliative,non_humor,not_applicable,1,,,
C00765,wendys_transfer_aggressive,68,Merck,@merck,1401987631601303557,https://x.com/merck/status/1401987631601303557,Mon Jun 07 19:41:13 +0000 2021,"Carolyn, a three-time #breastcancer survivor, encourages all women to follow their doctor’s advice regarding screening. Her story inspires us to continue driving research forward. #NationalCancerSurvivorMonth #ASCO21",0,,coder3,pending,23,1,aggressive,non_humor,not_applicable,1,,,
C01376,high_engagement_posts,92,Uber Technologies,@Uber,2027045656183939494,https://x.com/Uber/status/2027045656183939494,Thu Feb 26 15:38:39 +0000 2026,Introducing Uber Air 🚁 The future is here. These all-electric @jobyaviation air taxis are coming to the Uber app this year! https://t.co/kg7ZmJKslP,1,3,coder3,pending,4277,0,non_humorous,non_humor,not_applicable,0,,,
C00639,classifier_disagreement,37,Comcast,@comcast,1856447367031005279,https://x.com/comcast/status/1856447367031005279,Tue Nov 12 21:21:58 +0000 2024,"Grab the 🍿 because an even greater selection of entertainment is coming to @Netflix audiences. 

Netflix and Universal Filmed Entertainment Group have expanded their U.S. licensing deal for feature films. 
More: https://t.co/JQ1SDYIeXT https://t.co/LE0iOkmnMj",1,2,coder3,pending,29,0,non_humorous,humor,affiliative,1,,,
C00412,wendys_transfer_aggressive,79,TJX,@tjmaxx,840280909064609792,https://x.com/tjmaxx/status/840280909064609792,Fri Mar 10 19:19:15 +0000 2017,"@taliababsings Hello Talia, Thanks for reaching out about this. Please give Customer Service a call at 1-800-926-6299 M-F between 9-6EST.",0,,coder3,pending,0,1,aggressive,non_humor,not_applicable,1,,,
C01418,wendys_transfer_aggressive,95,Liberty Mutual Insurance Group,@LibertyMutual,1668648174192582656,https://x.com/LibertyMutual/status/1668648174192582656,Tue Jun 13 15:55:01 +0000 2023,Who founded the first insurance company in the United States? https://t.co/uXBiOKOtPF,0,,coder3,pending,11,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00434,random_fortune_sample,89,Enterprise Products Partners,@EProd_Careers,1679645410837790721,https://x.com/EProd_Careers/status/1679645410837790721,Fri Jul 14 00:14:06 +0000 2023,"If you’re ready to start a new career in Farmington, NM, the Enterprise Products team awaits you. Click here to learn more about this fantastic opportunity. https://t.co/2Sg8RRv83q #TechnicianJobs",0,,coder3,pending,0,1,aggressive,non_humor,not_applicable,1,,,
C00867,low_engagement_posts,90,Ingram Micro Holding,@IngramMicroInc,1830999700599656680,https://x.com/IngramMicroInc/status/1830999700599656680,Tue Sep 03 16:02:01 +0000 2024,"We're excited to announce our new photovoltaic system in Staubing, Germany which converts sunlight into electrical energy! 🌞 We use 65% of the electricity produced, with the rest feeding the public grid. Super cool! #ingrammicro #IngramMicroESG https://t.co/wGhqythKfb",1,3,coder3,pending,0,1,affiliative,humor,self_enhancing,0,,,
C01243,high_engagement_posts,44,Walt Disney,@Disney,1901059284743712783,https://x.com/Disney/status/1901059284743712783,Sat Mar 15 23:53:48 +0000 2025,Snow White &amp; the Evil Queen make a royal entrance at the World Premiere of #SnowWhite in Los Angeles.👑 https://t.co/NYpo8kbprb,1,3,coder3,pending,1534,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C01081,classifier_disagreement,37,Comcast,@comcast,2014363218387325059,https://x.com/comcast/status/2014363218387325059,Thu Jan 22 15:43:10 +0000 2026,"A whole new way to watch sports is coming to @Peacock. 📱🏒🏀

From behind‑the‑scenes Winter Olympic moments to alternate NBA game angles and bench views, Peacock lets fans choose how they watch — plus interactive games, highlights, and more: https://t.co/dbAhX8qSR5 https://t.co/Prmm24KEto",1,2,coder3,pending,14,0,non_humorous,humor,affiliative,1,,,
C01385,random_fortune_sample,25,Home Depot,@homedepot,1525611922426630144,https://x.com/homedepot/status/1525611922426630144,Sat May 14 23:00:01 +0000 2022,"We interrupt your scroll for this very important reminder: make your move easier this summer with our moving calculator! https://t.co/RyGIwI3WCs

📸: _roza.cook_ on IG https://t.co/fXxivFgiMw",0,,coder3,pending,62,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00339,random_fortune_sample,16,Nvidia,@nvidia,1981466261566497195,https://x.com/nvidia/status/1981466261566497195,Thu Oct 23 21:02:25 +0000 2025,"We’re honored to be named No. 1 on @TIME’s inaugural America’s Growth Leaders list.

This recognition reflects the impact of every NVIDIAN, researcher, and partner fueling our mission to redefine what’s possible in computing. 

See TIME and Statista's full list: https://t.co/ItObjFCg4o

#NVIDIAlife",0,,coder3,pending,582,1,affiliative,non_humor,not_applicable,1,,,
C01126,random_fortune_sample,21,Chevron,@chevron,1679928754293075968,https://x.com/chevron/status/1679928754293075968,Fri Jul 14 19:00:01 +0000 2023,"Chevron’s history in the Middle East is a tale of trial and perseverance. Learn how we made our comeback after a five-year production stop. 
https://t.co/n0ViHYneTx",0,,coder3,pending,55,1,self-enhancing,non_humor,not_applicable,1,,,
C00974,humor_presence_uncertain,58,Archer Daniels Midland,@ADMupdates,1478050557474521089,https://x.com/ADMupdates/status/1478050557474521089,Mon Jan 03 17:08:08 +0000 2022,"💧1 in 9 people globally lack access to clean water​.
💦ADM's partnership with @Water has contributed over 26.4 million  gallons of water per year to watershed health​,
🌊 The partnership has provided safe water access to more than 500,000 living in disadvantaged communities. https://t.co/P0ZVINLGXL",0,,coder3,pending,14,0,non_humorous,humor,affiliative,1,,,
C00263,random_fortune_sample,1,Amazon,@amazon,1728503847784436037,https://x.com/amazon/status/1728503847784436037,Sat Nov 25 20:00:06 +0000 2023,"Friendship may be priceless, but these gifts are all under $35. Shop Amazon's Holiday Shop for your bestie now. https://t.co/ZzxPB2nLfQ https://t.co/9YEDM6Bpq8",1,4,coder3,pending,122,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00258,classifier_disagreement,100,Massachusetts Mutual Life,@massmutual,1298355718546960384,https://x.com/massmutual/status/1298355718546960384,Tue Aug 25 20:25:00 +0000 2020,"Some life events can remind you that you need some financial know-how, especially if you haven’t planned ahead.",0,,coder3,pending,1,1,aggressive,non_humor,not_applicable,1,,,
C01091,classifier_disagreement,58,Archer Daniels Midland,@ADMupdates,1563268567881359361,https://x.com/ADMupdates/status/1563268567881359361,Fri Aug 26 20:54:05 +0000 2022,"TGI-#InternationalDogDay ! 🐶🐾 As unique and diverse as our people force, meet #TeamADM's PAW-sitively adorable canine companions. You’ll thank us later! https://t.co/ZKm5v3nf1e",1,2,coder3,pending,5,1,affiliative,non_humor,not_applicable,1,,,
C00142,random_fortune_sample,60,HCA Healthcare,@hcahealthcare,1787965205613330596,https://x.com/hcahealthcare/status/1787965205613330596,Tue May 07 21:58:18 +0000 2024,Nearly 1 in 4 stroke survivors will have another stroke. Talk to your doctor about managing risk factors to help prevent another one. The HCA Healthcare Foundation is proud to be a national sponsor of @American_Heart’s Getting to the Heart of Stroke™ initiative. #StrokeMonth https://t.co/Rshz0iXhi7,0,,coder3,pending,1,1,affiliative,humor,affiliative,0,,,
C00996,low_engagement_posts,91,General Dynamics,@generaldynamics,1524449068252073987,https://x.com/generaldynamics/status/1524449068252073987,Wed May 11 17:59:15 +0000 2022,RT @GD_LandSystems: LAVs on the move,2,,coder3,pending,1,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00176,wendys_transfer_aggressive,58,Archer Daniels Midland,@ADMupdates,1717842345029140745,https://x.com/ADMupdates/status/1717842345029140745,Fri Oct 27 09:55:05 +0000 2023,"Did you know? ADM BioSolutions offers functional, plant-based rheology modifiers that can replace commonly used synthetic, petrochemical-based thickeners to enhance viscosity in personal care products. https://t.co/gjkm8dLLKR",0,,coder3,pending,6,1,aggressive,humor,affiliative,0,,,
C01446,firm_balanced_sample,63,Capital One Financial,@CapitalOne,1589052500518240256,https://x.com/CapitalOne/status/1589052500518240256,Sun Nov 06 00:30:13 +0000 2022,We brought #MajorLeagueBenefits home to fans! Our Bring Home the #WorldSeries Kit is made to awaken the senses with tasty treats and souvenirs that make you feel like you’re truly at the game. https://t.co/JJF4AagpaQ,0,,coder3,pending,86,1,affiliative,humor,affiliative,0,,,
C01394,high_engagement_posts,16,Nvidia,@nvidia,2021337380184051848,https://x.com/nvidia/status/2021337380184051848,Tue Feb 10 21:36:00 +0000 2026,"👏 NVIDIA and @Samsung are building an AI factory to transform global intelligent manufacturing. 

Through this collaboration, Samsung and NVIDIA are setting a global benchmark for AI-driven semiconductor manufacturing at scale and increase operational efficiency in autonomous fab environments.

Learn more now: https://t.co/5B4RW7nM4V

#SEMICONKorea",0,,coder3,pending,1954,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00494,random_fortune_sample,16,Nvidia,@nvidia,2023926641961955484,https://x.com/nvidia/status/2023926641961955484,Wed Feb 18 01:04:48 +0000 2026,"At #IndiaAIImpactSummit2026, we revealed how agentic #AI is reshaping India's tech landscape.

With NVIDIA AI Enterprise and Nemotron models, India's technology leaders including @Infosys, @Persistentsys, @tech_mahindra and @Wipro are accelerating productivity across industries — from call centers to telecommunications and healthcare.

Read more: https://t.co/kkbpIr0NlL",0,,coder3,pending,213,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
