global_post_id,tweet_id,sample_group,company_name,source_x_handle,created_at,text,v2_humor_label,v2_confidence,v2_target_of_humor,v2_humor_function,v2_review_flag,v2_reason_code
fortune:83:1902751997700243819,1902751997700243819,fortune_top100_ranked,Cisco Systems,@Cisco,Thu Mar 20 16:00:02 +0000 2025,"Most incubators try to mimic startups. We built a systematic scaffold instead. In @WSJCustom today: How #OutshiftByCisco turns breakthrough ideas into market reality with our incubation scaffold, with insights from @vijoy, @markpatt, and @charleneli. ➡️ https://t.co/FEizioxTY3 https://t.co/Dre9LD0Kbn",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:19:1843309981275226575,1843309981275226575,fortune_top100_ranked,Centene,@centene,Mon Oct 07 15:18:41 +0000 2024,Centene interns leave a lasting impact on our members and organization. Watch as Centene leaders and interns share what the internship program means to them. https://t.co/ybkWdPpjVN #Centene https://t.co/0w2blEcrpD,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:20:1669391033291898896,1669391033291898896,fortune_top100_ranked,Bank of America,@bankofamerica,Thu Jun 15 17:06:52 +0000 2023,"What percentage of homebuyers plan to buy a home when it’s right for them, regardless of prices and interest rates?",self_enhancing,0.860000,self_brand,positive_self_presentation,false,clear_winner
fortune:93:1794850410911658083,1794850410911658083,fortune_top100_ranked,USAA,@usaa,Sun May 26 21:57:39 +0000 2024,"As the sun sets over the National Mall in Washington, D.C. on the eve of #MemorialDay, the Poppy Wall of Honor casts a reverent glow upon the reflecting pool as we remember and honor those who made the ultimate sacrifice in defense of our freedoms. #PoppyInMemory https://t.co/d3OkbzhYEN",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:37:2019137081491018123,2019137081491018123,fortune_top100_ranked,Comcast,@comcast,Wed Feb 04 19:52:48 +0000 2026,"There’s one thing we can all get behind — when it comes to Team USA, we’re all on the same team. 🇺🇸 We're proud to bring the Olympic &amp; Paralympic Winter Games to homes across America: https://t.co/2LS4R5VwRa https://t.co/Kdd9Tb3gF6",affiliative,0.680000,shared_situation,relationship_building,true,low_absolute_score
fortune:95:1037403619715411968,1037403619715411968,fortune_top100_ranked,Liberty Mutual Insurance Group,@LibertyMutual,Wed Sep 05 18:14:31 +0000 2018,RT @eevongelic: @LibertyMutual we always try to put in bigger and bulky furniture in first. the small boxes are usually last to go in #Lets…,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:49:1297941748572987395,1297941748572987395,fortune_top100_ranked,RTX,@RTX_News,Mon Aug 24 17:00:02 +0000 2020,"From Frederick Rentschler who ushered in the Golden Age of Flight to the innovators who brought radio into millions of homes in the 1920s, our company changed history. And we're ready to do it again. https://t.co/QJ5g6nXdlF",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:83:2016438281953526085,2016438281953526085,fortune_top100_ranked,Cisco Systems,@Cisco,Wed Jan 28 09:08:44 +0000 2026,"“Carnage on the way” as AI changes everything including effectiveness of cyber attacks/jobs market, and the bubble, says @Cisco chief, who compares it to the dotcom boom and bubble, which his company was part of 25 years ago. MY @BBCNews exclusive with Chuck Robbins: https://t.co/q3eKzrfWk6",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:63:1649412676307525634,1649412676307525634,fortune_top100_ranked,Capital One Financial,@CapitalOne,Fri Apr 21 14:00:01 +0000 2023,The players aren’t the only All-Stars at the stadium! Cardholders get access to tickets for every @MLB game and one-of-a-kind V.I.P. experiences through Capital One Entertainment. #MajorLeagueBenefits,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:47:2019638987665912047,2019638987665912047,fortune_top100_ranked,Boeing,@boeing,Fri Feb 06 05:07:12 +0000 2026,"Interior and in-flight connectivity upgrades are coming to @JAL_Official_jp’s 787 Dreamliner fleet with the announcement of our new agreement at the #Singaporeairshow2026. This collaboration will provide the airline’s 787-9s with updated cabin design elements – including new cabin furniture and seats – and connectivity modifications to enable a faster, more reliable in-flight experience for passengers and crew. More: https://t.co/mQJjmeE24k",ambiguous_review,0.450000,external_target,ridicule_competition,true,tied_between_aggressive_and_affiliative
fortune:35:2028893167618068728,2028893167618068728,fortune_top100_ranked,AT&T,@ATT,Tue Mar 03 18:00:00 +0000 2026,Electronics used to be held in a room; mobility was an afterthought. Transistors changed the scale of technology and made devices portable. That’s when tech left the house and started moving with us. https://t.co/HcHWvXVGDh,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
benchmark:wendys:1834619968442323418,1834619968442323418,benchmark_humor_brand,Wendy's,@Wendys,Fri Sep 13 15:47:40 +0000 2024,POV: me going straight from bed to the couch every Saturday,self_enhancing,0.950000,self_brand,positive_self_presentation,false,clear_winner
fortune:62:1450500645052633089,1450500645052633089,fortune_top100_ranked,New York Life Insurance,@NewYorkLife,Tue Oct 19 16:34:37 +0000 2021,"When the leaves begin to change, we start to prepare for the end of the year. The same is true in retirement. If you're not sure what kind of legacy to leave, this article can help. #NRSM21",affiliative,0.680000,shared_situation,relationship_building,true,low_absolute_score
fortune:100:1401966561985019904,1401966561985019904,fortune_top100_ranked,Massachusetts Mutual Life,@massmutual,Mon Jun 07 18:17:30 +0000 2021,"Meet Howard Smith, co-founder of Pittsburgh I.C.E. (Inclusion Creates Equity). The volunteer-run organization focuses on fostering a commitment to community service and provides learn-to-play programming to children of all socio-economic backgrounds. #NHLOReeAward https://t.co/2G7DAoxdth",affiliative,0.680000,shared_situation,relationship_building,true,low_absolute_score
fortune:58:1336734704247173121,1336734704247173121,fortune_top100_ranked,Archer Daniels Midland,@ADMupdates,Wed Dec 09 18:09:23 +0000 2020,What food trends are you watching in 2021? We connected with a few influential experts in the space to get their take on what's in store for the year ahead: https://t.co/8vDGOUU3V9 #ADMTrends https://t.co/ylkjVLSBRH,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:92:1897800091244614070,1897800091244614070,fortune_top100_ranked,Uber Technologies,@Uber,Fri Mar 07 00:02:55 +0000 2025,"We're on the UT Austin campus to celebrate @Waymo rides in Austin, only on Uber 🎉 Check out those matcha lattes 🤩 and hop in as we ride into the future! https://t.co/68P3ewc2tI",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:31:2019856230533984612,2019856230533984612,fortune_top100_ranked,StoneX Group,@StoneX_Official,Fri Feb 06 19:30:27 +0000 2026,"Join our agricultural experts at the 26th Annual West Texas Farm &amp; Ranch Wildlife Expo for exclusive education opportunities, presentations, and more with over 200 booths and thousands in attendance. Admission to the event is free – mark your calendar. https://t.co/nOXJGJsZAk",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:71:1390383539842080774,1390383539842080774,fortune_top100_ranked,Delta Air Lines,@Delta,Thu May 06 19:10:42 +0000 2021,"Over the past year, we've committed to being a driver of change for diversity, equity and sustainability, within our industry and beyond. None of these come with an easy solution, which is why we're being transparent about the progress we're making.",not_humor,0.700000,none,none,false,moderate_not_humor_no_humor_cue
fortune:66:1991575106770903529,1991575106770903529,fortune_top100_ranked,IBM,@ibm,Thu Nov 20 18:31:21 +0000 2025,"In the latest episode of Smart Talks with IBM, Malcolm Gladwell and Jay Gambetta discuss our plans to deliver the first large-scale, fault-tolerant quantum computer by 2029. You’ll hear about our latest advancements in chemistry and finance, promising new error-correction codes, and so much more. Tune in for a look behind the curtain: https://t.co/P7Dl83asDu",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:90:1849487662870327498,1849487662870327498,fortune_top100_ranked,Ingram Micro Holding,@IngramMicroInc,Thu Oct 24 16:26:35 +0000 2024,We are pleased to share that Ingram Micro became a public company today on the New York Stock Exchange under the ticker symbol INGM. https://t.co/p9rnkIFzhh,not_humor,0.850000,none,none,false,strong_not_humor_no_humor_cue
fortune:43:2008276802226073706,2008276802226073706,fortune_top100_ranked,Tesla,@tesla,Mon Jan 05 20:37:56 +0000 2026,@Tesla This is particularly useful during the rainy season down here in Florida. The car just comes and picks me and my family up right at the front door of the business we’re at. No more running through a parking lot and getting soaked. 👌,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
benchmark:moonpie:999794200190341120,999794200190341120,benchmark_humor_brand,MoonPie,@MoonPie,Thu May 24 23:28:07 +0000 2018,It has come to my attention there is a creepy looking hot dog on one of our fancy milkshake glasses on the website you’re just going to have to deal with it https://t.co/nQ9qcEfXKZ,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:31:2008948030876131385,2008948030876131385,fortune_top100_ranked,StoneX Group,@StoneX_Official,Wed Jan 07 17:05:09 +0000 2026,"Job openings in the US decreased to 7.146 million in November 2025, down 303,000 from the previous month, and below market expectations of 7.6 million",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:81:1765407354265202819,1765407354265202819,fortune_top100_ranked,United Airlines Holdings,@united,Wed Mar 06 16:01:27 +0000 2024,"Who’s ready to play “Where in the world will United fly next?” Drop your guesses below and come back tomorrow, March 7, at 8:00 a.m. ET for the reveal of our new international routes. https://t.co/j3GcK5NmpQ",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:97:1549844064740294659,1549844064740294659,fortune_top100_ranked,Bristol-Myers Squibb,@bmsnews,Wed Jul 20 19:49:54 +0000 2022,"We welcome the launch of the “Berlin Declaration – biopharmaceutical industry vision for equitable access in pandemics”, an @IFPMA led proposal of priorities for stakeholder collaboration to support the strengthening of future global pandemic preparedness.",aggressive,0.860000,external_target,ridicule_competition,false,clear_winner
fortune:93:1948905462050816094,1948905462050816094,fortune_top100_ranked,USAA,@usaa,Sat Jul 26 00:37:25 +0000 2025,Our service members showed off some serious skills at the @buccaneers training facility for a combine challenge with NFL legend @40mikealstott and NFL Insider @rapsheet. Things got a little competitive with a chance to win Salute to Service game tickets on the line. https://t.co/3ejvidLSRn,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:78:1135547308446236672,1135547308446236672,fortune_top100_ranked,Prudential Financial,@Prudential,Mon Jun 03 14:02:30 +0000 2019,"America is changing. And with it, the financial challenges we face. So we’re traveling across America, learning what real people are facing, and helping all of us get on the path to #FinancialWellness. https://t.co/K5fhSmZnwy",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:8:1742254265987481912,1742254265987481912,fortune_top100_ranked,McKesson,@mckesson,Tue Jan 02 18:39:21 +0000 2024,"Broadening the understanding of health equity in our communities is critical. A first-of-its-kind health equity activation for our company, we provided #health education, resources and diabetes screenings to the Navajo Nation in Tuba City, Arizona. https://t.co/RnIps52EXf https://t.co/zWuB3TWB9L",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:95:1037407050005983232,1037407050005983232,fortune_top100_ranked,Liberty Mutual Insurance Group,@LibertyMutual,Wed Sep 05 18:28:09 +0000 2018,@chs93dlj @StacieinAtlanta @LibertyMutual Definitely! We live in the country and takes us 25 mins to get to grocery stores. Always have to put things in freezer bags and hope they don’t ruin. #LetsMasterThis,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
benchmark:moonpie:1068283574401605632,1068283574401605632,benchmark_humor_brand,MoonPie,@MoonPie,Thu Nov 29 23:20:26 +0000 2018,"Meet the 9 US companies who we just revealed as partners in our endeavor to study the Moon in new ways. Learn about how we’ll buy space on their robotic landers, along with other customers, to deliver our tools and instruments to the lunar surface: https://t.co/yvgsnHMkui https://t.co/Gm0cPLLvIW",self_enhancing,0.680000,self_brand,positive_self_presentation,true,low_absolute_score
fortune:8:2039063247018459250,2039063247018459250,fortune_top100_ranked,McKesson,@mckesson,Tue Mar 31 19:32:16 +0000 2026,"In April, thousands of industry leaders will meet in Las Vegas for @asembiarx #AXS26 Summit. Join our experts for thought leadership panels focused on specialty distribution, patient access and how #AI is shaping the future of healthcare. #Asembia2026 #SpecialtyPharmacy https://t.co/CYXeX2PqVj",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:16:1990805218079224189,1990805218079224189,fortune_top100_ranked,Nvidia,@nvidia,Tue Nov 18 15:32:06 +0000 2025,"We are announcing strategic partnerships with @AnthropicAI and @Microsoft to scale Anthropic’s rapidly-growing Claude AI model on Microsoft Azure, powered by NVIDIA. For the first time, NVIDIA and Anthropic are establishing a deep technology partnership to support Anthropic’s future growth - collaborating across design and engineering, to optimize Anthropic models for the best possible performance, efficiency, and TCO. Read the announcement: https://t.co/VprMZhh5BM",not_humor,0.970000,none,none,false,strong_not_humor_no_humor_cue
fortune:93:1532716271481110528,1532716271481110528,fortune_top100_ranked,USAA,@usaa,Fri Jun 03 13:30:10 +0000 2022,"Because if it’s top of mind for you, it should be at the top of your USAA app. Check out our newest in-app improvements. https://t.co/cEbkr4ZYN8",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
benchmark:wendys:1988671571091980633,1988671571091980633,benchmark_humor_brand,Wendy's,@Wendys,Wed Nov 12 18:13:44 +0000 2025,.@fibulaa said we’re Tendy’s now and who are we to argue? Try our new chicken tendys today! https://t.co/8FccP5qRR5,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:9:1159921267975380996,1159921267975380996,fortune_top100_ranked,Exxon Mobil,@exxonmobil,Fri Aug 09 20:15:55 +0000 2019,"Versatile and abundant, natural gas is helping the world shift to less-carbon-intensive energy sources. We’re one of the largest natural gas producers in the United States. https://t.co/i5EjbPpKEj",self_enhancing,0.680000,self_brand,positive_self_presentation,true,low_absolute_score
fortune:47:1364268845733720068,1364268845733720068,fortune_top100_ranked,Boeing,@boeing,Tue Feb 23 17:40:14 +0000 2021,"#T7A Red Hawk has begun production at our St. Louis, Mo., facility. It's the first “eSeries” jet for the @USAirForce to be digitally designed, built and tested along a digital thread, increasing production quality and reducing assembly time. Let's go fly! https://t.co/jkFp0nCXpg",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:20:1645840444977184782,1645840444977184782,fortune_top100_ranked,Bank of America,@bankofamerica,Tue Apr 11 17:25:14 +0000 2023,RT @BofA_News: We’re building on our efforts to connect individuals to jobs by offering skills-building for community members. From financi…,affiliative,0.680000,shared_situation,relationship_building,true,low_absolute_score
fortune:58:1718980238330437655,1718980238330437655,fortune_top100_ranked,Archer Daniels Midland,@ADMupdates,Mon Oct 30 13:16:40 +0000 2023,Our #BioSolutions portfolio is expanding the universe of plant-based alternatives for petroleum-based products. And now we’re excited to partner with @solugen to provide the building blocks for revolutionary bio-based chemicals. https://t.co/nTADgLeQMk https://t.co/hucJUawTYD,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:10:1818744943990497325,1818744943990497325,fortune_top100_ranked,Cencora,@CencoraGlobal,Wed Jul 31 20:25:59 +0000 2024,"What can the #cellandgene industry do during planning stages to reduce industry pain points? In a recent @PharmaCommerce interview, VP of Cell and Gene Therapy Lung-I Cheng speaks about industry challenges and potential: https://t.co/avJPsW6FS7 https://t.co/y2twAHITKU",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:34:1649171081737928720,1649171081737928720,fortune_top100_ranked,Humana,@humana,Thu Apr 20 22:00:00 +0000 2023,"Our Medicaid health plan—Humana Healthy Horizons—is committed to helping members live their best, healthiest lives. “It’s a privilege to simplify healthcare experiences and ensure access to high quality services,” said Kimberly McElroy, COO, Humana Healthy Horizons in SC.",not_humor,0.700000,none,none,false,moderate_not_humor_no_humor_cue
fortune:93:1756417806470623538,1756417806470623538,fortune_top100_ranked,USAA,@usaa,Sat Feb 10 20:40:12 +0000 2024,"NFL legend @RobGronkowski joined us in the USAA #SaluteToService lounge to meet with military members and their families, including UMSC Lance Corporal Graham Dorsey, who recently received tickets to #SBLVIII from Gronk &amp; @WWP. https://t.co/ni4qdO7Vt3",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:59:1712470678803521644,1712470678803521644,fortune_top100_ranked,MetLife,@metlife,Thu Oct 12 14:10:00 +0000 2023,"MetLife’s Bill Pappas is sitting down with our keynote speaker, @AmericaFerrera, to discuss her perspective on the current gender equity landscape. How do we move closer to a world where there is equal access and opportunities? #TTX2023",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:8:1556680141413179393,1556680141413179393,fortune_top100_ranked,McKesson,@mckesson,Mon Aug 08 16:34:02 +0000 2022,"Our #EmergingProfessionals employee resource group empowers our employees to make a positive difference in their careers. Meet one of the standout members, Rodrigo Espinosa, and read his story: https://t.co/TgSdUkrlnC https://t.co/z2wBbAA3KC",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:20:1936142954441154735,1936142954441154735,fortune_top100_ranked,Bank of America,@bankofamerica,Fri Jun 20 19:23:46 +0000 2025,"The @FIFACWC is giving a boost to local economies by bringing new jobs and increased spending to host cities nationwide. As an Official Partner of the tournament, we’re continuing to engage communities and drive even more market growth while supporting this globally loved game. https://t.co/VT64AfnbMs",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:45:1666429808073662464,1666429808073662464,fortune_top100_ranked,Johnson & Johnson,@JNJNews,Wed Jun 07 13:00:01 +0000 2023,"In 2022, we used our expertise and resources to create a meaningful impact on the health of communities around the world. 🌎 Read about the progress we’ve made and the milestones we’re looking to reach.",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:23:1479109413625421825,1479109413625421825,fortune_top100_ranked,General Motors,@GM,Thu Jan 06 15:15:39 +0000 2022,The Ultium Effect is redefining how we experience vehicles — and we're expanding its reach far beyond the car. Discover a movement so powerful it's both the cause and the effect at Exhibit Zero: https://t.co/1VILYzsq7k #GMUltiumEffect https://t.co/RHSSWPPt4P,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:50:1646196592549019660,1646196592549019660,fortune_top100_ranked,FedEx,@fedex,Wed Apr 12 17:00:27 +0000 2023,"To celebrate our 50th birthday, we’re donating 50,000 trees to @arborday through #FedExCares in the name of the first player to make a 50+ foot putt this week @RBC_Heritage #FedEx50 https://t.co/j0ANTHOCBt",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:1:2000619954698084591,2000619954698084591,fortune_top100_ranked,Amazon,@amazon,Mon Dec 15 17:32:21 +0000 2025,"And justice for our holiday movie nights. If you're looking for your next watch, we've got you covered in the thread. 🧵⬇️",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:88:2061281582099419571,2061281582099419571,fortune_top100_ranked,Intel,@intel,Mon Jun 01 03:00:00 +0000 2026,"Team Intel had some exciting edge AI and robotics announcements at COMPUTEX 2026! First, we have over 130 partner edge AI and edge computing design engagements on the Intel Core Ultra Series 3 processor family. Next, Sensory AI showcased Ella, a multi-agent physical AI store running on Intel architecture. And finally, OpenVINO Physical AI is available now to help teams simplify and scale robotics deployment. There's more to come! Stay in the loop at https://t.co/jxtu8e1Ltp",self_enhancing,0.680000,self_brand,positive_self_presentation,true,mixed_not_humor_signal
fortune:55:1476614151757713414,1476614151757713414,fortune_top100_ranked,Sysco,@sysco,Thu Dec 30 18:00:22 +0000 2021,"Start the #newyear with an in-depth consultation that covers everything from Understanding P&amp;L Statements to developing new Menu Solutions. Whether you’re a seasoned veteran or starting from scratch, we’re your business partner every step of the way. https://t.co/kvMLeilPSy",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:27:1169686796965502976,1169686796965502976,fortune_top100_ranked,Kroger,@kroger,Thu Sep 05 19:00:38 +0000 2019,"Want summer berries in the off-season? Instead of tossing your overripe berries away, throw them in the freezer for later and pull them out to try this simple recipe. #ZeroHungerZeroWaste https://t.co/i3NvzOJX1y https://t.co/54uHp5Qs6Q",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:70:1972920707727143189,1972920707727143189,fortune_top100_ranked,Broadcom,@broadcom,Tue Sep 30 07:05:26 +0000 2025,"What does light have to do with scaling AI? By harnessing the speed of light and uniting it with the power of silicon, Co-Packaged Optics (CPO) delivers the data AI needs at unprecedented speeds. Manish Mehta, VP in our Optical Systems Division, explains how it all works. 👇 https://t.co/TPiEYOj52k",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:16:1999565922718171152,1999565922718171152,fortune_top100_ranked,Nvidia,@nvidia,Fri Dec 12 19:44:00 +0000 2025,"Who wants a drink mixed by a robot? 🍹 ADAM, the Automated Dual Arm Mixologist from @RichtechRobots, is shaking things up at the @GoldenKnights' T-Mobile Arena. 🏒 Running on NVIDIA Jetson and trained in Isaac, its giving fans a taste of the future of hospitality. Read the blog ➡️ https://t.co/WCQ1BfJZkB",ambiguous_review,0.450000,self_brand,positive_self_presentation,true,tied_between_self_enhancing_and_affiliative
fortune:64:1317193596840349698,1317193596840349698,fortune_top100_ranked,Allstate,@allstate,Fri Oct 16 20:00:00 +0000 2020,Need a boost today? Watch the season 12 premiere of @ABCSharkTank tonight and see how our innovative collaboration with @SparkCharge is changing the game for electric vehicles and roadside assistance. #SharkTank 🙌,aggressive,0.860000,external_target,ridicule_competition,false,clear_winner
fortune:93:1801586128463495191,1801586128463495191,fortune_top100_ranked,USAA,@usaa,Fri Jun 14 12:02:59 +0000 2024,The founding branch of the U.S. military is turning 249 today! We want you 🫵 to drop a shoutout in the comments. #HBDArmy https://t.co/CTsrvfAtKM,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:100:1395001308881555459,1395001308881555459,fortune_top100_ranked,Massachusetts Mutual Life,@massmutual,Wed May 19 13:00:04 +0000 2021,The MassMutual Foundation is pleased to support The Healing Racism Institute of Pioneer Valley and their efforts to deliver specialized education to achieve a racism-free Pioneer Valley. It is our hope that this inspires others to do the same. https://t.co/QBe4hzy27S https://t.co/ShaCxzsIAg,affiliative,0.680000,shared_situation,relationship_building,true,low_absolute_score
fortune:8:1934683215945498818,1934683215945498818,fortune_top100_ranked,McKesson,@mckesson,Mon Jun 16 18:43:18 +0000 2025,"Imagine breakthrough therapies seamlessly arriving to those who need them. That’s the power of McKesson Third Party Logistics (3PL). While biopharma innovators can focus on life-improving and lifesaving solutions, we handle the rest from logistics to timely delivery. https://t.co/qcxDUk9sju",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:96:1597951085083332609,1597951085083332609,fortune_top100_ranked,Travelers,@travelers,Wed Nov 30 13:50:01 +0000 2022,"We partnered with @CityCakes to sweeten up @nycballet’s performance of George Balanchine’s The Nutcracker® this holiday season with a Sugarplum Fairy cake. After 100 pounds of chocolate and 1,000 feet of fondant, this extraordinary cake is on display at the David H. Koch Theater. https://t.co/YxG7TwNG5Q",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:35:2008233005588918580,2008233005588918580,fortune_top100_ranked,AT&T,@ATT,Mon Jan 05 17:43:54 +0000 2026,"2025 - a year of execution, laying the foundation for scale. We strengthened global partnerships, expanded U.S. manufacturing, and built a robust spectrum portfolio to support rapid growth ahead. 2026 will bring more BlueBirds to orbit, and the start of space-based cellular broadband services with our mobile network operator partners. 🚀 Happy New Year from the AST SpaceMobile team 🌎📶📱 #ASTSpaceMobile #ConnectingtheUnconnected",not_humor,0.700000,none,none,false,moderate_not_humor_no_humor_cue
fortune:84:1746910680026841173,1746910680026841173,fortune_top100_ranked,HP,@hp,Mon Jan 15 15:02:16 +0000 2024,"Today we honor and celebrate the life and ideals of Dr. Martin Luther King Jr. His words and actions continue to resonate, challenging each of us to go beyond, and be catalysts for a more just, diverse, and representative society. Because there’s still work to be done. https://t.co/71BlbnhLWx",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:91:1580258870953639936,1580258870953639936,fortune_top100_ranked,General Dynamics,@generaldynamics,Wed Oct 12 18:07:29 +0000 2022,"Robot mode: Our Multi-utility Tactical Transport (MUTT) vehicle lightens the load for Soldiers and is designed to integrate multi-mission payloads. See the 3D-printed scale model of the latest MUTT iteration at #AUSA2022 in Washington, D.C.! #GDatAUSA #RobotMode #InnovationMode https://t.co/xLRTREMOdv",aggressive,0.860000,external_target,ridicule_competition,false,clear_winner
fortune:90:1686300869305028609,1686300869305028609,fortune_top100_ranked,Ingram Micro Holding,@IngramMicroInc,Tue Aug 01 09:00:31 +0000 2023,"Embrace the future with Ingram Micro🌎🏢 We’re thrilled to announce the opening of our new office in China! This new office layout is focused on fostering creativity, inspiring innovation and elevating collaboration to new heights. #ingrammicro #ingrammicrochina https://t.co/cw2xUEhm6v",aggressive,0.860000,external_target,ridicule_competition,false,clear_winner
fortune:82:1897678561823092767,1897678561823092767,fortune_top100_ranked,Oracle,@oracle,Thu Mar 06 16:00:00 +0000 2025,Our own Karan Batta and @googlecloud’s Andi Gutmans sat down with @TheSixFiveMedia to discuss how organizations are leveraging our technologies to enhance their data management and cloud strategies: https://t.co/di1C2erVj6,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:29:1506677250711867396,1506677250711867396,fortune_top100_ranked,Phillips 66,@Phillips66co,Wed Mar 23 17:00:23 +0000 2022,"At Phillips 66, the petroleum products we refine power all sorts of possibilities – including your weekly movie night 🍿 From your HDMI cable, to your remote and to your favorite cozy blanket, we’re proud to power all the products that help make movie nights magical. https://t.co/B7Fv2vVycD",self_enhancing,0.680000,self_brand,positive_self_presentation,true,low_absolute_score
fortune:87:1129448623299649538,1129448623299649538,fortune_top100_ranked,Tyson Foods,@tysonfoods,Fri May 17 18:08:30 +0000 2019,On #TheFeedBlog: Chatting about all things summer with @coleswindell as he gears up for his next concert tour and getting the details on his #MakeSummerHappen collaboration with @BallParkBrand. https://t.co/dTcdqOFlLi,aggressive,0.860000,external_target,ridicule_competition,false,clear_winner
fortune:22:1668971833754898439,1668971833754898439,fortune_top100_ranked,Ford Motor,@Ford,Wed Jun 14 13:21:07 +0000 2023,"The Ford Ranger is set to compete in the 2024 @Dakar in Saudi Arabia, one of the toughest off-road competitions on Earth. #Dakar2024 https://t.co/gw9hOO20O5",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:78:1271592388960702468,1271592388960702468,fortune_top100_ranked,Prudential Financial,@Prudential,Fri Jun 12 23:57:05 +0000 2020,.@Prudential's @Salene and @latareddy spoke with @FortuneMagazine's @ellmcgirt on race in America and the role corporations can play in driving equity.,aggressive,0.860000,external_target,ridicule_competition,false,clear_winner
fortune:1:2062525912575356955,2062525912575356955,fortune_top100_ranked,Amazon,@amazon,Thu Jun 04 13:24:32 +0000 2026,"RT @AWSNewsroom: 📌☁️ @Pinterest just committed $4B for @awscloud services through 2031, the largest infrastructure commitment in the compan…",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
